,company_name,company_rating,other_data
1367,Freyr Energy Services,3.9,"Power , 51-200 Employees , Startup , 12 years old , Hyderabad / Secunderabad +5 more"
1374,Toshiba,4.0,"Industrial Machinery , 201-500 Employees , Forbes Global 2000 , 149 years old , Hyderabad / Secunderabad +27 more"
1378,Optimus Global Services,4.1,"BPO , 51-200 Employees , Public , 22 years old , Hyderabad / Secunderabad +5 more"
1389,Optimus Global Services,4.1,"BPO , 51-200 Employees , Public , 22 years old , Hyderabad / Secunderabad +5 more"
1392,Safexpress,4.1,"Logistics , 1k-5k Employees , Conglomerate , 27 years old , Hyderabad / Secunderabad +141 more"
1404,Hexaware Technologies,3.7,"IT Services & Consulting , 10k-50k Employees , Fortune India 500 , 34 years old , Hyderabad / Secunderabad +46 more"
1410,Vasista Enterprise Solutions,3.7,"Financial Services , 51-200 Employees , Startup , 11 years old , Hyderabad / Secunderabad +1 more"
1413,CarDekho,3.7,"Internet , 1k-5k Employees , Indian Unicorn , 16 years old , Hyderabad / Secunderabad +68 more"
1416,Citibank,4.0,"Banking , 10k-50k Employees (Global) , Fortune India 500 , 212 years old , Hyderabad / Secunderabad +47 more"
1423,FedEx Express,4.2,"Logistics , 5k-10k Employees , Forbes Global 2000 , 53 years old , Hyderabad / Secunderabad +89 more"
1424,Synopsys,4.0,"Software Product , 1k-5k Employees , Public , 38 years old , Hyderabad / Secunderabad +10 more"
1429,Deccan Cements,4.3,"Building Material , 501-1k Employees , Public , 45 years old , Hyderabad / Secunderabad +11 more"
1430,HSBC Global Banking and Markets,4.1,"Banking , 10k-50k Employees , Public , 33 years old , Hyderabad / Secunderabad +11 more"
1434,KONE,4.3,"Industrial Machinery , 5k-10k Employees , Forbes Global 2000 , 114 years old , Hyderabad / Secunderabad +65 more"
1435,Care Health Insurance,3.8,"Internet , 5k-10k Employees , Public , 12 years old , Hyderabad / Secunderabad +197 more"
1441,Alkem Laboratories,4.0,"Pharma , 10k-50k Employees , Public , 51 years old , Hyderabad / Secunderabad +165 more"
1442,Unique Biotech,3.5,"Pharma , 51-200 Employees , Public , 23 years old , Hyderabad / Secunderabad +2 more"
1458,Zenotech Laboratories,4.3,"Biotechnology , 51-200 Employees , Public , 35 years old , Hyderabad / Secunderabad +4 more"
1470,XTGlobal,4.4,"IT Services & Consulting , 501-1k Employees , Public , 26 years old , Hyderabad / Secunderabad +2 more"
1475,Lokal App,3.8,"Internet , 51-200 Employees , Startup , 6 years old , Hyderabad / Secunderabad +9 more"
1476,Jacobs Engineering Group,4.1,"Engineering & Construction , 1k-5k Employees , Forbes Global 2000 , 77 years old , Hyderabad / Secunderabad +36 more"
1493,Supreme Industries,4.2,"Petrochemicals , 5k-10k Employees , Public , 82 years old , Hyderabad / Secunderabad +91 more"
1497,Welspun World,3.8,"Building Material , 1k-5k Employees , Public , 39 years old , Hyderabad / Secunderabad +46 more"
1500,Daikin,4.2,"Consumer Electronics & Appliances , 1k-5k Employees , Fortune India 500 , 24 years old , Hyderabad / Secunderabad +88 more"
1503,Dbs Mintek,3.6,"Financial Services , 1k-5k Employees , Forbes Global 2000 , 16 years old , Hyderabad / Secunderabad +16 more"
1504,Aditya Birla Group,4.1,"Building Material , 1 Lakh+ Employees , Conglomerate , 167 years old , Hyderabad / Secunderabad +222 more"
1513,Bambino Agro Industries,4.1,"Food Processing , 201-500 Employees , Public , 42 years old , Pune +19 more"
1514,Zydus Lifesciences,4.2,"Pharma , 10k-50k Employees , Public , 72 years old , Pune +152 more"
1518,Electronics Mart India,3.8,"Retail , 1k-5k Employees , Public , 44 years old , Hyderabad / Secunderabad +12 more"
1529,Glenmark Pharmaceuticals,4.0,"Pharma , 10k-50k Employees , Public , 47 years old , Hyderabad / Secunderabad +141 more"
1532,Ourfood,2.9,"Internet , 51-200 Employees , Startup , 8 years old , Hyderabad / Secunderabad +9 more"
1537,IDBI Intech Limited,3.7,"IT Services & Consulting , 1k-5k Employees , Public , 24 years old , Hyderabad / Secunderabad +24 more"
1540,Thomas Cook,3.9,"Travel & Tourism , 1k-5k Employees , Public , 143 years old , Hyderabad / Secunderabad +73 more"
1541,Hala Mobility,5.0,"Internet , 51-200 Employees , Startup , 4 years old , Hyderabad / Secunderabad"
1542,CMC,4.2,"Education & Training , 10k-50k Employees , Public , 56 years old , Hyderabad / Secunderabad +52 more"
1546,Big Bazaar,4.3,"Retail , 10k-50k Employees , Conglomerate , 23 years old , Hyderabad / Secunderabad +152 more"
1550,Polycab Wires,4.1,"Electrical Equipment , 1k-5k Employees , Fortune India 500 , 28 years old , Hyderabad / Secunderabad +123 more"
1553,Tata Elxsi,4.0,"IT Services & Consulting , 5k-10k Employees , Public , 35 years old , Hyderabad / Secunderabad +26 more"
1557,Bharat Sanchar Nigam,4.0,"Telecom , 50k-1 Lakh Employees , Central , 24 years old , Hyderabad / Secunderabad +210 more"
1563,Big Bazaar,4.3,"Retail , 10k-50k Employees , Conglomerate , 23 years old , Hyderabad / Secunderabad +152 more"
1564,Tata Elxsi,4.0,"IT Services & Consulting , 5k-10k Employees , Public , 35 years old , Hyderabad / Secunderabad +26 more"
1573,IQVIA,4.0,"Clinical Research , 10k-50k Employees , Forbes Global 2000 , 42 years old , Hyderabad / Secunderabad +44 more"
1585,Keka HR Payroll Software,3.1,"Internet , 51-200 Employees , Startup , 10 years old , Hyderabad / Secunderabad +1 more"
1591,Edelweiss,3.8,"Financial Services , 1k-5k Employees , Public , 7 years old , Hyderabad / Secunderabad +108 more"
1592,Cavinkare,4.0,"FMCG , 1k-5k Employees , Conglomerate , 41 years old , Hyderabad / Secunderabad +147 more"
1598,Lupin,4.1,"Pharma , 1k-5k Employees , Public , 56 years old , Hyderabad / Secunderabad +170 more"
1604,SAP,4.3,"Software Product , 10k-50k Employees , Forbes Global 2000 , 52 years old , Hyderabad / Secunderabad +45 more"
1608,Feuji,2.2,"Financial Services , 11-50 Employees (Global) , Startup , 10 years old , Hyderabad / Secunderabad"
1617,Veritas Finance,4.7,"NBFC , 1k-5k Employees , Startup , 9 years old , Hyderabad / Secunderabad +260 more"
1618,Licious,3.8,"Internet , 1k-5k Employees , Indian Unicorn , 9 years old , Hyderabad / Secunderabad +33 more"
1619,United Breweries,3.9,"Beverage , 1k-5k Employees , Public , 167 years old , Hyderabad / Secunderabad +89 more"
1624,PNB MetLife,3.5,"Insurance , 5k-10k Employees , Conglomerate , 23 years old , Hyderabad / Secunderabad +326 more"
1625,Johnson & Johnson,4.2,"Pharma , 1k-5k Employees , Forbes Global 2000 , 67 years old , Hyderabad / Secunderabad +137 more"
1630,Hewlett Packard Enterprise,4.3,"IT Services & Consulting , 10k-50k Employees , Forbes Global 2000 , 9 years old , Hyderabad / Secunderabad +85 more"
1638,HMT Machine Tools,4.0,"Industrial Machinery , 51-200 Employees , Central , 71 years old , Hyderabad / Secunderabad +14 more"
1641,Vertiv,4.0,"IT Services & Consulting , 51-200 Employees (Global) , Startup , 8 years old , Hyderabad / Secunderabad +47 more"
1648,IFB,3.7,"Consumer Electronics & Appliances , 201-500 Employees , Public , 50 years old , Hyderabad / Secunderabad +136 more"
1649,Vivo,4.1,"Consumer Electronics & Appliances , 5k-10k Employees , Conglomerate , 15 years old , Hyderabad / Secunderabad +373 more"
1651,Sharekhan,4.0,"Financial Services , 1k-5k Employees , Public , 24 years old , Hyderabad / Secunderabad +108 more"
1653,HMT Machine Tools,4.0,"Industrial Machinery , 51-200 Employees , Central , 71 years old , Hyderabad / Secunderabad +14 more"
1656,DAZN,3.2,"Media & Entertainment , 501-1k Employees , Startup , 9 years old , Pune +3 more"
1658,OnePlus,4.1,"Consumer Electronics & Appliances , 1k-5k Employees , Public , 11 years old , Pune +49 more"
1662,JSW Cement,4.1,"Building Material , 1k-5k Employees , Conglomerate , 15 years old , Hyderabad / Secunderabad +106 more"
1668,Porter,4.2,"Internet , 1k-5k Employees , Startup , 10 years old , Hyderabad / Secunderabad +24 more"
1671,Intel,4.3,"Semiconductors , 10k-50k Employees , Public , 56 years old , Hyderabad / Secunderabad +32 more"
1672,Meesho,3.7,"Internet , 5k-10k Employees , Indian Unicorn , 9 years old , Hyderabad / Secunderabad +99 more"
1673,Adani Wilmar,4.2,"FMCG , 1k-5k Employees , Public , 25 years old , Hyderabad / Secunderabad +154 more"
1681,Eze Software,3.6,"IT Services & Consulting , 51-200 Employees , Public , 29 years old , Hyderabad / Secunderabad"
1688,Whirlpool,4.1,"Consumer Electronics & Appliances , 1k-5k Employees , Public , 113 years old , Hyderabad / Secunderabad +140 more"
1692,CRYSTAL CROP PROTECTION,3.9,"Agro Chemicals , 1k-5k Employees , Public , 44 years old , Hyderabad / Secunderabad +67 more"
1696,AU Small Finance Bank,4.4,"Banking , 10k-50k Employees , Fortune India 500 , 28 years old , Hyderabad / Secunderabad +409 more"
1699,CK Birla Group,4.2,"Building Material , 1k-5k Employees , Conglomerate , 162 years old , Hyderabad / Secunderabad +45 more"
1701,ABB Group,4.1,"Electrical Equipment , 1k-5k Employees , Public , 36 years old , Hyderabad / Secunderabad +97 more"
1708,Nayara Energy,4.3,"Petrochemicals , 1k-5k Employees , Fortune India 500 , 35 years old , Hyderabad / Secunderabad +77 more"
1716,Marino Food Products,4.1,"Food Processing , 51-200 Employees , Startup , 9 years old , Hyderabad / Secunderabad +19 more"
1719,HDFC Securities,3.7,"Financial Services , 1k-5k Employees , Public , 24 years old , Hyderabad / Secunderabad +158 more"
1724,Crisil,3.7,"Financial Services , 1k-5k Employees , Public , 37 years old , Hyderabad / Secunderabad +53 more"
1731,Exide Industries,3.6,"Auto Components , 5k-10k Employees , Public , 77 years old , Hyderabad / Secunderabad +186 more"
1748,GTN Engineering,4.1,"Metals & Mining , 201-500 Employees , Public , 34 years old , Hyderabad / Secunderabad +13 more"
1751,India Cements,3.8,"Building Material , 1k-5k Employees , Public , 78 years old , Hyderabad / Secunderabad +78 more"
1756,American Express,4.2,"Financial Services , 10k-50k Employees , Forbes Global 2000 , 174 years old , Hyderabad / Secunderabad +42 more"
1757,NMDC,4.3,"Metals & Mining , 5k-10k Employees , Fortune India 500 , 66 years old , Hyderabad / Secunderabad +19 more"
1758,NRB Bearings,4.2,"Auto Components , 1k-5k Employees , Public , 59 years old , Hyderabad / Secunderabad +16 more"
1759,Rizzle,3.3,"Internet , 51-200 Employees , Startup , 5 years old , Hyderabad / Secunderabad +1 more"
1764,Bajaj Capital,3.9,"Financial Services , 1k-5k Employees , Public , 60 years old , Hyderabad / Secunderabad +146 more"
1767,Yext,4.5,"Software Product , 51-200 Employees , Public , 18 years old , Hyderabad / Secunderabad"
1768,Kotak Mahindra Prime,4.0,"NBFC , 5k-10k Employees , Public , 28 years old , Hyderabad / Secunderabad +124 more"
1771,Marks & Spencer,4.0,"Retail , 1k-5k Employees , Forbes Global 2000 , 140 years old , Hyderabad / Secunderabad +56 more"
1780,Kotak Mahindra Prime,4.0,"NBFC , 5k-10k Employees , Public , 28 years old , Hyderabad / Secunderabad +124 more"
1795,Thermax Limited,4.2,"Industrial Machinery , 1k-5k Employees , Public , 58 years old , Hyderabad / Secunderabad +181 more"
1798,Akzo Nobel India,4.2,"Chemicals , 1k-5k Employees , Public , 85 years old , Hyderabad / Secunderabad +126 more"
1807,Bosch,4.3,"Auto Components , 5k-10k Employees , Public , 138 years old , Hyderabad / Secunderabad +103 more"
1811,Shriram Housing Finance,4.0,"Financial Services , 501-1k Employees , Public , 14 years old , Hyderabad / Secunderabad +117 more"
1814,KSK Mahanadi Power Company,3.8,"Power , 1k-5k Employees , Public , 23 years old , Hyderabad / Secunderabad +5 more"
1816,Vogo Automotive,4.0,"Internet , 51-200 Employees , Startup , 8 years old , Hyderabad / Secunderabad +11 more"
1825,Bosch,4.3,"Auto Components , 5k-10k Employees , Public , 138 years old , Hyderabad / Secunderabad +103 more"
1830,Palred Online Technologies,3.9,"IT Services & Consulting , 51-200 Employees , Public , 25 years old , Hyderabad / Secunderabad +2 more"
1835,Vedantu,3.4,"EdTech , 1k-5k Employees , Indian Unicorn , 13 years old , Hyderabad / Secunderabad +53 more"
1836,Mishra Dhatu Nigam,4.1,"Metals & Mining , 1k-5k Employees , Public , 48 years old , Hyderabad / Secunderabad"
1839,Isthara,3.3,"Internet , 51-200 Employees , Startup , 7 years old , Hyderabad / Secunderabad +7 more"
1850,Shree Cement,4.0,"Building Material , 5k-10k Employees , Public , 45 years old , Hyderabad / Secunderabad +197 more"
1864,Xiaomi,3.9,"Consumer Electronics & Appliances , 1k-5k Employees , Forbes Global 2000 , 14 years old , Hyderabad / Secunderabad +176 more"
1865,VRL Logistics,4.0,"Logistics , 10k-50k Employees , Public , 41 years old , Hyderabad / Secunderabad +88 more"
1868,HungerBox,3.8,"Internet , 501-1k Employees , Startup , 8 years old , Hyderabad / Secunderabad +14 more"
1870,LEAP India Private Limited,4.4,"Packaging , 501-1k Employees , Startup , 11 years old , Hyderabad / Secunderabad +29 more"
1874,Softsol,3.4,"IT Services & Consulting , 51-200 Employees , Public , 31 years old , Hyderabad / Secunderabad +2 more"
1876,Yum!,4.1,"Hospitality , 501-1k Employees , Forbes Global 2000 , 27 years old , Hyderabad / Secunderabad +28 more"
1878,Shell Infotech,4.1,"IT Services & Consulting , 201-500 Employees , Public , 22 years old , Hyderabad / Secunderabad +6 more"
1881,Cisco,4.3,"Hardware & Networking , 10k-50k Employees , Public , 40 years old , Hyderabad / Secunderabad +35 more"
1891,Sundaram Finance,4.2,"NBFC , 1k-5k Employees , Public , 70 years old , Hyderabad / Secunderabad +204 more"
1895,Rapido,3.8,"Internet , 1k-5k Employees , Startup , 9 years old , Hyderabad / Secunderabad +51 more"
1899,Rane Brake Lining,4.3,"Auto Components , 201-500 Employees , Public , 60 years old , Hyderabad / Secunderabad +18 more"
1905,Nestle,4.1,"Food Processing , 5k-10k Employees , Public , 65 years old , Hyderabad / Secunderabad +235 more"
1909,UPL,4.2,"Agro Chemicals , 5k-10k Employees , Public , 55 years old , Hyderabad / Secunderabad +158 more"
1911,Coastal Projects,3.8,"Engineering & Construction , 5k-10k Employees (Global) , Public , 29 years old , Hyderabad / Secunderabad +15 more"
1932,Sony,4.3,"Consumer Electronics & Appliances , 1k-5k Employees , Public , 30 years old , Sonipat +122 more"
1934,Pi DATACENTERS,3.6,"IT Services & Consulting , 51-200 Employees , Startup , 10 years old , Hyderabad / Secunderabad +6 more"
1939,Panasonic,4.1,"Consumer Electronics & Appliances , 1k-5k Employees , Forbes Global 2000 , 106 years old , Gurgaon / Gurugram +108 more"
1943,Bharat Petroleum,4.2,"Oil & Gas , 5k-10k Employees , Fortune India 500 , 72 years old , Hyderabad / Secunderabad +221 more"
1947,Sony,4.3,"Consumer Electronics & Appliances , 1k-5k Employees , Public , 30 years old , Hyderabad / Secunderabad +122 more"
1951,Prime Focus,3.9,"Animation & VFX , 1k-5k Employees , Public , 27 years old , Hyderabad / Secunderabad +11 more"
1958,Pi DATACENTERS,3.6,"IT Services & Consulting , 51-200 Employees , Startup , 10 years old , Hyderabad / Secunderabad +6 more"
1967,LEAD School,3.3,"EdTech , 1k-5k Employees , Indian Unicorn , 11 years old , Hyderabad / Secunderabad +87 more"
1970,Vijayasri Organics,4.3,"Pharma , 201-500 Employees , Public , 38 years old , Hyderabad / Secunderabad +2 more"
1972,BrightCHAMPS,3.5,"EdTech , 501-1k Employees , Startup , 4 years old , Hyderabad / Secunderabad +18 more"
1977,TTEC Digital Analytics India,4.0,"BPO , 1k-5k Employees , Public , 42 years old , Hyderabad / Secunderabad +2 more"
1980,Katerra,3.4,"Engineering & Construction , 501-1k Employees , Startup , 9 years old , Hyderabad / Secunderabad +19 more"
1990,AlgonoX Technologies,3.4,"Internet , 51-200 Employees , Startup , 9 years old , Hyderabad / Secunderabad +3 more"
2002,Facebook,4.3,"Internet , 1k-5k Employees , Forbes Global 2000 , 20 years old , Hyderabad / Secunderabad +25 more"
2012,Godrej Group,4.0,"Chemicals , 10k-50k Employees , Public , 127 years old , Hyderabad / Secunderabad +117 more"
2014,Future Supply Chain Solutions,4.4,"Logistics , 1k-5k Employees , Public , 18 years old , Hyderabad / Secunderabad +59 more"
2016,EffiaSoft,4.1,"IT Services & Consulting , 11-50 Employees , Startup , 12 years old , Hyderabad / Secunderabad"
2017,Virtusa Software Services,4.0,"IT Services & Consulting , 5k-10k Employees , Public , 28 years old , Hyderabad / Secunderabad +7 more"
2025,Aster Dm Healthcare,3.8,"Healthcare , 1k-5k Employees , Public , 37 years old , Hyderabad / Secunderabad +33 more"
2026,Future Supply Chain Solutions,4.4,"Logistics , 1k-5k Employees , Public , 18 years old , Hyderabad / Secunderabad +59 more"
2030,Godrej Group,4.0,"Chemicals , 10k-50k Employees , Public , 127 years old , Hyderabad / Secunderabad +117 more"
2031,Verisk Analytics,3.9,"IT Services & Consulting , 501-1k Employees , Forbes Global 2000 , 53 years old , Hyderabad / Secunderabad +3 more"
2036,BharatPe,3.7,"FinTech , 201-500 Employees , Indian Unicorn , 6 years old , Hyderabad / Secunderabad +66 more"
2039,Facebook,4.3,"Internet , 1k-5k Employees , Forbes Global 2000 , 20 years old , Hyderabad / Secunderabad +25 more"
2042,EffiaSoft,4.1,"IT Services & Consulting , 11-50 Employees , Startup , 12 years old , Hyderabad / Secunderabad"
2043,Virtusa Software Services,4.0,"IT Services & Consulting , 5k-10k Employees , Public , 28 years old , Hyderabad / Secunderabad +7 more"
2057,PULSUS HealthTech Group,3.9,"Printing & Publishing , 501-1k Employees , Public , 40 years old , Hyderabad / Secunderabad +6 more"
2059,3F Industries,3.9,"Food Processing , 1k-5k Employees , Public , 64 years old , Hyderabad / Secunderabad +16 more"
2060,PULSUS HealthTech Group,3.9,"Printing & Publishing , 501-1k Employees , Public , 40 years old , Hyderabad / Secunderabad +6 more"
2065,Hero MotoCorp,4.2,"Automobile , 5k-10k Employees , Public , 40 years old , Hyderabad / Secunderabad +315 more"
2083,Patanjali Ayurved,3.2,"FMCG , 1k-5k Employees , Fortune India 500 , 18 years old , Hyderabad / Secunderabad +254 more"
2088,Emcure Pharmaceuticals,3.8,"Pharma , 5k-10k Employees , Fortune India 500 , 43 years old , Pune +96 more"
2089,Rallis India,4.3,"Agro Chemicals , 1k-5k Employees , Public , 76 years old , Pune +89 more"
2095,Sathavahana Ispat,3.2,"Iron & Steel , 501-1k Employees , Public , 35 years old , Ballari +3 more"
2096,Railtel Corporation Of India,3.9,"Hardware & Networking , 1k-5k Employees , Public , 24 years old , Pune +60 more"
2097,PaySafe India,3.6,"FinTech , 201-500 Employees , Public , 28 years old , Hyderabad / Secunderabad +1 more"
2104,Sathavahana Ispat,3.2,"Iron & Steel , 501-1k Employees , Public , 35 years old , Hyderabad / Secunderabad +3 more"
2107,Railtel Corporation Of India,3.9,"Hardware & Networking , 1k-5k Employees , Public , 24 years old , Hyderabad / Secunderabad +60 more"
2108,Emcure Pharmaceuticals,3.8,"Pharma , 5k-10k Employees , Fortune India 500 , 43 years old , Hyderabad / Secunderabad +96 more"
2113,Rallis India,4.3,"Agro Chemicals , 1k-5k Employees , Public , 76 years old , Hyderabad / Secunderabad +89 more"
2128,Hitachi,4.1,"Industrial Machinery , 10k-50k Employees , Forbes Global 2000 , 114 years old , Hyderabad / Secunderabad +73 more"
2129,H&M,4.0,"Fashion & Textile , 1k-5k Employees , Forbes Global 2000 , 77 years old , Hyderabad / Secunderabad +45 more"
2135,Army Ordnance Corps,4.7,"Defence & Aerospace , 11-50 Employees , Public , 249 years old , Hyderabad / Secunderabad +49 more"
2140,Fraazo,3.4,"Internet , 201-500 Employees , Startup , 8 years old , Hyderabad / Secunderabad +12 more"
2142,Clariant Chemicals,4.2,"Chemicals , 1k-5k Employees , Public , 29 years old , Pune +19 more"
2147,H&M,4.0,"Fashion & Textile , 1k-5k Employees , Forbes Global 2000 , 77 years old , Pune +45 more"
2149,NeoGrowth Credit,3.7,"NBFC , 501-1k Employees , Startup , 11 years old , Pune +27 more"
2152,Karvy Innotech,3.2,"IT Services & Consulting , 501-1k Employees , Public , 12 years old , Pune +39 more"
2153,Zee Entertainment Enterprises,3.6,"Media & Entertainment , 1k-5k Employees , Public , 32 years old , Pune +28 more"
2180,Sun TV Network,3.8,"Media & Entertainment , 1k-5k Employees , Public , 31 years old , Hyderabad / Secunderabad +13 more"
2181,Tata Hitachi Construction Machinery,4.1,"Industrial Machinery , 1k-5k Employees , Fortune India 500 , 25 years old , Pune +66 more"
2188,Sobha,4.0,"Real Estate , 1k-5k Employees , Public , 29 years old , Pune +35 more"
2190,Trident Group,3.5,"Fashion & Textile , 10k-50k Employees , Public , 34 years old , Pune +41 more"
2191,Atos,3.8,"IT Services & Consulting , 10k-50k Employees , Forbes Global 2000 , 27 years old , Pune +40 more"
2193,NexGen Technologies,4.3,"Internet , 51-200 Employees (Global) , Public , 27 years old , Pune +13 more"
2205,Welspun Global Brands,3.8,"Fashion & Textile , 10k-50k Employees (Global) , Public , 24 years old , Hyderabad / Secunderabad +31 more"
2210,Securitas,4.0,"Law Enforcement & Security , 10k-50k Employees , Forbes Global 2000 , 90 years old , Hyderabad / Secunderabad +34 more"
2213,Turvo,2.9,"Logistics , 201-500 Employees , Startup , 10 years old , Hyderabad / Secunderabad"
2214,Simhapuri Energy,4.4,"Power , 201-500 Employees , Public , 19 years old , Hyderabad / Secunderabad +5 more"
2215,Airtel Payments Bank,4.2,"FinTech , 501-1k Employees , Public , 8 years old , Hyderabad / Secunderabad +226 more"
2217,Athena Global Technologies,3.3,"IT Services & Consulting , 201-500 Employees , Public , 32 years old , Hyderabad / Secunderabad"
2219,SYSKA LED Lights,2.9,"Consumer Electronics & Appliances , 1k-5k Employees (Global) , Startup , 12 years old , Hyderabad / Secunderabad +151 more"
2230,Shodhana Laboratories,4.0,"Pharma , 51-200 Employees , Public , 24 years old , Hyderabad / Secunderabad +2 more"
2235,National Mineral Development Corporation,4.4,"Metals & Mining , 5k-10k Employees (Global) , Public , 66 years old , Hyderabad / Secunderabad +13 more"
2237,Mapmygenome- Genetic Testing/Counseling,3.0,"Biotechnology , 11-50 Employees , Startup , 12 years old , Hyderabad / Secunderabad +3 more"
2238,ThyssenKrupp Industries India,4.2,"Industrial Machinery , 1k-5k Employees , Conglomerate , 77 years old , Hyderabad / Secunderabad +44 more"
2246,Principal Global Services,4.2,"Insurance , 1k-5k Employees , Forbes Global 2000 , 18 years old , Hyderabad / Secunderabad +8 more"
2249,Bajaj Auto,3.9,"Automobile , 5k-10k Employees , Public , 79 years old , Hyderabad / Secunderabad +258 more"
2250,Alphageo,3.7,"Oil & Gas , 51-200 Employees , Public , 37 years old , Hyderabad / Secunderabad +2 more"
2259,B2B Software Technologies,4.4,"IT Services & Consulting , 51-200 Employees , Public , 24 years old , Hyderabad / Secunderabad +1 more"
2271,Bank of India,4.0,"Banking , 50k-1 Lakh Employees , Fortune India 500 , 118 years old , Hyderabad / Secunderabad +157 more"
2272,TVS Electronics,3.9,"Consumer Electronics & Appliances , 501-1k Employees , Public , 38 years old , Hyderabad / Secunderabad +56 more"
2276,Pantaloons,4.2,"Fashion & Textile , 5k-10k Employees , Public , 27 years old , Hyderabad / Secunderabad +140 more"
2296,Inox Leisure,4.1,"Media & Entertainment , 1k-5k Employees , Public , 25 years old , Hyderabad / Secunderabad +86 more"
2297,Aviva Life Insurance India,3.6,"Insurance , 1k-5k Employees , Forbes Global 2000 , 328 years old , Hyderabad / Secunderabad +103 more"
2298,Wockhardt,3.9,"Pharma , 5k-10k Employees , Public , 25 years old , Hyderabad / Secunderabad +76 more"
2308,Vishnu Chemicals,3.9,"Chemicals / Agri Inputs , 201-500 Employees , Public , 34 years old , Hyderabad / Secunderabad +11 more"
2309,V-Trans,4.1,"Logistics , 1k-5k Employees , Public , 66 years old , Hyderabad / Secunderabad +71 more"
2312,PNB Housing Finance,3.9,"Financial Services , 1k-5k Employees , Public , 36 years old , Delhi/NCR +114 more"
2326,Intas Pharmaceuticals,4.2,"Pharma , 10k-50k Employees , Fortune India 500 , 47 years old , Hyderabad / Secunderabad +116 more"
2328,FirstCry,3.8,"Retail , 1k-5k Employees , Indian Unicorn , 14 years old , Hyderabad / Secunderabad +146 more"
2333,Kakatiya Cement Sugar & Industries,4.0,"Building Material , 201-500 Employees , Public , 45 years old , Hyderabad / Secunderabad +4 more"
2338,bhanzu,3.7,"Education & Training , 201-500 Employees , Startup , 4 years old , Hyderabad / Secunderabad +7 more"
2351,GVK Group,3.9,"Engineering & Construction , 50k-1 Lakh Employees , Public , 32 years old , Hyderabad / Secunderabad +30 more"
2352,Fiserv,3.6,"FinTech , 5k-10k Employees , Forbes Global 2000 , 40 years old , Pune +29 more"
2354,Escorts Kubota Limited,4.1,"Automobile , 1k-5k Employees , Public , 80 years old , Aurangabad +136 more"
2355,PolicyBazaar,3.5,"Internet , 10k-50k Employees , Public , 16 years old , Aurangabad +92 more"
2395,Suryalakshmi Cotton Mills,3.7,"Fashion & Textile , 501-1k Employees , Public , 62 years old , Hyderabad / Secunderabad +7 more"
2399,TeraSoftware,3.9,"IT Services & Consulting , 501-1k Employees , Public , 30 years old , Hyderabad / Secunderabad +21 more"
2400,Apollo Microsystems,4.0,"Consumer Electronics & Appliances , 51-200 Employees , Public , 39 years old , Hyderabad / Secunderabad +1 more"
2404,Raymond,4.1,"Fashion & Textile , 5k-10k Employees , Public , 99 years old , Hyderabad / Secunderabad +128 more"
2406,DHL Express,4.1,"Logistics , 1k-5k Employees , Conglomerate , 45 years old , Hyderabad / Secunderabad +84 more"
2415,South Indian Bank,3.6,"Banking , 1k-5k Employees , Public , 95 years old , Hyderabad / Secunderabad +67 more"
2420,Housing.com,3.8,"Internet , 1k-5k Employees , Startup , 12 years old , Hyderabad / Secunderabad +32 more"
2431,Whitehat jr,3.5,"EdTech , 5k-10k Employees , Startup , 6 years old , Hyderabad / Secunderabad +50 more"
2434,Federal Bank,3.9,"Banking , 10k-50k Employees , Public , 93 years old , Hyderabad / Secunderabad +117 more"
2440,Cure foods,3.9,"Fitness & Wellness , 501-1k Employees , Startup , 8 years old , Hyderabad / Secunderabad +20 more"
2447,UTI Technology Services,3.8,"IT Services & Consulting , 1k-5k Employees , Public , 31 years old , Hyderabad / Secunderabad +18 more"
2452,Tata Motors Finance,4.2,"NBFC , 1k-5k Employees , Conglomerate , 67 years old , Hyderabad / Secunderabad +223 more"
2456,Lodha group,4.1,"Real Estate , 5k-10k Employees , Fortune India 500 , 44 years old , Hyderabad / Secunderabad +23 more"
2475,Manjeera Constructions,3.9,"Real Estate , 501-1k Employees , Public , 37 years old , Hyderabad / Secunderabad +3 more"
2499,Easy Quick Web,5.0,"IT Services & Consulting , 11-50 Employees , Startup , 3 years old , Hyderabad / Secunderabad"
2500,Reliance Smart,4.2,"Retail , 5k-10k Employees , Public , 18 years old , Hyderabad / Secunderabad +188 more"
2502,Saint-Gobain,4.0,"Building Material , 10k-50k Employees , Forbes Global 2000 , 359 years old , Hyderabad / Secunderabad +92 more"
2503,Mondelez International,4.4,"Food Processing , 1k-5k Employees , Forbes Global 2000 , 12 years old , Hyderabad / Secunderabad +136 more"
2507,Jain Irrigation Systems,4.0,"Agriculture , 5k-10k Employees , Public , 61 years old , Hyderabad / Secunderabad +80 more"
2511,LIC Housing Finance,4.0,"NBFC , 1k-5k Employees , Public , 35 years old , Hyderabad / Secunderabad +102 more"
2513,Diageo,4.0,"Beverage , 1k-5k Employees , Public , 27 years old , Hyderabad / Secunderabad +82 more"
2521,National Informatics Centre,4.2,"Government , 1k-5k Employees , Central , 48 years old , Hyderabad / Secunderabad +63 more"
2526,GlaxoSmithKline Consumer Healthcare,4.5,"Pharma , 1k-5k Employees , Public , 24 years old , Hyderabad / Secunderabad +94 more"
