,company_name,company_rating,other_data
1972,Sanofi,4.4,"Pharma , 1k-5k Employees , Public , 20 years old , Indore +71 more"
1975,Simran Farms,4.8,"FMCG , 501-1k Employees , Public , 40 years old , Indore +4 more"
1977,Merino Industries,2.7,"Furniture & Furnishing , 1k-5k Employees , Public , 56 years old , Indore +57 more"
1978,Allengers Medical Systems,3.2,"Medical Equipment , 1k-5k Employees , Public , 37 years old , Indore +35 more"
1980,IQVIA,4.0,"Clinical Research , 10k-50k Employees , Forbes Global 2000 , 42 years old , Indore +44 more"
1982,Bajaj Auto,3.9,"Automobile , 5k-10k Employees , Public , 79 years old , Indore +258 more"
1992,Eris Lifesciences,3.8,"Pharma , 1k-5k Employees , Public , 17 years old , Indore +75 more"
1993,Uber eats,4.5,"Internet , 1k-5k Employees (Global) , Startup , 10 years old , Indore +22 more"
1994,Grasim Industries,4.1,"Building Material , 10k-50k Employees , Public , 77 years old , Indore +116 more"
1997,KFintech,3.7,"FinTech , 5k-10k Employees , Startup , 7 years old , Indore +100 more"
1998,Hyundai Motor India Limited,4.4,"Automobile , 10k-50k Employees , Fortune India 500 , 57 years old , Indore +263 more"
1999,Zee Entertainment Enterprises,3.6,"Media & Entertainment , 1k-5k Employees , Public , 32 years old , Indore +28 more"
2000,Eris Lifesciences,3.8,"Pharma , 1k-5k Employees , Public , 17 years old , Indore +75 more"
2001,Godrej & Boyce Manufacturing,4.0,"Consumer Electronics & Appliances , 10k-50k Employees , Fortune India 500 , 127 years old , Indore +129 more"
2002,Vertiv,4.0,"IT Services & Consulting , 51-200 Employees (Global) , Startup , 8 years old , Indore +47 more"
2003,Zee Entertainment Enterprises,3.6,"Media & Entertainment , 1k-5k Employees , Public , 32 years old , Indore +28 more"
2004,Hyundai Motor India Limited,4.4,"Automobile , 10k-50k Employees , Fortune India 500 , 57 years old , Indore +263 more"
2047,Bandhan Financial Services,3.8,"Financial Services , 10k-50k Employees (Global) , Public , 23 years old , Indore +26 more"
2061,Talwalkars Better value Fitness,4.1,"Fitness & Wellness , 201-500 Employees , Public , 92 years old , Indore +54 more"
2073,Cool Aid,3.1,"Electrical Equipment , 501-1k Employees (Global) , Public , 31 years old , Indore"
2085,Cool Aid,3.1,"Electrical Equipment , 501-1k Employees (Global) , Public , 31 years old , Indore"
2128,Excel Crop Care,3.9,"Agro Chemicals , 1k-5k Employees , Public , 60 years old , Indore +15 more"
2133,Panchsheel Organics,3.3,"Pharma , 51-200 Employees , Public , 35 years old , Indore +2 more"
2175,Panchsheel Organics,3.3,"Pharma , 51-200 Employees , Public , 35 years old , Indore +2 more"
2212,ZipLoan,2.9,"Internet , 201-500 Employees , Startup , 9 years old , Indore +6 more"
2220,Talwalkars Better value Fitness,4.1,"Fitness & Wellness , 201-500 Employees , Public , 92 years old , Indore +54 more"
2224,ZipLoan,2.9,"Internet , 201-500 Employees , Startup , 9 years old , Indore +6 more"
2242,Mohini Health & Hygiene,3.6,"Medical Equipment , 201-500 Employees , Public , 15 years old , Indore +1 more"
2337,NecLife,3.7,"Pharma , 1k-5k Employees , Public , 29 years old , Indore +18 more"
2340,Kissht Finance,4.1,"FinTech , 201-500 Employees , Startup , 9 years old , Indore +59 more"
2345,Paytm Money,3.5,"FinTech , 501-1k Employees , Public , 7 years old , Indore +20 more"
2346,Union Bank of India,4.1,"Banking , 50k-1 Lakh Employees , Public , 105 years old , Indore +122 more"
2351,Globus Infocom,4.8,"EdTech , 201-500 Employees , Conglomerate , 23 years old , Indore +20 more"
2354,United Spirits,4.0,"Beverage , 1k-5k Employees , Public , 27 years old , Indore +89 more"
2355,Airports Authority of India,4.4,"Aviation , 10k-50k Employees , Central , 29 years old , Indore +80 more"
2365,Tata Hitachi Construction Machinery,4.1,"Industrial Machinery , 1k-5k Employees , Fortune India 500 , 25 years old , Indore +66 more"
2367,Royal Orchid Hotels,4.0,"Hospitality , 1k-5k Employees , Public , 38 years old , Indore +42 more"
2368,Nissan,4.0,"Automobile , 10k-50k Employees , Forbes Global 2000 , 91 years old , Indore +68 more"
2370,Hyundai Mobis,3.9,"Auto Components , 1k-5k Employees , Forbes Global 2000 , 7 years old , Indore +43 more"
2372,Novo Nordisk,4.1,"Pharma , 1k-5k Employees , Forbes Global 2000 , 101 years old , Indore +61 more"
2375,Omaxe,4.1,"Real Estate , 201-500 Employees , Public , 35 years old , Indore +22 more"
2383,UFO Moviez,3.7,"Media & Entertainment , 201-500 Employees , Public , 19 years old , Indore +28 more"
2387,USV,4.1,"Pharma , 1k-5k Employees , Fortune India 500 , 63 years old , Indore +90 more"
2388,Sany Heavy Industry,4.0,"Industrial Machinery , 1k-5k Employees , Forbes Global 2000 , 35 years old , Indore +44 more"
2391,Wheelseye Technology,3.7,"Logistics , 1k-5k Employees , Startup , 7 years old , Indore +181 more"
2392,3M,4.3,"Electronics Manufacturing , 1k-5k Employees , Public , 37 years old , Indore +42 more"
2395,Coca-Cola Company,4.3,"Beverage , 5k-10k Employees , Forbes Global 2000 , 138 years old , Indore +163 more"
2398,Microland,3.6,"IT Services & Consulting , 1k-5k Employees , Public , 35 years old , Indore +40 more"
2399,Ingram Micro,3.9,"IT Services & Consulting , 1k-5k Employees , Conglomerate , 45 years old , Indore +43 more"
2402,Nykaa,3.5,"Internet , 1k-5k Employees , Public , 12 years old , Ahmedabad +81 more"
2411,CENTRUM HOUSING FINANCE,3.5,"Financial Services , 51-200 Employees , Public , 8 years old , Ahmedabad +39 more"
2417,Man Industries,3.8,"Building Material , 1k-5k Employees , Public , 36 years old , Anjar +12 more"
2433,The Hershey Company,4.2,"Food Processing , 201-500 Employees , Forbes Global 2000 , 130 years old , Indore +50 more"
2437,Marico,4.1,"FMCG , 1k-5k Employees , Public , 36 years old , Indore +149 more"
2443,UFO Moviez,3.7,"Media & Entertainment , 201-500 Employees , Public , 19 years old , Indore +28 more"
2445,USV,4.1,"Pharma , 1k-5k Employees , Fortune India 500 , 63 years old , Indore +90 more"
2446,Sany Heavy Industry,4.0,"Industrial Machinery , 1k-5k Employees , Forbes Global 2000 , 35 years old , Indore +44 more"
2448,3M,4.3,"Electronics Manufacturing , 1k-5k Employees , Public , 37 years old , Indore +42 more"
2455,The Hershey Company,4.2,"Food Processing , 201-500 Employees , Forbes Global 2000 , 130 years old , Indore +50 more"
2458,Coca-Cola Company,4.3,"Beverage , 5k-10k Employees , Forbes Global 2000 , 138 years old , Indore +163 more"
2461,Canon,4.2,"Consumer Electronics & Appliances , 1k-5k Employees , Forbes Global 2000 , 87 years old , Indore +61 more"
2463,Wheelseye Technology,3.7,"Logistics , 1k-5k Employees , Startup , 7 years old , Indore +181 more"
2464,Microland,3.6,"IT Services & Consulting , 1k-5k Employees , Public , 35 years old , Indore +40 more"
2465,Ingram Micro,3.9,"IT Services & Consulting , 1k-5k Employees , Conglomerate , 45 years old , Indore +43 more"
2466,Navin Fluorine International,4.0,"Chemicals , 1k-5k Employees , Public , 57 years old , Indore +17 more"
2474,Castrol,4.3,"Petrochemicals , 501-1k Employees , Public , 125 years old , Indore +93 more"
2476,Omaxe,4.1,"Real Estate , 201-500 Employees , Public , 35 years old , Indore +22 more"
2484,Sheela Foam,4.2,"Furniture & Furnishing , 1k-5k Employees , Public , 53 years old , Indore +77 more"
2486,Atul,4.0,"Chemicals , 1k-5k Employees , Public , 77 years old , Indore +51 more"
2487,V-Trans,4.1,"Logistics , 1k-5k Employees , Public , 66 years old , Indore +71 more"
2490,Ramco Industries,4.2,"Building Material , 1k-5k Employees , Public , 32 years old , Chennai +60 more"
2495,GAIL,4.5,"Oil & Gas , 1k-5k Employees , Fortune India 500 , 40 years old , Delhi/NCR +93 more"
2496,STAR,4.2,"Broadcasting , 1k-5k Employees , Conglomerate , 30 years old , Mumbai +27 more"
2501,Srg Housing Finance,4.0,"NBFC , 201-500 Employees , Public , 25 years old , Indore +33 more"
2503,Punjab National Bank,4.1,"Banking , 1 Lakh+ Employees , Fortune India 500 , 130 years old , Indore +174 more"
2507,Kotak Mahindra General Insurance,3.8,"Insurance , 501-1k Employees , Public , 9 years old , Indore +43 more"
2508,Indiagold,3.9,"FinTech , 51-200 Employees , Startup , 4 years old , Indore +13 more"
2514,V-Trans,4.1,"Logistics , 1k-5k Employees , Public , 66 years old , Indore +71 more"
2515,Atul,4.0,"Chemicals , 1k-5k Employees , Public , 77 years old , Indore +51 more"
2518,Tide Water Oil,3.8,"Chemicals / Agri Inputs , 501-1k Employees , Public , 96 years old , Indore +28 more"
2520,Airports Authority of India,4.4,"Aviation , 10k-50k Employees , Central , 29 years old , Indore +80 more"
2528,Luker Electric Technologies,3.0,"Financial Services , 51-200 Employees , Startup , 10 years old , Indore +18 more"
2532,Licious,3.8,"Internet , 1k-5k Employees , Indian Unicorn , 9 years old , Indore +33 more"
2537,OnePlus,4.1,"Consumer Electronics & Appliances , 1k-5k Employees , Public , 11 years old , Indore +49 more"
2539,Sundaram Home Finance,4.2,"NBFC , 1k-5k Employees , Public , 25 years old , Indore +49 more"
2540,Rupeek,3.7,"FinTech , 1k-5k Employees , Startup , 9 years old , Indore +55 more"
2542,Five-Star Business Finance,4.3,"NBFC , 5k-10k Employees , Public , 40 years old , Indore +157 more"
2548,House of Beauty,4.1,"Internet , 51-200 Employees , Startup , 5 years old , Indore +15 more"
2550,Gabriel India,4.2,"Auto Components , 1k-5k Employees , Public , 63 years old , Indore +40 more"
2554,Shreem Electrics,3.9,"Electrical Equipment , 501-1k Employees , Public , 48 years old , Indore +18 more"
2558,Reliance Lifestyle Holdings,3.8,"Retail , 51-200 Employees , Public , 51 years old , Indore +16 more"
2565,OnePlus,4.1,"Consumer Electronics & Appliances , 1k-5k Employees , Public , 11 years old , Indore +49 more"
2570,Licious,3.8,"Internet , 1k-5k Employees , Indian Unicorn , 9 years old , Indore +33 more"
2572,Luker Electric Technologies,3.0,"Financial Services , 51-200 Employees , Startup , 10 years old , Indore +18 more"
2576,Rupeek,3.7,"FinTech , 1k-5k Employees , Startup , 9 years old , Indore +55 more"
2578,Five-Star Business Finance,4.3,"NBFC , 5k-10k Employees , Public , 40 years old , Indore +157 more"
2585,Gabriel India,4.2,"Auto Components , 1k-5k Employees , Public , 63 years old , Indore +40 more"
2587,Shell,4.3,"Oil & Gas , 10k-50k Employees , Public , 117 years old , Indore +73 more"
2594,Weddingz.in,4.1,"Internet , 501-1k Employees , Startup , 9 years old , Indore +32 more"
2617,OTO Capital,3.0,"Internet , 501-1k Employees , Startup , 6 years old , Mumbai +10 more"
2618,Reckitt Benckiser,4.0,"FMCG , 1k-5k Employees , Conglomerate , 25 years old , Slough +111 more"
2620,Onward Technologies Inc,3.2,"Software Product , 1k-5k Employees , Public , 33 years old , Indore +60 more"
2625,AceMicromatic Group,4.4,"Industrial Machinery , 501-1k Employees , Public , 45 years old , Indore +33 more"
2626,Marks & Spencer,4.0,"Retail , 1k-5k Employees , Forbes Global 2000 , 140 years old , Indore +56 more"
2629,Omron Automation,4.2,"Consumer Electronics & Appliances , 201-500 Employees , Forbes Global 2000 , 91 years old , Indore +10 more"
2631,Schwing Stetter,4.1,"Industrial Machinery , 1k-5k Employees , Fortune India 500 , 26 years old , Indore +39 more"
2637,Akums Drugs & Pharmaceuticals Limited,4.2,"Pharma , 10k-50k Employees , Public , 20 years old , Indore +28 more"
2643,India Post,3.9,"Government , 1 Lakh+ Employees , Public , 170 years old , Indore +158 more"
2644,Commercial Syn Bags,4.0,"Packaging , 501-1k Employees , Public , 38 years old , Indore +1 more"
2645,QUICK HEAL TECHNOLOGIES,3.9,"Software Product , 1k-5k Employees , Public , 29 years old , Indore +43 more"
2651,IBM,4.1,"IT Services & Consulting , 1 Lakh+ Employees , Public , 113 years old , Indore +149 more"
2654,Incuspaze Solutions,4.4,"Real Estate , 51-200 Employees , Startup , 8 years old , Indore +10 more"
2658,Sintex-bapl,3.8,"Petrochemicals , 501-1k Employees , Public , 17 years old , Indore +52 more"
2667,NeoGrowth Credit,3.7,"NBFC , 501-1k Employees , Startup , 11 years old , Indore +27 more"
2668,NCR Corporation,4.1,"IT Services & Consulting , 5k-10k Employees , Forbes Global 2000 , 140 years old , Indore +79 more"
2674,NIIT,3.7,"Education & Training , 1k-5k Employees , Public , 43 years old , Indore +93 more"
2678,Tata Projects,4.3,"Engineering & Construction , 5k-10k Employees , Public , 45 years old , Indore +237 more"
2682,Hinduja Group,4.0,"Automobile , 1 Lakh+ Employees , Public , 15 years old , Indore +52 more"
2691,V-Mart,4.2,"Retail , 5k-10k Employees , Public , 22 years old , Indore +241 more"
2693,Corteva Agriscience,4.3,"Agro Chemicals , 1k-5k Employees , Public , 5 years old , Indore +80 more"
2694,Dell,4.2,"Consumer Electronics & Appliances , 10k-50k Employees , Forbes Global 2000 , 40 years old , Indore +101 more"
2695,Adidas,4.0,"Fashion & Textile , 5k-10k Employees , Public , 75 years old , Indore +58 more"
2697,JSW Steel,4.0,"Iron & Steel , 10k-50k Employees , Public , 42 years old , Indore +148 more"
2698,Renault,4.3,"Automobile , 10k-50k Employees , Forbes Global 2000 , 126 years old , Indore +134 more"
2700,Tata Communications,4.1,"Telecom , 5k-10k Employees , Public , 38 years old , Indore +86 more"
2701,Religare,3.9,"Financial Services , 1k-5k Employees , Public , 40 years old , Indore +91 more"
2702,CBRE,4.2,"Real Estate , 10k-50k Employees , Forbes Global 2000 , 118 years old , Indore +75 more"
2704,Shree Pacetronix,3.8,"Medical Equipment , 51-200 Employees , Public , 36 years old , Indore +1 more"
2723,MPMKVVCL,3.8,"Government , 10k-50k Employees (Global) , Public , 22 years old , Indore +19 more"
2737,Kundan Care Products,3.2,"Beauty & Personal Care , 1k-5k Employees , Public , 20 years old , Indore +4 more"
2740,MPMKVVCL,3.8,"Government , 10k-50k Employees (Global) , Public , 22 years old , Indore +19 more"
2744,Remi Sales & Engineering,3.2,"Medical Equipment , 201-500 Employees (Global) , Public , 64 years old , Ahmedabad +13 more"
2780,Shirdi Industries,3.9,"Financial Services , 501-1k Employees , Public , 31 years old , Indore +8 more"
2811,Indian Motor Parts & Accessories,4.1,"Auto Components , 51-200 Employees , Public , 70 years old , Indore +27 more"
2844,EMKAY AUTOMOBILE INDUSTRIES,3.7,"Auto Components , 1k-5k Employees , Public , 46 years old , Indore +8 more"
2867,Gorani Industries,2.4,"Consumer Electronics & Appliances , 51-200 Employees , Public , 28 years old , Indore"
2977,Gatepe Solutions India,5.0,"Internet , 11-50 Employees , Startup , 8 years old , Indore"
3004,Winds E World,4.0,"Retail , 51-200 Employees , Public , 6 years old , Indore +11 more"
3077,Harita Seating Systems,3.9,"Auto Components , 201-500 Employees , Public , 14 years old , Indore +11 more"
3079,Gorani Industries,2.4,"Consumer Electronics & Appliances , 51-200 Employees , Public , 28 years old , Indore"
3097,Winds E World,4.0,"Retail , 51-200 Employees , Public , 6 years old , Indore +11 more"
3118,Advisorymandi.com,2.4,"Internet , 1-10 Employees , Startup , 9 years old , Indore +3 more"
3205,Indian Motor Parts & Accessories,4.1,"Auto Components , 51-200 Employees , Public , 70 years old , Indore +27 more"
3454,Gatepe Solutions India,5.0,"Internet , 11-50 Employees , Startup , 8 years old , Indore"
3520,Reliance Smart,4.2,"Retail , 5k-10k Employees , Public , 18 years old , Indore +188 more"
3525,Agarwal Packers and Movers Limited,3.6,"Logistics , 5k-10k Employees , Public , 37 years old , Indore +40 more"
3527,National Insurance Company,4.2,"Insurance , 5k-10k Employees , Central , 118 years old , Indore +65 more"
3529,Reliance Group,4.3,"Other , 1 Lakh+ Employees , Conglomerate , 58 years old , Indore +34 more"
3541,Cavinkare,4.0,"FMCG , 1k-5k Employees , Conglomerate , 41 years old , Indore +147 more"
3542,Smith & Nephew Healthcare,3.9,"Medical Equipment , 1k-5k Employees , Public , 168 years old , Indore +14 more"
3544,Religare Finvest,4.4,"Financial Services , 1k-5k Employees , Public , 18 years old , Indore +33 more"
3545,Kellogg,4.3,"FMCG , 1k-5k Employees , Forbes Global 2000 , 118 years old , Indore +73 more"
3546,Vimta Labs,3.6,"Other , 1k-5k Employees , Public , 40 years old , Indore +24 more"
3550,Everest Industries,4.1,"Building Material , 1k-5k Employees , Public , 90 years old , Indore +69 more"
3553,Hero Cycles,3.6,"Automobile , 5k-10k Employees , Public , 68 years old , Indore +38 more"
3555,Netmeds.com,3.6,"Internet , 501-1k Employees , Startup , 9 years old , Chennai +107 more"
3561,MMTC-PAMP,3.5,"Metals & Mining , 1k-5k Employees , Fortune India 500 , 16 years old , Indore +17 more"
3564,Ador Welding,4.0,"Industrial Machinery , 501-1k Employees , Public , 73 years old , Indore +21 more"
3565,Bharat IT Services,3.2,"IT Services & Consulting , 501-1k Employees , Public , 28 years old , Indore +43 more"
3568,Paul Merchants,4.3,"NBFC , 1k-5k Employees , Public , 40 years old , Indore +70 more"
3569,Archies,3.4,"Retail , 1k-5k Employees , Public , 45 years old , Indore +23 more"
3577,Berar Finance,4.1,"NBFC , 1k-5k Employees , Public , 34 years old , Indore +61 more"
3584,Reliance Broadcast Network,4.2,"Broadcasting , 501-1k Employees , Public , 19 years old , Indore +30 more"
3585,Karvy Financial Services,3.7,"Financial Services , 51-200 Employees , Conglomerate , 43 years old , Indore +42 more"
3586,Indag Rubber,4.2,"Auto Components , 201-500 Employees , Public , 46 years old , Indore +14 more"
3594,Ang India,4.0,"Consumer Electronics & Appliances , 201-500 Employees , Public , 46 years old , Indore +36 more"
3595,LivSpace,3.5,"Architecture & Interior Design , 1k-5k Employees , Indian Unicorn , 9 years old , Indore +38 more"
3598,Orient Bell,3.8,"Building Material , 501-1k Employees , Public , 47 years old , Indore +56 more"
3603,Lotte India Corporation,3.9,"FMCG , 501-1k Employees , Public , 20 years old , Indore +65 more"
3605,Apollo Munich Health Insurance,3.9,"Financial Services , 1k-5k Employees , Public , 17 years old , Indore +104 more"
3607,Resideo,3.8,"Internet , 10k-50k Employees , Startup , 6 years old , Indore +11 more"
3615,Modi Naturals,4.0,"Agro Chemicals , 501-1k Employees , Public , 50 years old , Indore +22 more"
3617,APL Apollo Tubes,3.8,"Building Material , 1k-5k Employees , Public , 38 years old , Indore +39 more"
3621,Timken,3.9,"Industrial Machinery , 1k-5k Employees , Public , 26 years old , Indore +35 more"
3623,Smith & Nephew Healthcare,3.9,"Medical Equipment , 1k-5k Employees , Public , 168 years old , Indore +14 more"
3626,Ind-Swift Laboratories,3.9,"Pharma , 1k-5k Employees , Public , 29 years old , Indore +21 more"
3627,Spicejet,3.5,"Aviation , 5k-10k Employees , Public , 20 years old , Indore +57 more"
3631,Aarvi Encon,4.1,"Recruitment , 5k-10k Employees , Public , 37 years old , Indore +91 more"
3632,Reliance Smart,4.2,"Retail , 5k-10k Employees , Public , 18 years old , Indore +188 more"
3637,Your Space,3.4,"Internet , 51-200 Employees , Startup , 8 years old , Indore +5 more"
3638,Thomas Cook,3.9,"Travel & Tourism , 1k-5k Employees , Public , 143 years old , Indore +73 more"
3642,Cotton Corporation of India,4.5,"Fashion & Textile , 1k-5k Employees , Public , 54 years old , Indore +22 more"
3645,Allen Solly,3.9,"Fashion & Textile , 10k-50k Employees , Public , 280 years old , Indore +52 more"
3646,Arvind Fashions,3.9,"Fashion & Textile , 1k-5k Employees , Public , 31 years old , Indore +46 more"
3647,Tata ClassEdge,3.5,"EdTech , 501-1k Employees , Public , 13 years old , Indore +45 more"
3649,uFaber,2.8,"Education & Training , 1k-5k Employees , Startup , 11 years old , Indore +19 more"
3664,Nkgsb CO-OP Bank,4.2,"Banking , 1k-5k Employees , Public , 107 years old , Indore +18 more"
3666,Animall,3.8,"Internet , 51-200 Employees , Startup , 5 years old , Indore +11 more"
3667,CIEL HR,4.1,"Recruitment , 1k-5k Employees , Startup , 9 years old , Indore +78 more"
3668,Compuage Infocom,3.9,"Hardware & Networking , 501-1k Employees , Public , 37 years old , Indore +38 more"
3671,Bal Pharma,3.5,"Pharma , 1k-5k Employees , Public , 37 years old , Indore +18 more"
3675,Pradhan Mantri Kaushal Vikas Yojana,4.0,"Education & Training , 1-10 Employees , Public , 9 years old , Indore +79 more"
3689,Page Industries,4.2,"Fashion & Textile , 10k-50k Employees , Public , 30 years old , Indore +75 more"
3693,Paisabazaar.com,3.6,"Internet , 1k-5k Employees , Startup , 10 years old , Indore +22 more"
3694,Vardhman Fabrics,4.1,"Fashion & Textile , 10k-50k Employees , Fortune India 500 , 59 years old , Indore +54 more"
3697,STYLAM Industries,3.7,"Engineering & Construction , 201-500 Employees , Public , 33 years old , Indore +24 more"
3700,GlaxoSmithKline Consumer Healthcare,4.5,"Pharma , 1k-5k Employees , Public , 24 years old , Indore +94 more"
3705,Jaya Hind Industries,3.8,"Auto Components , 1k-5k Employees , Public , 77 years old , Indore +21 more"
3708,Waters Corporation,4.4,"Clinical Research , 501-1k Employees , Forbes Global 2000 , 66 years old , Indore +10 more"
3710,Shilpa Medicare,3.6,"Pharma , 1k-5k Employees , Public , 37 years old , Indore +28 more"
3711,Starbucks,4.3,"Hospitality , 1k-5k Employees , Public , 53 years old , Indore +42 more"
3713,Signify,3.6,"Consumer Electronics & Appliances , 1k-5k Employees , Conglomerate , 8 years old , Indore +62 more"
3715,NCL BUILDTEK,4.0,"Building Material , 501-1k Employees , Public , 35 years old , Indore +28 more"
3719,Agro Phos (India),3.6,"Agro Chemicals , 51-200 Employees , Public , 22 years old , Indore +1 more"
3750,SOLAR INDUSTRIES INDIA,3.8,"Chemicals , 1k-5k Employees , Public , 29 years old , Indore +33 more"
3751,Genus Power Infrastructures,4.0,"Consumer Electronics & Appliances , 1k-5k Employees , Public , 32 years old , Indore +45 more"
3753,Porwal Auto Components,4.1,"Auto Components , 201-500 Employees , Public , 32 years old , Indore +1 more"
3762,Ninebit Computing,4.5,"IT Services & Consulting , 1-10 Employees , Startup , 1 years old , Indore"
3773,Future Supply Chain Solutions,4.4,"Logistics , 1k-5k Employees , Public , 18 years old , Indore +59 more"
3780,Adani Ports and SEZ,3.9,"Ports & Shipping , 1k-5k Employees , Public , 26 years old , Indore +69 more"
3781,Gap,3.7,"Fashion & Textile , 1k-5k Employees , Forbes Global 2000 , 28 years old , Indore +19 more"
3782,CMC,4.2,"Education & Training , 10k-50k Employees , Public , 56 years old , Indore +52 more"
3787,Your Space,3.4,"Internet , 51-200 Employees , Startup , 8 years old , Indore +5 more"
3788,Toyota Kirloskar Motor,4.4,"Automobile , 5k-10k Employees , Fortune India 500 , 27 years old , Indore +72 more"
3791,Godfrey Phillips India,4.1,"FMCG , 501-1k Employees , Public , 91 years old , Indore +83 more"
3793,Lakshmi Machine Works,4.0,"Industrial Machinery , 1k-5k Employees , Public , 62 years old , Indore +21 more"
3794,Jindal Poly Films,3.7,"Packaging , 1k-5k Employees , Public , 50 years old , Indore +12 more"
3795,Essar Group,4.0,"Engineering & Construction , 10k-50k Employees , Public , 55 years old , Indore +43 more"
3797,ITC Hotels,4.2,"Hospitality , 5k-10k Employees , Public , 49 years old , Indore +76 more"
3801,Treebo Hotels,3.5,"Internet , 51-200 Employees , Startup , 9 years old , Indore +34 more"
3802,Ziqitza Health Care,4.0,"Healthcare , 5k-10k Employees , Public , 19 years old , Indore +52 more"
3803,AstraZeneca,4.2,"Pharma , 501-1k Employees , Public , 25 years old , Indore +40 more"
3807,Ruloans,3.8,"Financial Services , 51-200 Employees (Global) , Public , 28 years old , Indore +32 more"
3815,Isuzu Motors,4.0,"Automobile , 1k-5k Employees , Forbes Global 2000 , 12 years old , Indore +28 more"
3818,Ambrane India,4.6,"Consumer Electronics & Appliances , 201-500 Employees , Startup , 12 years old , Indore +6 more"
3821,SOLAR INDUSTRIES INDIA,3.8,"Chemicals , 1k-5k Employees , Public , 29 years old , Indore +33 more"
3822,Genus Power Infrastructures,4.0,"Consumer Electronics & Appliances , 1k-5k Employees , Public , 32 years old , Indore +45 more"
3826,Pratibha Industries,4.7,"Engineering & Construction , 501-1k Employees , Public , 42 years old , Indore +20 more"
3830,Ind-Swift Laboratories,3.9,"Pharma , 1k-5k Employees , Public , 29 years old , Indore +21 more"
3834,Nitco,4.3,"Building Material , 1k-5k Employees , Public , 71 years old , Indore +42 more"
3836,Treebo Hotels,3.5,"Internet , 51-200 Employees , Startup , 9 years old , Indore +34 more"
3837,Worth Peripherals,2.2,"Packaging , 201-500 Employees , Public , 28 years old , Indore +2 more"
3838,Hindustan Sanitaryware & Industries,4.1,"Furniture & Furnishing , 1k-5k Employees , Public , 64 years old , Indore +56 more"
3840,Utkarsh India,3.3,"Industrial Machinery , 501-1k Employees , Public , 37 years old , Indore +14 more"
3843,Welspun Enterprises,4.2,"Engineering & Construction , 1k-5k Employees , Public , 48 years old , Indore +29 more"
3845,Xpo Logistics,3.8,"Logistics , 51-200 Employees , Public , 13 years old , Indore +19 more"
3846,Aarvi Encon,4.1,"Recruitment , 5k-10k Employees , Public , 37 years old , Indore +91 more"
3848,Dainik Jagran,3.7,"Printing & Publishing , 1k-5k Employees , Public , 82 years old , Indore +47 more"
3851,Shriram Group,4.1,"Financial Services , 50k-1 Lakh Employees , Conglomerate , 50 years old , Indore +117 more"
3858,Zerodha,3.9,"FinTech , 1k-5k Employees , Public , 14 years old , Indore +21 more"
3864,Healthcare At Home,3.6,"Healthcare , 1k-5k Employees , Startup , 12 years old , Indore +27 more"
3866,Ziqitza Health Care,4.0,"Healthcare , 5k-10k Employees , Public , 19 years old , Indore +52 more"
3871,Cashify,3.8,"Other , 501-1k Employees , Startup , 11 years old , Indore +44 more"
3875,AstraZeneca,4.2,"Pharma , 501-1k Employees , Public , 25 years old , Indore +40 more"
3893,ELGI Equipments,4.1,"Industrial Machinery , 1k-5k Employees , Public , 64 years old , Indore +22 more"
3894,Sigma Infosolutions,3.4,"IT Services & Consulting , 201-500 Employees , Public , 20 years old , Indore +6 more"
3895,Swaraj Tractors,4.2,"Automobile , 1k-5k Employees , Conglomerate , 62 years old , Indore +75 more"
3905,MMTC-PAMP,3.5,"Metals & Mining , 1k-5k Employees , Fortune India 500 , 16 years old , Indore +17 more"
3906,Berar Finance,4.1,"NBFC , 1k-5k Employees , Public , 34 years old , Indore +61 more"
3908,Karvy Financial Services,3.7,"Financial Services , 51-200 Employees , Conglomerate , 43 years old , Indore +42 more"
3909,Indag Rubber,4.2,"Auto Components , 201-500 Employees , Public , 46 years old , Indore +14 more"
3913,Paul Merchants,4.3,"NBFC , 1k-5k Employees , Public , 40 years old , Indore +70 more"
3914,Archies,3.4,"Retail , 1k-5k Employees , Public , 45 years old , Indore +23 more"
3916,Reliance Broadcast Network,4.2,"Broadcasting , 501-1k Employees , Public , 19 years old , Indore +30 more"
3922,Gland Pharma,3.7,"Pharma , 1k-5k Employees , Fortune India 500 , 46 years old , Indore +25 more"
3924,ManpowerGroup,3.9,"Recruitment , 50k-1 Lakh Employees , Forbes Global 2000 , 29 years old , Indore +120 more"
3927,Tata Chemicals,4.2,"Chemicals , 1k-5k Employees , Public , 85 years old , Indore +76 more"
3928,Orient Technologies,3.9,"IT Services & Consulting , 1k-5k Employees , Forbes Global 2000 , 32 years old , Indore +43 more"
3929,Secure Meters,4.1,"Electronics Manufacturing , 1k-5k Employees , Public , 37 years old , Indore +68 more"
3930,GTL,4.2,"Hardware & Networking , 1k-5k Employees , Public , 37 years old , Indore +33 more"
3931,Timken,3.9,"Industrial Machinery , 1k-5k Employees , Public , 26 years old , Indore +35 more"
3932,Food Corporation of India,4.2,"Government , 10k-50k Employees (Global) , Central , 59 years old , Indore +53 more"
3937,The Souled Store,3.5,"Fashion & Textile , 201-500 Employees , Startup , 11 years old , Indore +9 more"
3945,STYLAM Industries,3.7,"Engineering & Construction , 201-500 Employees , Public , 33 years old , Indore +24 more"
3947,IFB,3.7,"Consumer Electronics & Appliances , 201-500 Employees , Public , 50 years old , Indore +136 more"
