,company_name,company_rating,other_data
2921,Adidas,4.0,"Fashion & Textile , 5k-10k Employees , Public , 75 years old , Mumbai +58 more"
2922,TVS Motor,4.1,"Automobile , 5k-10k Employees , Public , 45 years old , Mumbai +279 more"
2928,Air India Express,3.5,"Aviation , 501-1k Employees , Central , 19 years old , Mumbai +9 more"
2929,Amcor Flexibles India,3.6,"Packaging , 201-500 Employees , Forbes Global 2000 , 160 years old , Mumbai +14 more"
2932,Alstom Transportation,3.9,"Urban Transport , 5k-10k Employees , Forbes Global 2000 , 96 years old , Mumbai +66 more"
2933,Sanghvi Brands,3.8,"Fitness & Wellness , 51-200 Employees , Public , 14 years old , Mumbai +13 more"
2934,Society Applied Microwave Electronics Engineering Research,3.9,"Analytics & KPO , 51-200 Employees , Public , 47 years old , Mumbai +3 more"
2936,Fisdom,3.8,"Financial Services , 501-1k Employees , Startup , 9 years old , Mumbai +29 more"
2945,Megha Engineering & Infrastructures,4.0,"Engineering & Construction , 5k-10k Employees , Conglomerate , 35 years old , Mumbai +301 more"
2950,Lyka Labs,3.0,"Pharma , 201-500 Employees , Public , 48 years old , Mumbai +11 more"
2955,Lykis,3.8,"FMCG , 51-200 Employees , Public , 40 years old , Mumbai +2 more"
2960,Lykis,3.8,"FMCG , 51-200 Employees , Public , 40 years old , Mumbai +2 more"
2964,AccorHotels,4.3,"Hospitality , 5k-10k Employees , Forbes Global 2000 , 57 years old , Mumbai +34 more"
2968,Kendriya Vidyalaya Sangathan,4.4,"Education & Training , 10k-50k Employees , Public , 61 years old , Mumbai +202 more"
2976,Ongc Petro Additions,4.0,"Petrochemicals , 1k-5k Employees , Public , 18 years old , Mumbai +26 more"
2977,Chandan Steel,3.6,"Metals & Mining , 11-50 Employees , Public , 55 years old , Mumbai +14 more"
2978,Certification Engineers International,3.9,"Oil & Gas , 51-200 Employees , Central , 30 years old , Mumbai +11 more"
2979,Sun Pharma Advanced Research Company,4.1,"Pharma , 201-500 Employees , Public , 18 years old , Mumbai +9 more"
2984,Mangalam Organics,4.0,"Agro Chemicals , 201-500 Employees , Public , 28 years old , Mumbai +10 more"
2989,Truebil,3.9,"Internet , 51-200 Employees , Startup , 9 years old , Mumbai +8 more"
2992,Aries Agro,4.1,"Agro Chemicals , 501-1k Employees , Public , 55 years old , Mumbai +24 more"
2993,GTL Infrastructure,4.6,"Hardware & Networking , 1k-5k Employees , Public , 20 years old , Mumbai +40 more"
2994,G R Infraprojects,4.2,"Engineering & Construction , 10k-50k Employees , Public , 29 years old , Mumbai +133 more"
3000,Aries Agro,4.1,"Agro Chemicals , 501-1k Employees , Public , 55 years old , Mumbai +24 more"
3001,GTL Infrastructure,4.6,"Hardware & Networking , 1k-5k Employees , Public , 20 years old , Mumbai +40 more"
3006,Muthoot Group,3.6,"Financial Services , 10k-50k Employees , Public , 137 years old , Mumbai +266 more"
3011,Truebil,3.9,"Internet , 51-200 Employees , Startup , 9 years old , Mumbai +8 more"
3015,Airports Authority of India,4.4,"Aviation , 10k-50k Employees , Central , 29 years old , Mumbai +80 more"
3030,Indo Count Industries,4.2,"Fashion & Textile , 1k-5k Employees , Public , 36 years old , Mumbai +15 more"
3041,L&T Power,3.9,"Power , 1k-5k Employees , Public , 18 years old , Mumbai +86 more"
3042,Bahwan Engineering,4.2,"Engineering & Construction , 201-500 Employees , Conglomerate , 47 years old , Mumbai +20 more"
3045,Vedantu,3.4,"EdTech , 1k-5k Employees , Indian Unicorn , 13 years old , Mumbai +53 more"
3051,Kamadgiri Fashion,3.8,"Fashion & Textile , 201-500 Employees , Public , 37 years old , Mumbai +6 more"
3056,MRF Tyres,3.8,"Auto Components , 10k-50k Employees , Public , 78 years old , Mumbai +161 more"
3057,Eternis Fine Chemicals,3.8,"Chemicals , 201-500 Employees , Public , 36 years old , Mumbai +7 more"
3070,Heritage Foods,4.1,"Food Processing , 1k-5k Employees , Public , 32 years old , Mumbai +95 more"
3072,Merino Industries,2.7,"Furniture & Furnishing , 1k-5k Employees , Public , 56 years old , Mumbai +57 more"
3075,Vadilal Dairy International,3.0,"Agriculture , 201-500 Employees , Public , 117 years old , Mumbai +9 more"
3076,S&P Global,4.2,"Analytics & KPO , 10k-50k Employees , Public , 164 years old , Mumbai +24 more"
3079,Vipul Organics,3.0,"Chemicals , 11-50 Employees , Public , 50 years old , Mumbai +4 more"
3080,Inditex,3.8,"Fashion & Textile , 1k-5k Employees , Forbes Global 2000 , 61 years old , Mumbai +17 more"
3087,Corvi Led,3.3,"Electrical Equipment , 11-50 Employees , Startup , 12 years old , Mumbai +11 more"
3093,Everest Kanto Cylinder,3.7,"Oil & Gas , 1k-5k Employees , Public , 46 years old , Mumbai +9 more"
3103,Nippon Express,4.2,"Logistics , 501-1k Employees , Public , 77 years old , Mumbai +27 more"
3105,Jindal Steel and Power,4.0,"Iron & Steel , 5k-10k Employees , Fortune India 500 , 45 years old , Mumbai +123 more"
3106,Parker Hannifin,4.0,"Defence & Aerospace , 1k-5k Employees , Forbes Global 2000 , 107 years old , Mumbai +11 more"
3108,PCS Technology,4.5,"IT Services & Consulting , 1k-5k Employees , Public , 43 years old , Mumbai +43 more"
3116,Crystal Solutions,4.3,"Recruitment , 11-50 Employees , Public , 30 years old , Mumbai +11 more"
3118,Privi Organics,3.9,"Chemicals , 201-500 Employees , Public , 42 years old , Mumbai +10 more"
3120,Shree Renuka Sugars,4.2,"Food Processing , 1k-5k Employees , Public , 26 years old , Mumbai +31 more"
3121,Shree Shubham Logistics,4.4,"Logistics , 51-200 Employees , Public , 17 years old , Mumbai +27 more"
3122,Linc,3.8,"FMCG , 1k-5k Employees , Public , 48 years old , Mumbai +24 more"
3125,VMware Software,4.5,"Software Product , 5k-10k Employees , Forbes Global 2000 , 26 years old , Mumbai +17 more"
3141,Electronics Bazaar,3.9,"Internet , 51-200 Employees (Global) , Startup , 11 years old , Mumbai +12 more"
3145,Crystal Solutions,4.3,"Recruitment , 11-50 Employees , Public , 30 years old , Mumbai +11 more"
3149,Kraft Heinz Company,4.2,"Food Processing , 501-1k Employees , Forbes Global 2000 , 30 years old , Mumbai +29 more"
3150,Navin Fluorine International,4.0,"Chemicals , 1k-5k Employees , Public , 57 years old , Mumbai +17 more"
3159,PCS Technology,4.5,"IT Services & Consulting , 1k-5k Employees , Public , 43 years old , Mumbai +43 more"
3166,Jindal Steel and Power,4.0,"Iron & Steel , 5k-10k Employees , Fortune India 500 , 45 years old , Mumbai +123 more"
3167,OmniActive Health Technologies,3.7,"Fitness & Wellness , 501-1k Employees , Public , 20 years old , Mumbai +12 more"
3173,Licious,3.8,"Internet , 1k-5k Employees , Indian Unicorn , 9 years old , Mumbai +33 more"
3174,SaffronStays,3.5,"Internet , 51-200 Employees , Startup , 10 years old , Mumbai +5 more"
3176,Wadia Techno-Engineering Services,3.6,"Engineering & Construction , 51-200 Employees , Public , 64 years old , Mumbai +17 more"
3177,Mahindra CIE Automotive,3.8,"Auto Components , 1k-5k Employees , Public , 25 years old , Mumbai +37 more"
3186,SaffronStays,3.5,"Internet , 51-200 Employees , Startup , 10 years old , Mumbai +5 more"
3189,Licious,3.8,"Internet , 1k-5k Employees , Indian Unicorn , 9 years old , Mumbai +33 more"
3190,Wadia Techno-Engineering Services,3.6,"Engineering & Construction , 51-200 Employees , Public , 64 years old , Mumbai +17 more"
3196,Hindustan Composites,3.6,"Auto Components , 501-1k Employees , Public , 60 years old , Mumbai +9 more"
3209,Orbit Exports,3.8,"Fashion & Textile , 201-500 Employees , Public , 41 years old , Mumbai +5 more"
3225,Bonito Designs,2.5,"Architecture & Interior Design , 501-1k Employees , Startup , 5 years old , Mumbai +3 more"
3230,PropTiger.com,4.2,"Internet , 1k-5k Employees , Startup , 13 years old , Mumbai +14 more"
3232,Tricom,2.4,"IT Services & Consulting , 1k-5k Employees (Global) , Public , 32 years old , Mumbai +5 more"
3239,Atlanta (Mumbai),3.5,"Engineering & Construction , 51-200 Employees , Public , 40 years old , Mumbai +5 more"
3245,Atlanta (Mumbai),3.5,"Engineering & Construction , 51-200 Employees , Public , 40 years old , Mumbai +5 more"
3257,Exclusífe Technosoft,3.0,"Retail , 11-50 Employees , Startup , 11 years old , Mumbai +11 more"
3258,Bombay Shirt Company,4.4,"Internet , 11-50 Employees , Startup , 12 years old , Mumbai +6 more"
3259,ODeX India Solutions,3.8,"Internet , 51-200 Employees , Startup , 9 years old , Mumbai +2 more"
3264,KapitalTech,4.1,"Financial Services , 201-500 Employees , Public , 10 years old , Mumbai +30 more"
3275,Swabhav Techlabs,4.7,"Recruitment , 11-50 Employees , Startup , 12 years old , Mumbai"
3280,ArcelorMittal,4.0,"Iron & Steel , 501-1k Employees , Forbes Global 2000 , 18 years old , Mumbai +34 more"
3285,TTK Prestige,4.0,"Consumer Electronics & Appliances , 1k-5k Employees , Public , 69 years old , Mumbai +71 more"
3287,Ventura Securities,4.0,"Financial Services , 1k-5k Employees , Public , 30 years old , Mumbai +42 more"
3296,Novozymes South Asia,4.2,"Biotechnology , 501-1k Employees , Forbes Global 2000 , 24 years old , Mumbai +9 more"
3302,Ola Electric Mobility,3.3,"Automobile , 5k-10k Employees , Indian Unicorn , 7 years old , Mumbai +174 more"
3306,Darwinbox,3.5,"Software Product , 501-1k Employees , Indian Unicorn , 9 years old , Mumbai +9 more"
3313,Bank Muscat,4.2,"Banking , 51-200 Employees , Forbes Global 2000 , 42 years old , Mumbai +61 more"
3317,Sudarshan Chemical Industries,3.8,"Chemicals , 1k-5k Employees , Public , 72 years old , Mumbai +22 more"
3320,Adani Ports and SEZ,3.9,"Ports & Shipping , 1k-5k Employees , Public , 26 years old , Mumbai +69 more"
3339,United Spirits,4.0,"Beverage , 1k-5k Employees , Public , 27 years old , Mumbai +89 more"
3346,Bank Muscat,4.2,"Banking , 51-200 Employees , Forbes Global 2000 , 42 years old , Mumbai +61 more"
3354,Rubix,3.4,"Internet , 11-50 Employees , Startup , 7 years old , Mumbai +3 more"
3357,Entertainment Network India,3.5,"Media & Entertainment , 501-1k Employees , Public , 25 years old , Mumbai +36 more"
3361,Jenburkt Pharmaceuticals,4.3,"Pharma , 501-1k Employees , Public , 39 years old , Mumbai +11 more"
3362,Hemani Industries,3.8,"Agro Chemicals , 1k-5k Employees , Public , 32 years old , Mumbai +5 more"
3372,Ebix Software India,3.3,"IT Services & Consulting , 1k-5k Employees , Public , 48 years old , Mumbai +30 more"
3375,NGL Fine Chem,4.3,"Pharma , 201-500 Employees , Public , 43 years old , Mumbai +3 more"
3377,Central Depository Services (I),3.2,"Financial Services , 51-200 Employees , Public , 25 years old , Mumbai +2 more"
3379,Niyogin Fintech,3.7,"Financial Services , 51-200 Employees , Public , 7 years old , Mumbai +8 more"
3385,Club Oxygen,4.2,"Hospitality , 201-500 Employees , Public , 6 years old , Mumbai +27 more"
3393,Mandhana Industries,4.5,"Fashion & Textile , 5k-10k Employees , Public , 40 years old , Mumbai +12 more"
3397,Chalet Hotels,3.4,"Hospitality , 1k-5k Employees , Public , 38 years old , Mumbai +4 more"
3407,abCoffee,4.3,"Beverage , 51-200 Employees , Startup , 2 years old , Mumbai +2 more"
3412,Pernod Ricard,3.9,"Beverage , 1k-5k Employees , Forbes Global 2000 , 49 years old , Mumbai +94 more"
3413,Kolte Patil Developers,4.1,"Real Estate , 1k-5k Employees , Public , 33 years old , Mumbai +8 more"
3415,Lloyds Metals And Energy,3.9,"Iron & Steel , 1k-5k Employees , Public , 38 years old , Mumbai +5 more"
3417,Hero MotoCorp,4.2,"Automobile , 5k-10k Employees , Public , 40 years old , Mumbai +315 more"
3421,Meesho,3.7,"Internet , 5k-10k Employees , Indian Unicorn , 9 years old , Mumbai +99 more"
3423,Arihant Capital Markets,3.4,"Financial Services , 201-500 Employees , Public , 32 years old , Mumbai +13 more"
3428,Elder Pharmaceuticals,3.9,"Pharma , 11-50 Employees , Public , 35 years old , Mumbai +13 more"
3433,Tara Jewels,4.5,"Jewellery , 1k-5k Employees (Global) , Public , 24 years old , Mumbai +5 more"
3438,Provogue India,4.0,"Fashion & Textile , 201-500 Employees , Public , 27 years old , Mumbai +4 more"
3442,Eduisfun,2.6,"Education & Training , 201-500 Employees , Startup , 10 years old , Mumbai +1 more"
3449,Tara Jewels,4.5,"Jewellery , 1k-5k Employees (Global) , Public , 24 years old , Mumbai +5 more"
3458,QuickSell Inc (care of Apport Technologies Private Limited),2.8,"Internet , 51-200 Employees , Startup , 8 years old , Mumbai +1 more"
3463,Arshiya International,3.9,"Logistics , 201-500 Employees , Public , 43 years old , Mumbai +10 more"
3464,Alcon,3.7,"Medical Equipment , 1k-5k Employees , Public , 79 years old , Mumbai +36 more"
3465,Reliance Smart,4.2,"Retail , 5k-10k Employees , Public , 18 years old , Mumbai +188 more"
3470,JoulestoWatts Business Solutions,2.9,"IT Services & Consulting , 201-500 Employees , Startup , 9 years old , Mumbai +14 more"
3478,Tide Water Oil,3.8,"Chemicals / Agri Inputs , 501-1k Employees , Public , 96 years old , Mumbai +28 more"
3488,Consolidated Construction Consortium,4.3,"Engineering & Construction , 501-1k Employees , Public , 27 years old , Noida +29 more"
3493,Nestaway,4.0,"Internet , 201-500 Employees , Startup , 9 years old , Noida +13 more"
3495,British Petroleum,3.8,"Oil & Gas , 1k-5k Employees , Forbes Global 2000 , 115 years old , Pune +10 more"
3498,Sterlite Power,4.0,"Power , 1k-5k Employees , Fortune India 500 , 14 years old , Noida +59 more"
3505,Homesfy Realty,3.9,"Real Estate , 201-500 Employees , Public , 11 years old , Mumbai +5 more"
3507,Furlenco,3.2,"Internet , 201-500 Employees , Startup , 12 years old , Mumbai +14 more"
3512,Chembond Chemicals,3.8,"Agro Chemicals , 51-200 Employees , Public , 51 years old , Mumbai +20 more"
3513,International Travel House,4.1,"Hospitality , 501-1k Employees , Public , 43 years old , Mumbai +18 more"
3516,Treebo Hotels,3.5,"Internet , 51-200 Employees , Startup , 9 years old , Mumbai +34 more"
3521,EdCast,3.9,"IT Services & Consulting , 51-200 Employees (Global) , Startup , 11 years old , Mumbai +2 more"
3532,Tide Water Oil,3.8,"Chemicals / Agri Inputs , 501-1k Employees , Public , 96 years old , Mumbai +28 more"
3535,JoulestoWatts Business Solutions,2.9,"IT Services & Consulting , 201-500 Employees , Startup , 9 years old , Mumbai +14 more"
3537,Puranik Builders,3.8,"Real Estate , 201-500 Employees , Public , 56 years old , Mumbai +8 more"
3544,Sterlite Power,4.0,"Power , 1k-5k Employees , Fortune India 500 , 14 years old , Mumbai +59 more"
3547,British Petroleum,3.8,"Oil & Gas , 1k-5k Employees , Forbes Global 2000 , 115 years old , Mumbai +10 more"
3549,N R Agarwal Industries,3.6,"Pulp & Paper , 1k-5k Employees , Public , 31 years old , Mumbai +5 more"
3552,DKSH,4.1,"Financial Services , 51-200 Employees , Public , 159 years old , Mumbai +6 more"
3555,Voyaah.com,4.1,"Travel & Tourism , 51-200 Employees , Startup , 4 years old , Mumbai +1 more"
3558,TerraCIS Technologies,3.8,"IT Services & Consulting , 1k-5k Employees , Public , 31 years old , Mumbai +33 more"
3560,Tejas Networks,4.2,"Hardware & Networking , 1k-5k Employees , Public , 24 years old , Mumbai +23 more"
3561,DKSH,4.1,"Financial Services , 51-200 Employees , Public , 159 years old , Mumbai +6 more"
3563,Dainik Bhaskar Group,4.4,"Printing & Publishing , 5k-10k Employees , Public , 66 years old , Mumbai +128 more"
3564,Yasho Industries Limited,3.3,"Chemicals , 501-1k Employees , Public , 39 years old , Mumbai +6 more"
3566,Olympus,4.1,"Healthcare , 201-500 Employees , Forbes Global 2000 , 14 years old , Mumbai +20 more"
3572,Netflix,4.2,"Internet , 201-500 Employees , Forbes Global 2000 , 27 years old , Mumbai +5 more"
3574,Voyaah.com,4.1,"Travel & Tourism , 51-200 Employees , Startup , 4 years old , Mumbai +1 more"
3576,Hindustan Foods,3.8,"FMCG , 1k-5k Employees , Public , 36 years old , Mumbai +27 more"
3577,N R Agarwal Industries,3.6,"Pulp & Paper , 1k-5k Employees , Public , 31 years old , Mumbai +5 more"
3579,TerraCIS Technologies,3.8,"IT Services & Consulting , 1k-5k Employees , Public , 31 years old , Mumbai +33 more"
3586,Purple Style Labs,3.4,"Internet , 51-200 Employees , Startup , 9 years old , Mumbai +5 more"
3589,Yasho Industries Limited,3.3,"Chemicals , 501-1k Employees , Public , 39 years old , Mumbai +6 more"
3592,Dainik Bhaskar Group,4.4,"Printing & Publishing , 5k-10k Employees , Public , 66 years old , Mumbai +128 more"
3593,Tejas Networks,4.2,"Hardware & Networking , 1k-5k Employees , Public , 24 years old , Mumbai +23 more"
3596,India Post,3.9,"Government , 1 Lakh+ Employees , Public , 170 years old , Mumbai +158 more"
3597,Jayant Agro Organics,3.7,"Chemicals , 1k-5k Employees , Public , 32 years old , Mumbai +3 more"
3602,Auxilo Finserve,4.2,"Financial Services , 51-200 Employees , Startup , 7 years old , Mumbai +8 more"
3605,Garware Hi-Tech Films,4.1,"Chemicals / Agri Inputs , 1k-5k Employees , Public , 91 years old , Mumbai +6 more"
3613,Razorpay,3.7,"FinTech , 1k-5k Employees , Indian Unicorn , 10 years old , Mumbai +22 more"
3626,Fitternity,3.7,"Fitness & Wellness , 51-200 Employees (Global) , Startup , 11 years old , Mumbai +1 more"
3628,IMP POWERS,2.8,"Electrical Equipment , 201-500 Employees , Public , 63 years old , Mumbai +5 more"
3633,Brand Factory,4.5,"Retail , 10k-50k Employees , Public , 18 years old , Mumbai +40 more"
3647,Brand Factory,4.5,"Retail , 10k-50k Employees , Public , 18 years old , Mumbai +40 more"
3655,Symbo Insurance,3.9,"Internet , 51-200 Employees , Startup , 7 years old , Mumbai +5 more"
3668,Freightwalla,4.3,"Logistics , 51-200 Employees , Startup , 8 years old , Mumbai"
3673,Metawallah,4.9,"Internet , 51-200 Employees , Startup , 3 years old , Chennai +13 more"
3675,Symbo Insurance,3.9,"Internet , 51-200 Employees , Startup , 7 years old , Mumbai +5 more"
3681,Euro Panel Products Limited,4.4,"Building Material , 201-500 Employees , Public , 21 years old , Mumbai +16 more"
3683,Jindal Stainless,4.3,"Iron & Steel , 1k-5k Employees , Public , 54 years old , Mumbai +57 more"
3687,Bacardi,3.9,"Beverage , 201-500 Employees , Conglomerate , 162 years old , Mumbai +49 more"
3689,UnitedHealth,4.1,"Healthcare , 10k-50k Employees , Forbes Global 2000 , 47 years old , Mumbai +16 more"
3696,Antelec,4.4,"Electrical Equipment , 51-200 Employees , Public , 55 years old , Mumbai +5 more"
3698,Kingfisher Airlines,4.7,"Aviation , 1k-5k Employees , Public , 21 years old , Mumbai +18 more"
3699,Atlas Copco,4.3,"Industrial Machinery , 1k-5k Employees , Public , 151 years old , Mumbai +47 more"
3701,GVPR Engineers,4.0,"Engineering & Construction , 501-1k Employees , Public , 27 years old , Mumbai +66 more"
3708,Star Agriwarehousing and Collateral Management,4.5,"Agriculture , 201-500 Employees , Public , 18 years old , Mumbai +32 more"
3711,HAZEL MERCANTILE,3.7,"Financial Services , 201-500 Employees , Public , 28 years old , Mumbai +7 more"
3713,Albert David,4.0,"Pharma , 1k-5k Employees , Public , 86 years old , Mumbai +25 more"
3722,Spark Minda,3.9,"Auto Components , 1k-5k Employees , Public , 66 years old , Mumbai +60 more"
3727,Somany Ceramics,4.3,"Building Material , 1k-5k Employees , Public , 56 years old , Mumbai +65 more"
3728,Sandu Pharmaceuticals,3.0,"FMCG , 51-200 Employees , Public , 125 years old , Mumbai +11 more"
3734,Cuemath,3.8,"EdTech , 1k-5k Employees , Startup , 11 years old , Bangalore +20 more"
3735,Radio City,3.8,"Broadcasting , 201-500 Employees (Global) , Public , 23 years old , Mumbai +20 more"
3739,GVPR Engineers,4.0,"Engineering & Construction , 501-1k Employees , Public , 27 years old , Hyderabad/Secunderabad +66 more"
3740,Educomp Solutions,3.7,"EdTech , 11-50 Employees , Public , 30 years old , Mumbai +107 more"
3745,Sandu Pharmaceuticals,3.0,"FMCG , 51-200 Employees , Public , 125 years old , Mumbai +11 more"
3753,Somany Ceramics,4.3,"Building Material , 1k-5k Employees , Public , 56 years old , Mumbai +65 more"
3757,Euro Panel Products Limited,4.4,"Building Material , 201-500 Employees , Public , 21 years old , Mumbai +16 more"
3758,Jindal Stainless,4.3,"Iron & Steel , 1k-5k Employees , Public , 54 years old , Mumbai +57 more"
3759,UnitedHealth,4.1,"Healthcare , 10k-50k Employees , Forbes Global 2000 , 47 years old , Mumbai +16 more"
3768,HAZEL MERCANTILE,3.7,"Financial Services , 201-500 Employees , Public , 28 years old , Mumbai +7 more"
3771,Albert David,4.0,"Pharma , 1k-5k Employees , Public , 86 years old , Mumbai +25 more"
3774,Star Agriwarehousing and Collateral Management,4.5,"Agriculture , 201-500 Employees , Public , 18 years old , Mumbai +32 more"
3775,Zeta,3.4,"Emerging Technologies , 501-1k Employees , Indian Unicorn , 9 years old , Mumbai +12 more"
3781,Alivira Animal Health,3.6,"Pharma , 201-500 Employees , Public , 10 years old , Mumbai +14 more"
3785,Avantor,3.7,"Biotechnology , 1k-5k Employees , Public , 120 years old , Mumbai +22 more"
3795,Radio City,3.8,"Broadcasting , 201-500 Employees (Global) , Public , 23 years old , Mumbai +20 more"
3796,Cuemath,3.8,"EdTech , 1k-5k Employees , Startup , 11 years old , Mumbai +20 more"
3805,Tata Power Solar,4.3,"Power , 1k-5k Employees , Public , 35 years old , Mumbai +54 more"
3827,Honeywell International India,4.0,"Defence & Aerospace , 10k-50k Employees , Forbes Global 2000 , 118 years old , Mumbai +20 more"
3835,DealShare,3.5,"Internet , 1k-5k Employees , Indian Unicorn , 6 years old , Mumbai +45 more"
3843,Walsons Facility Solutions,4.0,"Recruitment , 5k-10k Employees , Conglomerate , 28 years old , Mumbai +32 more"
3849,Stanza Living,3.1,"Internet , 501-1k Employees , Startup , 7 years old , Mumbai +30 more"
3856,Credit Sudhaar,2.0,"Financial Services , 51-200 Employees , Startup , 11 years old , Mumbai +2 more"
3861,Credit Sudhaar,2.0,"Financial Services , 51-200 Employees , Startup , 11 years old , Mumbai +2 more"
3870,Pentation Analytics,3.7,"Financial Services , 51-200 Employees , Startup , 9 years old , Mumbai +2 more"
3885,Pentation Analytics,3.7,"Financial Services , 51-200 Employees , Startup , 9 years old , Mumbai +2 more"
3914,RAMADA PLAZA,4.2,"Hospitality , 201-500 Employees (Global) , Public , 71 years old , Mumbai +19 more"
3919,EIH,4.2,"Hospitality , 5k-10k Employees , Public , 75 years old , Mumbai +11 more"
3926,Wolters Kluwer,3.9,"IT Services & Consulting , 1k-5k Employees , Forbes Global 2000 , 188 years old , Mumbai +10 more"
3929,Kabra Extrusion Technik,4.0,"Industrial Machinery , 501-1k Employees , Public , 62 years old , Mumbai +8 more"
3935,Orient Abrasives,4.1,"Metals & Mining , 51-200 Employees , Public , 50 years old , Mumbai +4 more"
3944,Baroda Global Shared Services,4.0,"Banking , 10k-50k Employees , Public , 7 years old , Mumbai +86 more"
3950,SMEcorner,3.8,"Financial Services , 501-1k Employees , Startup , 10 years old , Mumbai +15 more"
3952,The Byke Hotels & Resorts,3.5,"Hospitality , 501-1k Employees , Public , 18 years old , Mumbai +3 more"
3966,Bristol-Myers Squibb,4.4,"Pharma , 201-500 Employees , Forbes Global 2000 , 137 years old , Mumbai +14 more"
3967,Bharat Electronics,4.2,"Electronics Manufacturing , 5k-10k Employees , Fortune India 500 , 70 years old , Mumbai +54 more"
3972,Freight Systems,3.9,"Ports & Shipping , 501-1k Employees , Public , 36 years old , Mumbai +11 more"
3973,Walmart,4.0,"Retail , 5k-10k Employees , Forbes Global 2000 , 15 years old , Mumbai +78 more"
3978,Chetak Enterprises,3.8,"Engineering & Construction , 51-200 Employees , Public , 24 years old , Mumbai +15 more"
3993,GAIL,4.5,"Oil & Gas , 1k-5k Employees , Fortune India 500 , 40 years old , Mumbai +93 more"
3994,HARMAN,3.9,"Consumer Electronics & Appliances , 5k-10k Employees , Public , 15 years old , Mumbai +29 more"
3997,Snapdeal,4.0,"Internet , 1k-5k Employees , Indian Unicorn , 14 years old , Mumbai +29 more"
3998,eBay,4.1,"Internet , 1k-5k Employees , Forbes Global 2000 , 29 years old , Mumbai +11 more"
3999,Honda,4.2,"Automobile , 10k-50k Employees , Forbes Global 2000 , 39 years old , Mumbai +192 more"
4005,Ginza Industries,3.9,"Fashion & Textile , 1k-5k Employees , Public , 38 years old , Mumbai +10 more"
4009,OnePlus,4.1,"Consumer Electronics & Appliances , 1k-5k Employees , Public , 11 years old , Mumbai +49 more"
4016,Moglix,3.6,"Internet , 501-1k Employees , Indian Unicorn , 9 years old , Mumbai +34 more"
4020,The Byke Hotels & Resorts,3.5,"Hospitality , 501-1k Employees , Public , 18 years old , Mumbai +3 more"
4027,OnePlus,4.1,"Consumer Electronics & Appliances , 1k-5k Employees , Public , 11 years old , Mumbai +49 more"
4028,Ginza Industries,3.9,"Fashion & Textile , 1k-5k Employees , Public , 38 years old , Mumbai +10 more"
4031,Moglix,3.6,"Internet , 501-1k Employees , Indian Unicorn , 9 years old , Mumbai +34 more"
4032,Chalo,3.9,"Internet , 201-500 Employees , Startup , 10 years old , Mumbai +17 more"
4043,Cure foods,3.9,"Fitness & Wellness , 501-1k Employees , Startup , 8 years old , Mumbai +20 more"
4052,Agro Tech Foods,4.2,"FMCG , 501-1k Employees , Public , 38 years old , Mumbai +60 more"
4069,Chalo,3.9,"Internet , 201-500 Employees , Startup , 10 years old , Mumbai +17 more"
4074,Tv18 Broadcast,4.1,"Media & Entertainment , 1k-5k Employees , Public , 28 years old , Mumbai +18 more"
4083,National Bank Agriculture Rural Development,4.5,"Financial Services , 1k-5k Employees , Fortune India 500 , 42 years old , Mumbai +27 more"
4088,Worldwide Media,2.8,"Marketing & Advertising , 11-50 Employees , Public , 73 years old , Mumbai +6 more"
4101,White Rivers Media,3.7,"Internet , 51-200 Employees , Startup , 12 years old , Mumbai"
4104,Holachef,3.9,"Food Processing , 51-200 Employees (Global) , Startup , 10 years old , Mumbai +3 more"
4107,Emirates Flight Catering,4.3,"Hospitality , 201-500 Employees , Public , 42 years old , Mumbai +12 more"
4111,Syncom Healthcare,3.5,"Pharma , 51-200 Employees , Public , 22 years old , Mumbai +4 more"
4135,Hush Puppies,3.9,"Internet , 51-200 Employees , Startup , 6 years old , Mumbai +17 more"
4170,Uflex,3.8,"Packaging , 5k-10k Employees , Public , 39 years old , Mumbai +42 more"
4172,Max Healthcare,4.1,"Healthcare , 1k-5k Employees , Fortune India 500 , 23 years old , Mumbai +59 more"
4173,Kajaria Ceramics,4.2,"Building Material , 1k-5k Employees , Public , 39 years old , Mumbai +66 more"
4179,Religare Finvest,4.4,"Financial Services , 1k-5k Employees , Public , 18 years old , Mumbai +33 more"
4180,Ramky Infrastructure,4.2,"Engineering & Construction , 501-1k Employees , Public , 30 years old , Mumbai +37 more"
4190,Reliance Broadcast Network,4.2,"Broadcasting , 501-1k Employees , Public , 19 years old , Mumbai +30 more"
4194,Axio,3.7,"Financial Services , 501-1k Employees , Startup , 11 years old , Mumbai +17 more"
4197,GMM Pfaudler,4.0,"Industrial Machinery , 501-1k Employees , Public , 62 years old , Mumbai +9 more"
4205,DesignCafe,3.4,"Architecture & Interior Design , 501-1k Employees , Startup , 8 years old , Mumbai +7 more"
4212,HungerBox,3.8,"Internet , 501-1k Employees , Startup , 8 years old , Bangalore / Bengaluru +14 more"
4226,Nelco,3.7,"Telecom , 201-500 Employees , Public , 84 years old , Mumbai +17 more"
4227,Ricoh,3.9,"IT Services & Consulting , 1-10 Employees , Public , 88 years old , Mumbai +41 more"
4231,Fresenius Medical Care,3.9,"Healthcare , 201-500 Employees , Public , 28 years old , Mumbai +31 more"
