,company_name,company_rating,other_data
1205,Cherry E Commerce Services,2.2,"BPO , 51-200 Employees , 21 years old , Noida +2 more"
1206,Irvine Infocom,3.9,"IT Services & Consulting , 201-500 Employees (Global) , 8 years old , Noida +2 more"
1207,Morphedo Technologies,4.4,"Emerging Technologies , 11-50 Employees , 9 years old , Noida"
1208,Anest Iwata Motherson,4.2,"Auto Components , 11-50 Employees , Noida +4 more"
1209,Noble Moulds,3.9,"51-200 Employees , Noida +3 more"
1210,247around,3.7,Noida +2 more
1211,VisionSpring,4.3,"Non-Profit , 201-500 Employees , 23 years old , Noida +8 more"
1212,Vtc Tradewings,4.3,"Logistics , 51-200 Employees , 55 years old , Noida +17 more"
1213,Kyndal India,3.8,"51-200 Employees , 22 years old , Noida +11 more"
1214,Solv,3.8,"201-500 Employees , 5 years old , Noida +82 more"
1215,Loans4wish Financial Service,2.6,"51-200 Employees , Noida +1 more"
1216,Dkpl Networks,3.6,"11-50 Employees , 11 years old , Noida +3 more"
1217,Sirius Foods,2.9,"Food Processing , 51-200 Employees , Noida +11 more"
1218,Fino Payments Bank,4.0,"Banking , 1k-5k Employees , 7 years old , Noida +218 more"
1219,AdsRole,3.7,"Marketing & Advertising , 201-500 Employees , 7 years old , Noida"
1220,Vtc Tradewings,4.3,"Logistics , 51-200 Employees , 55 years old , Noida +17 more"
1221,Dkpl Networks,3.6,"11-50 Employees , 11 years old , Noida +3 more"
1222,Loans4wish Financial Service,2.6,"51-200 Employees , Noida +1 more"
1223,Sirius Foods,2.9,"Food Processing , 51-200 Employees , Noida +11 more"
1224,Dr Lal PathLabs,4.2,"Healthcare , 1k-5k Employees , Public , 75 years old , Noida +155 more"
1225,Manomav Engineers,3.7,"Engineering & Construction , 51-200 Employees , 12 years old , Noida +6 more"
1226,Vidya Mantra Edusystems,4.1,"EdTech , 51-200 Employees , 16 years old , Noida +5 more"
1227,Republic TV,2.8,"Media & Entertainment , 201-500 Employees , Startup , 8 years old , Noida +8 more"
1228,Surya Food & Agro,3.7,"Food Processing , 1k-5k Employees , 30 years old , Noida +21 more"
1229,Genesis Global School,3.5,"Education & Training , 201-500 Employees , 14 years old , Noida +2 more"
1230,Capline Dental Services,2.9,"Analytics & KPO , 11-50 Employees (Global) , Noida +2 more"
1231,Ascent Constructions,3.4,"Engineering & Construction , 51-200 Employees , 27 years old , Noida +9 more"
1232,Stratsol Software Systems,3.4,"Software Product , Noida +9 more"
1233,Merchserve Global,3.8,Noida +2 more
1234,Gdn Enterprises,4.0,"Media & Entertainment , Noida +1 more"
1235,Imi Norgren Herion,3.8,"Auto Components , 51-200 Employees , Noida +3 more"
1236,Aditya Birla Fashion and Retail,4.2,"Fashion & Textile , 10k-50k Employees , Fortune India 500 , 36 years old , Noida +233 more"
1237,Kärcher Cleaning Systems,4.0,"201-500 Employees , 89 years old , Noida +20 more"
1238,BVG India,4.0,"Facility Management Services , 50k-1 Lakh Employees , 27 years old , Noida +92 more"
1239,Maven Workforce,3.3,"Recruitment , 51-200 Employees , Noida +1 more"
1240,AppVenturez,3.9,"IT Services & Consulting , 11-50 Employees , 6 years old , Noida +1 more"
1241,Complete Surveying Technologies,3.4,"Financial Services , 31 years old , Noida +2 more"
1242,Astra Business Services,3.3,"Financial Services , 201-500 Employees , Noida +4 more"
1243,Vmak Research & Services,3.6,"Analytics & KPO , 51-200 Employees , 16 years old , Noida +3 more"
1244,Vanator Technology,3.5,"Recruitment , 51-200 Employees , 10 years old , Noida +2 more"
1245,MilestoneOS,3.1,"Software Product , 11-50 Employees , Noida +4 more"
1246,Unyscape Infocom,4.3,"Marketing & Advertising , 51-200 Employees , 15 years old , Noida"
1247,Vertexplus Technologies,2.2,"IT Services & Consulting , 51-200 Employees , 14 years old , Jaipur +4 more"
1248,Indraprastha Gas,4.1,"Oil & Gas , 501-1k Employees , Public , 26 years old , New Delhi +19 more"
1249,Hashstudioz Technologies,4.2,"IT Services & Consulting , 201-500 Employees , 6 years old , Noida +1 more"
1250,Jagran Prakashan,4.0,"Printing & Publishing , 501-1k Employees , Public , 49 years old , Kanpur  +48 more"
1251,Statcon Electronic,4.0,"Industrial Machinery , 201-500 Employees , 38 years old , Noida +10 more"
1252,Opkey,3.0,"Software Product , 51-200 Employees , Noida +4 more"
1253,Misha Infotech,3.4,"IT Services & Consulting , 11-50 Employees (Global) , 16 years old , Noida"
1254,LeadSquared,2.9,"Software Product , 1k-5k Employees , Indian Unicorn , 13 years old , Bangalore +14 more"
1255,Nestaway,4.0,"Internet , 201-500 Employees , Startup , 9 years old , Bangalore +13 more"
1256,Bridging Gaps,4.0,"Recruitment , 11 years old , chandigarh +5 more"
1257,MetaApply,4.5,Noida +7 more
1258,juken uniproducts,4.3,Noida +1 more
1259,A & E Information System,3.4,"51-200 Employees , Noida +2 more"
1260,Xdbs,3.3,"Marketing & Advertising , 1k-5k Employees , 12 years old , Noida +3 more"
1261,Edukyu,3.4,"51-200 Employees , 9 years old , Noida +4 more"
1262,Mohani Tea Leaves,3.9,"FMCG , 201-500 Employees , 32 years old , Noida +14 more"
1263,9Yards Technology,4.4,"IT Services & Consulting , 51-200 Employees , Startup , 4 years old , Noida"
1264,Kunstocom India,4.5,"Electrical Equipment , 201-500 Employees , 45 years old , Noida +9 more"
1265,Wittybrains Software Technologies,4.3,"Financial Services , 51-200 Employees , Noida"
1266,Artech,3.3,"Architecture & Interior Design , 51-200 Employees (Global) , 32 years old , Noida +10 more"
1267,REALCODERZ,3.3,"Software Product , 51-200 Employees , Startup , 4 years old , Noida +2 more"
1268,URS Certification,3.7,"Other , 51-200 Employees , 30 years old , Noida +7 more"
1269,Neerinfo Solutions,3.5,"Recruitment , 51-200 Employees , 20 years old , Noida +2 more"
1270,AAPC,4.5,"Healthcare , 51-200 Employees , Noida +3 more"
1271,Amazon Services,4.2,Noida +46 more
1272,Affixious,3.5,"Travel & Tourism , 51-200 Employees , 5 years old , Noida +1 more"
1273,Megamax Services,4.5,"IT Services & Consulting , 51-200 Employees , 9 years old , Noida +5 more"
1274,Magic Bus India Foundation,4.0,"Non-Profit , 1k-5k Employees , 25 years old , Noida +51 more"
1275,Ingenious BPO,3.9,"BPO , 201-500 Employees , Noida +2 more"
1276,Shiv Nadar School,4.5,"Education & Training , 1k-5k Employees , 12 years old , Noida +3 more"
1277,Flyhomes Residential,3.7,Noida +4 more
1278,JSD Electronics,3.4,"Electronics Manufacturing , 1-10 Employees , 8 years old , Noida +6 more"
1279,Galax E Solutions,3.4,"IT Services & Consulting , 1k-5k Employees , 21 years old , Noida +7 more"
1280,KENT Cam Technologies,2.9,"201-500 Employees , Noida +5 more"
1281,Card Expertise,3.1,"FinTech , 51-200 Employees , Noida +4 more"
1282,Magic Bus India Foundation,4.0,"Non-Profit , 1k-5k Employees , 25 years old , Noida +51 more"
1283,Visual Technologies,3.9,"51-200 Employees , Noida +5 more"
1284,Schoolnet India,3.8,"EdTech , 51-200 Employees , Public , 27 years old , Noida +84 more"
1285,Lenskart,3.3,"Internet , 5k-10k Employees , Indian Unicorn , 14 years old , Noida +171 more"
1286,Nettechnocrats,3.7,"Software Product , 51-200 Employees , 14 years old , Noida"
1287,Wear Well India,4.0,"51-200 Employees , Startup , Noida +1 more"
1288,Cefnogi Solutions,4.3,"11 years old , Noida +1 more"
1289,Loginworks Softwares,3.6,"IT Services & Consulting , 51-200 Employees , 18 years old , Noida +3 more"
1290,TechGropse,4.2,"IT Services & Consulting , 11-50 Employees , 10 years old , Noida"
1291,Equipped Analytical Intelligence,3.6,"IT Services & Consulting , Noida"
1292,Glam Studios,2.9,"Internet , 11-50 Employees (Global) , Startup , 8 years old , Noida +8 more"
1293,R4 Solutions Inc,3.7,"IT Services & Consulting , 201-500 Employees (Global) , 16 years old , Noida +2 more"
1294,Sambodhi Research & Communications,3.3,"51-200 Employees , 19 years old , Noida +2 more"
1295,HomeLane,3.5,"Architecture & Interior Design , 1k-5k Employees , Startup , 10 years old , Noida +34 more"
1296,DBA Lounge,4.2,"51-200 Employees , Noida +5 more"
1297,Kept Bug Technologies,4.0,"Software Product , 51-200 Employees , 13 years old , Noida +3 more"
1298,C&r Textiles,4.1,"51-200 Employees , 30 years old , Noida +2 more"
1299,Visible Alpha Solutions,3.7,"Analytics & KPO , 501-1k Employees , 10 years old , Noida +6 more"
1300,Osource India,3.0,"IT Services & Consulting , 201-500 Employees , 20 years old , Noida +18 more"
1301,Lotus Greens Developers,4.2,"Financial Services , 201-500 Employees , 11 years old , Noida +1 more"
1302,HIMFLAX,4.1,"IT Services & Consulting , 51-200 Employees (Global) , 6 years old , Noida"
1303,Esteem Projects,4.1,"Industrial Machinery , 51-200 Employees , 30 years old , Noida +4 more"
1304,LanceSoft,3.2,"Recruitment , 1k-5k Employees , 24 years old , Hyderabad / Secunderabad +23 more"
1305,Cloudnine Hospital,4.0,"Healthcare , 5k-10k Employees , 17 years old , Bangalore / Bengaluru +22 more"
1306,Escale Solutions,2.7,"IT Services & Consulting , 51-200 Employees , Startup , 7 years old , Noida +2 more"
1307,Instaveritas,4.1,"11-50 Employees , 10 years old , Noida +2 more"
1308,HCL Infotech,4.1,"IT Services & Consulting , 1 Lakh+ Employees (Global) , 33 years old , Bangalore / Bengaluru +22 more"
1309,T&T Group,3.8,"Real Estate , 201-500 Employees , 6 years old , Noida +3 more"
1310,Wyzmindz Solutions,3.5,"IT Services & Consulting , 51-200 Employees (Global) , 14 years old , Bangalore / Bengaluru +3 more"
1311,Nimbus Adcom,3.6,"Marketing & Advertising , 11-50 Employees (Global) , 18 years old , Noida +4 more"
1312,Red Tape,3.7,"10k-50k Employees , 28 years old , Noida +42 more"
1313,Croma Campus,4.0,"Education & Training , 11-50 Employees , 16 years old , Noida +12 more"
1314,Rohan Motors,3.9,"Automobile , 201-500 Employees , 36 years old , Noida +14 more"
1315,Vedic Cosmeceuticals,3.7,"11-50 Employees , Noida +1 more"
1316,Step By Step School,4.5,"Education & Training , 51-200 Employees , 27 years old , Noida +5 more"
1317,Saan Global,3.5,"11-50 Employees , Noida +1 more"
1318,TCNS Clothing Company,4.1,"Fashion & Textile , 501-1k Employees , Public , 23 years old , Belgaum +96 more"
1319,Benzara Ecommerce,3.7,"Furniture & Furnishing , 51-200 Employees , Noida"
1320,Zazz IT Solutions,4.3,"IT Services & Consulting , 51-200 Employees , 5 years old , Noida +2 more"
1321,Neometrix Engineering,4.0,"Industrial Machinery , 51-200 Employees , 21 years old , Noida +1 more"
1322,Logix Shapers Offshore Services,4.6,"Software Product , 51-200 Employees , 10 years old , Noida"
1323,Kanak Elite Services,4.1,"IT Services & Consulting , 51-200 Employees (Global) , 8 years old , Noida +3 more"
1324,Krishna Beads Industries,3.3,"Fashion & Textile , 51-200 Employees , 44 years old , Noida +6 more"
1325,Ens Enterprises,4.7,"8 years old , Noida +2 more"
1326,Excelity Global,4.3,"Recruitment , 501-1k Employees , 27 years old , Bangalore / Bengaluru +6 more"
1327,Think Gas Distribution,4.4,"201-500 Employees , Noida +7 more"
1328,Veira Electronics,3.5,"Electronics Manufacturing , 51-200 Employees , Noida +3 more"
1329,EcoSoul Home,4.5,Noida +1 more
1330,Mirketa Software,3.5,"Software Product , 51-200 Employees , Noida +3 more"
1331,Veersa Technologies,4.2,"IT Services & Consulting , 201-500 Employees , 4 years old , Noida +2 more"
1332,Ts Tech Sun India,4.2,"Automobile , 51-200 Employees , 70 years old , Neemrana +9 more"
1333,Sonalika Group of Companies,4.0,"Automobile , 5k-10k Employees , 55 years old , Hoshiarpur +36 more"
1334,Simon Electrical Equipment,4.1,"Financial Services , 201-500 Employees , 108 years old , Noida +7 more"
1335,Hard Shell Technologies,3.4,"IT Services & Consulting , 51-200 Employees (Global) , 32 years old , Noida +3 more"
1336,Jaypee Healthcare,4.3,"Healthcare , 501-1k Employees , 10 years old , Noida +4 more"
1337,The 3C Company,3.8,"Real Estate , 1k-5k Employees (Global) , 17 years old , Noida +2 more"
1338,VectoScalar Technologies Private Limited,3.8,"IT Services & Consulting , 51-200 Employees , 13 years old , Noida +1 more"
1339,MoneyMasterz,4.7,"Financial Services , 11-50 Employees , Startup , 7 years old , Noida"
1340,MoneyMasterz,4.7,"Financial Services , 11-50 Employees , Startup , 7 years old , Noida"
1341,Samvardhana Motherson International,3.6,"Auto Components , 201-500 Employees , Fortune India 500 , Noida +4 more"
1342,Techtree It Systems,2.6,"IT Services & Consulting , 51-200 Employees , 18 years old , Noida +6 more"
1343,ProVal Technologies,3.8,"IT Services & Consulting , 51-200 Employees , 16 years old , Noida"
1344,Landmark Group,4.1,"Retail , 1k-5k Employees , Conglomerate , 51 years old , Noida +139 more"
1345,Microland,3.6,"IT Services & Consulting , 1k-5k Employees , Public , 35 years old , Noida +40 more"
1346,Security and Intelligence Services (India),4.1,"Law Enforcement & Security , 1 Lakh+ Employees , Public , 39 years old , Noida +160 more"
1347,Dalmia Bharat Cement,4.1,"Building Material , 5k-10k Employees , Public , 89 years old , Noida +205 more"
1348,Codeflies Technologies,4.4,"11-50 Employees , Noida +4 more"
1349,Koncept Automobiles,4.4,"Automobile , 1k-5k Employees , 18 years old , Noida +3 more"
1350,Grant Thornton,3.7,"Accounting & Auditing , 5k-10k Employees , 100 years old , Noida +45 more"
1351,Hitachi Rail STS,4.1,"Railways , 201-500 Employees , Noida +15 more"
1352,Incise Infotech,2.9,"Semiconductors , 51-200 Employees , 14 years old , Noida +6 more"
1353,Exampur,3.1,"EdTech , 51-200 Employees (Global) , Startup , 6 years old , Noida +5 more"
1354,Oriental Carbon & Chemicals,4.2,"Chemicals , 201-500 Employees , Public , 46 years old , Noida +12 more"
1355,Cliantha Research,4.0,"Clinical Research , 501-1k Employees , Public , 20 years old , Noida +8 more"
1356,Mansycom Consultants,4.5,"Engineering & Construction , 11-50 Employees , 38 years old , Noida +2 more"
1357,Noida Power Company,4.1,"Power , 1k-5k Employees , 31 years old , Noida +6 more"
1358,SkillRecruit,4.7,"Recruitment , 201-500 Employees , MNC , 19 years old , Noida +14 more"
1359,PS QuickIT,2.8,"IT Services & Consulting , 11-50 Employees , 12 years old , Noida +1 more"
1360,Grant Thornton,3.7,"Accounting & Auditing , 5k-10k Employees , 100 years old , Noida +45 more"
1361,Dalmia Bharat Cement,4.1,"Building Material , 5k-10k Employees , Public , 89 years old , Noida +205 more"
1362,Statcon Energiaa,3.9,"Electronics Manufacturing , 201-500 Employees , 33 years old , Noida +8 more"
1363,Althea.ai,3.9,"Healthcare , 51-200 Employees , Noida +1 more"
1364,Vertex,4.1,"Pharma , 501-1k Employees , Conglomerate , 35 years old , Noida +21 more"
1365,Bandhan Bank,3.8,"Banking , 50k-1 Lakh Employees , Public , 23 years old , Noida +782 more"
1366,Inoday Consultancy Services,2.4,"IT Services & Consulting , 51-200 Employees , 17 years old , Noida +1 more"
1367,Security and Intelligence Services (India),4.1,"Law Enforcement & Security , 1 Lakh+ Employees , Public , 39 years old , Noida +160 more"
1368,EPE Administration International,3.5,"Analytics & KPO , 11-50 Employees , Noida +2 more"
1369,Grass Roots Research & Creation,4.8,"Analytics & KPO , 201-500 Employees , Noida +14 more"
1370,NoBrokerHOOD,3.4,"Software Product , 1k-5k Employees , Startup , Noida +27 more"
1371,Muvtons Castors,3.9,"Industrial Machinery , 51-200 Employees , 47 years old , Noida +2 more"
1372,Appnox Technologies,4.4,"IT Services & Consulting , 51-200 Employees , 6 years old , Noida +1 more"
1373,Bajaj Processpack,3.6,"51-200 Employees , 36 years old , Noida +2 more"
1374,Kotak Mahindara Life Insurance,3.9,"Insurance , 10k-50k Employees , Public , 23 years old , Noida +212 more"
1375,Indian Express Group,3.5,"Printing & Publishing , 5k-10k Employees , 92 years old , Noida +10 more"
1376,Uttam Sugar Mills,3.9,"Food Processing , 1k-5k Employees , Public , 31 years old , Noida +18 more"
1377,IRT Digital Analytics Solutions,3.9,"IT Services & Consulting , 51-200 Employees , 25 years old , Noida +6 more"
1378,Meinhardt Group,3.4,"Engineering & Construction , 201-500 Employees , 27 years old , Noida +22 more"
1379,Ramagya School,3.3,"Education & Training , 51-200 Employees , 19 years old , Noida +3 more"
1380,Ambit Switchgear,3.8,"Electrical Equipment , 201-500 Employees , Noida +3 more"
1381,Crystal Hues,3.9,"IT Services & Consulting , 51-200 Employees , Public , 35 years old , Noida +8 more"
1382,Ramagya School,3.3,"Education & Training , 51-200 Employees , 19 years old , Noida +3 more"
1383,Okaya Infocom,3.8,"IT Services & Consulting , 51-200 Employees , Noida +4 more"
1384,Alobha Technologies,3.6,"IT Services & Consulting , 51-200 Employees , 10 years old , Noida +3 more"
1385,P M PUBLISHERS,4.1,"11-50 Employees , Noida +2 more"
1386,Cliffex,3.1,"IT Services & Consulting , 11-50 Employees (Global) , 12 years old , Noida +1 more"
1387,Savencia Fromage & Dairy India Private Limited,3.5,"Food Processing , 201-500 Employees , 28 years old , Noida +1 more"
1388,Fourbrick Technology,4.3,"IT Services & Consulting , 11-50 Employees , 9 years old , Noida +2 more"
1389,Empaxis Data Management India Private,3.1,"51-200 Employees , Noida"
1390,Loyalty Prime,3.4,"IT Services & Consulting , 51-200 Employees , 10 years old , Noida +2 more"
1391,UK International London Beauty School,4.5,"Education & Training , 11-50 Employees , 6 years old , Noida +1 more"
1392,Gamix Labs,4.1,"Gaming , 11-50 Employees , Startup , 6 years old , Noida"
1393,Lightfire Solutions,4.5,Noida
1394,Sterco Digitex,3.1,"IT Services & Consulting , 51-200 Employees , 4 years old , Noida +1 more"
1395,Rgi Meditech,3.9,"51-200 Employees , 18 years old , Noida +3 more"
1396,Quantum World Technologies,2.8,Noida +1 more
1397,Times Business Solutions,2.8,"Internet , 201-500 Employees , Public , 20 years old , Noida +8 more"
1398,ABC,4.0,"Broadcasting , 1k-5k Employees (Global) , Public , 81 years old , Noida +103 more"
1399,Macmillan Publishers,4.0,"Printing & Publishing , 201-500 Employees , 132 years old , Noida +26 more"
1400,Paramount Group,4.0,"Real Estate , 501-1k Employees , 29 years old , Noida +8 more"
1401,OnSumaye Web Solutions,2.4,"Financial Services , 11-50 Employees , Noida"
1402,Tractor Junction,4.3,"Agriculture , 201-500 Employees , Startup , 6 years old , Noida +8 more"
1403,Atlas Shipping Services,2.8,"Logistics , 51-200 Employees , 31 years old , Noida +7 more"
1404,Entertainment City,3.8,"1k-5k Employees , Public , 22 years old , Noida +1 more"
1405,Healthians,3.5,"Healthcare , 1k-5k Employees , Startup , 11 years old , Noida +41 more"
1406,Apar Technologies,3.4,"IT Services & Consulting , 1k-5k Employees (Global) , 18 years old , Noida +7 more"
1407,M3M India,4.1,"Real Estate , 501-1k Employees , 39 years old , Noida +7 more"
1408,Jubilant Consumer,4.0,"Food Processing , 51-200 Employees , 11 years old , Noida +12 more"
1409,Comhard Technologies,4.7,"51-200 Employees (Global) , 24 years old , Noida +1 more"
1410,Hll Infra Tech Services,3.9,"Engineering & Construction , 501-1k Employees , Central , 10 years old , Noida +13 more"
1411,Control Print,3.9,"Consumer Electronics & Appliances , 501-1k Employees , Public , 33 years old , Noida +25 more"
1412,SAGE Technologies,3.7,"Financial Services , 51-200 Employees , 23 years old , Noida +5 more"
1413,Royal HaskoningDHV,4.5,"Engineering & Construction , 201-500 Employees , 143 years old , Noida +25 more"
1414,Saxon Global,4.3,"IT Services & Consulting , 51-200 Employees , 16 years old , Noida +6 more"
1415,Quantum World Technologies,2.8,Noida +1 more
1416,Times Business Solutions,2.8,"Internet , 201-500 Employees , Public , 20 years old , Noida +8 more"
1417,Macmillan Publishers,4.0,"Printing & Publishing , 201-500 Employees , 132 years old , Noida +26 more"
1418,Urban Company,3.6,"Internet , 1k-5k Employees , Indian Unicorn , 9 years old , Noida +52 more"
1419,Rgi Meditech,3.9,"51-200 Employees , 18 years old , Noida +3 more"
1420,Tractor Junction,4.3,"Agriculture , 201-500 Employees , Startup , 6 years old , Noida +8 more"
1421,Apar Technologies,3.4,"IT Services & Consulting , 1k-5k Employees (Global) , 18 years old , Noida +7 more"
1422,InfinityLabs,3.1,"IT Services & Consulting , 201-500 Employees , 10 years old , Noida +8 more"
1423,M3M India,4.1,"Real Estate , 501-1k Employees , 39 years old , Noida +7 more"
1424,In2IT Technologies,3.2,"IT Services & Consulting , 201-500 Employees , 34 years old , Noida +12 more"
1425,LOTS Wholesale Solutions,3.6,"Food Processing , 501-1k Employees , 7 years old , Noida +3 more"
1426,Cyber Futuristics,2.2,"IT Services & Consulting , 1k-5k Employees (Global) , Conglomerate , 23 years old , Noida +5 more"
1427,uCertify,2.7,"EdTech , 201-500 Employees , 20 years old , Noida +2 more"
1428,Comhard Technologies,4.7,"51-200 Employees (Global) , 24 years old , Noida +1 more"
1429,Jubilant Consumer,4.0,"Food Processing , 51-200 Employees , 11 years old , Noida +12 more"
1430,Hll Infra Tech Services,3.9,"Engineering & Construction , 501-1k Employees , Central , 10 years old , Noida +13 more"
1431,Control Print,3.9,"Consumer Electronics & Appliances , 501-1k Employees , Public , 33 years old , Noida +25 more"
1432,Gujarat Heavy Chemicals,4.0,"Chemicals , 1k-5k Employees , Public , 41 years old , Noida +22 more"
1433,GTF Technologies,4.2,"51-200 Employees , 21 years old , Noida +4 more"
1434,Tata AIA Life Insurance,4.1,"Insurance , 10k-50k Employees , 23 years old , Noida +333 more"
1435,TELUS Health,4.1,"Recruitment , 51-200 Employees , Public , 58 years old , Noida +4 more"
1436,The Millennium School,3.9,"Education & Training , 11-50 Employees , 10 years old , Noida +25 more"
1437,Lotus Valley International School,3.7,"Education & Training , 201-500 Employees , 20 years old , Noida +6 more"
1438,Meenu Creation,3.7,"Fashion & Textile , 201-500 Employees , 26 years old , Noida +2 more"
1439,Inventa Cleantec,4.2,"Industrial Machinery , 51-200 Employees , Noida +1 more"
1440,Inventa Cleantec,4.2,"Industrial Machinery , 51-200 Employees , Noida +1 more"
1441,Hero MotoCorp,4.2,"Automobile , 5k-10k Employees , Public , 40 years old , Noida +315 more"
1442,Larsen & Toubro Limited,4.1,"Engineering & Construction , 10k-50k Employees , Public , 86 years old , Noida +623 more"
1443,ISS Facility Services,4.2,"Facility Management Services , 10k-50k Employees , 19 years old , Noida +57 more"
1444,Broadcast Engineering Consultants India,3.5,"Government , 201-500 Employees , Central , Noida +15 more"
1445,Croma,4.0,"Retail , 5k-10k Employees , 18 years old , Noida +147 more"
1446,NovoInvent Software,2.7,"IT Services & Consulting , 11-50 Employees (Global) , 10 years old , Noida +3 more"
1447,Tata Tele Business Services,3.7,"Telecom , 10k-50k Employees , Noida +21 more"
1448,VAYUZ Technologies,3.8,Noida +1 more
1449,Johnson Controls,3.7,"Industrial Automation , 5k-10k Employees , Public , 139 years old , Noida +49 more"
1450,Pinga Solutions,4.2,"Financial Services , 51-200 Employees , 22 years old , Noida"
1451,HyperCITY,4.4,"Retail , 501-1k Employees , 20 years old , Noida +20 more"
1452,Alliance Web Solution,3.4,"IT Services & Consulting , 11-50 Employees , 21 years old , Noida"
1453,V Resorts,2.5,"Hospitality , 51-200 Employees , 14 years old , Noida +6 more"
1454,Tandem Data Processing,3.1,"Marketing & Advertising , 11-50 Employees , 10 years old , Noida +2 more"
1455,hCentive,3.0,"IT Services & Consulting , 201-500 Employees , 15 years old , Noida"
1456,Lite-On Power Electronic,4.3,"Electronics Manufacturing , 51-200 Employees , Public , 49 years old , Noida"
1457,PNJ Sharptech,3.6,"Marketing & Advertising , 9 years old , Noida +2 more"
1458,Homoeo Amigo,4.0,"Healthcare , 11-50 Employees , Startup , 4 years old , Noida +1 more"
1459,EPIC Investment Partners,2.7,"Financial Services , 51-200 Employees , Noida +2 more"
1460,Celestial Systems,4.2,"Software Product , 201-500 Employees , 23 years old , Noida +2 more"
1461,Instant Systems,3.4,"IT Services & Consulting , 51-200 Employees , 20 years old , Noida +2 more"
1462,CG Power and Industrial Solutions,3.9,"Electrical Equipment , 1k-5k Employees , Public , 87 years old , Noida +79 more"
1463,Sara Textiles,3.4,"Fashion & Textile , 201-500 Employees , Public , 21 years old , Noida +7 more"
1464,Pizza Hut,4.0,"Hospitality , 1k-5k Employees , 66 years old , Noida +104 more"
1465,National Fertilizers,4.3,"Agro Chemicals , 1k-5k Employees , Public , 50 years old , Noida +28 more"
1466,Siemens EDA,4.6,Noida +4 more
1467,MobileCoderz Technologies,4.1,"IT Services & Consulting , 51-200 Employees , 7 years old , Noida +1 more"
1468,Titan Company,4.4,"Retail , 5k-10k Employees , Public , 40 years old , Noida +143 more"
1469,Big Bazaar,4.3,"Retail , 10k-50k Employees , Conglomerate , 23 years old , Noida +152 more"
1470,Kailash Hospital & Heart Institute,3.9,Noida +5 more
1471,Wipro Digital,3.6,"IT Services & Consulting , 1k-5k Employees , 9 years old , Noida +25 more"
1472,Pathways Schools,4.4,"Education & Training , Noida +3 more"
1473,Vedang Cellular Services,4.0,"Telecom , 1k-5k Employees , 14 years old , Noida +57 more"
1474,Optiemus Infracom,3.6,"Hardware & Networking , 1k-5k Employees , Public , 31 years old , Noida +11 more"
1475,HSCC India,3.2,"Management Consulting , 51-200 Employees , State , 41 years old , Noida +8 more"
1476,Parangat Technologies,4.5,"IT Services & Consulting , 51-200 Employees , 14 years old , Noida +1 more"
1477,4th Quarter Technologies,3.9,"IT Services & Consulting , 11-50 Employees , 23 years old , Noida +2 more"
1478,JU Agri Sciences,4.3,"Agro Chemicals , 1k-5k Employees , 38 years old , Noida +22 more"
1479,River Engineering,3.8,"Industrial Machinery , 51-200 Employees , 17 years old , Noida +7 more"
1480,HSCC India,3.2,"Management Consulting , 51-200 Employees , State , 41 years old , Noida +8 more"
1481,Parangat Technologies,4.5,"IT Services & Consulting , 51-200 Employees , 14 years old , Noida +1 more"
1482,CG Power and Industrial Solutions,3.9,"Electrical Equipment , 1k-5k Employees , Public , 87 years old , Noida +79 more"
1483,Instant Systems,3.4,"IT Services & Consulting , 51-200 Employees , 20 years old , Noida +2 more"
1484,Jitm Skills,3.8,"Education & Training , 51-200 Employees , 11 years old , Noida +31 more"
1485,Lifescience Intellipedia,4.0,"Pharma , 51-200 Employees , 8 years old , Noida +3 more"
1486,Kanodia Cement,2.9,"Engineering & Construction , 51-200 Employees , 15 years old , Noida +6 more"
1487,State Bank of India,3.9,"Banking , 1 Lakh+ Employees , Fortune India 500 , 218 years old , Noida +491 more"
1488,Galaxy Group,4.3,"Real Estate , 11-50 Employees , 16 years old , Noida +9 more"
1489,Gujarat Guardian Ltd.,3.8,"Building Material , 201-500 Employees , 32 years old , Noida +14 more"
1490,Helm Analytics,2.5,"IT Services & Consulting , 51-200 Employees , 27 years old , Noida +1 more"
1491,Big Bazaar,4.3,"Retail , 10k-50k Employees , Conglomerate , 23 years old , Noida +152 more"
1492,Indian Oil- Adani Gas,3.8,Noida +30 more
1493,MobileCoderz Technologies,4.1,"IT Services & Consulting , 51-200 Employees , 7 years old , Noida +1 more"
1494,Titan Company,4.4,"Retail , 5k-10k Employees , Public , 40 years old , Noida +143 more"
1495,Cygnet Systems,3.0,"IT Services & Consulting , 28 years old , Noida +5 more"
1496,Gedu Services Private Limited,3.3,"201-500 Employees , 1 years old , Noida +3 more"
1497,Zomato,3.8,"Internet , 1k-5k Employees , Public , 16 years old , Noida +182 more"
1498,Pravek Kalp,3.6,"Pharma , 51-200 Employees (Global) , 28 years old , Noida +3 more"
1499,Lepide Software,3.9,"51-200 Employees , 19 years old , Noida +2 more"
1500,TechMatrix Consulting,3.1,"IT Services & Consulting , 51-200 Employees , Noida +2 more"
1501,Scube Solutions,4.6,Noida +5 more
1502,Media Search Group,4.3,"Marketing & Advertising , 51-200 Employees (Global) , 15 years old , Noida"
1503,Modern Testing Services,3.5,"Clinical Research , 51-200 Employees , Noida +3 more"
1504,Moriroku Technology,3.9,"Auto Components , 201-500 Employees , 16 years old , Noida +2 more"
