,company_name,company_rating,industry,size,type,years_old,location
1007,Africare Global Business Ventures (India) Private Limited,3.3,Management Consulting,11-50 Employees,Startup,4,Ahmedabad
1008,CricHeroes,5.0,Internet,11-50 Employees,Startup,8,Ahmedabad
1009,Ekasta Tech,2.2,Internet,11-50 Employees (Global),Startup,4,Ahmedabad
1010,TechUp Labs,3.9,Software Product,11-50 Employees,Startup,8,Ahmedabad
1011,Dizayn creative studio,5.0,IT Services & Consulting,11-50 Employees,Startup,3,Ahmedabad
1012,Ekasta Tech,2.2,Internet,11-50 Employees (Global),Startup,4,Mumbai
1013,Shipthis,4.8,Logistics,11-50 Employees,Startup,6,Ahmedabad
1014,Infynno Solutions,4.6,IT Services & Consulting,11-50 Employees,Startup,7,Ahmedabad
1015,BDO,3.5,Accounting & Auditing,5k-10k Employees,Public,61,Ahmedabad
1016,Macquarie Group,3.5,Financial Services,1k-5k Employees,Forbes Global 2000,55,Ahmedabad
1017,Toshiba,4.0,Industrial Machinery,201-500 Employees,Forbes Global 2000,149,Ahmedabad
1018,Dizayn creative studio,5.0,IT Services & Consulting,11-50 Employees,Startup,3,Ahmedabad
1019,Shri Jagdamba Polymers,3.1,Fashion & Textile,51-200 Employees,Public,39,Ahmedabad
1020,Liberty Shoes,3.8,Fashion & Textile,51-200 Employees,Public,70,Ahmedabad
1021,RPG Life Sciences,4.1,Pharma,1k-5k Employees,Public,31,Ahmedabad
1022,Kendriya Vidyalaya Sangathan,4.4,Education & Training,10k-50k Employees,Public,61,Ahmedabad
1023,Roots Multiclean,4.0,Industrial Machinery,1k-5k Employees,Public,32,Ahmedabad
1024,MMTC-PAMP,3.5,Metals & Mining,1k-5k Employees,Fortune India 500,16,Ahmedabad
1025,Jagsonpal Pharmaceuticals,3.6,Pharma,1k-5k Employees,Public,60,Ahmedabad
1026,Ador Welding,4.0,Industrial Machinery,501-1k Employees,Public,73,Ahmedabad
1027,Karnataka Bank,3.8,Banking,5k-10k Employees,Public,100,Ahmedabad
1028,Securitas,4.0,Law Enforcement & Security,10k-50k Employees,Forbes Global 2000,90,Ahmedabad
1029,Archies,3.4,Retail,1k-5k Employees,Public,45,Ahmedabad
1030,Roots Multiclean,4.0,Industrial Machinery,1k-5k Employees,Public,32,Ahmedabad
1031,UCO Bank,3.6,Banking,10k-50k Employees,Public,81,Ahmedabad
1032,Reliance Infrastructure,4.1,Engineering & Construction,1k-5k Employees,Public,95,Indore
1033,Aurionpro Solutions,3.7,Software Product,1k-5k Employees,Public,27,Indore
1034,Saregama India,4.1,Media & Entertainment,201-500 Employees,Public,123,Indore
1035,Forbes & Company,4.1,Engineering & Construction,501-1k Employees,Fortune India 500,259,Indore
1036,Ang India,4.0,Consumer Electronics & Appliances,201-500 Employees,Public,46,Ahmedabad
1037,Kellton,3.0,IT Services & Consulting,1k-5k Employees,Public,15,Gurgaon
1038,CredR,2.3,Internet,51-200 Employees,Startup,10,Bangalore
1039,Resideo,3.8,Internet,10k-50k Employees,Startup,6,Indore
1040,Cogent E Services,3.3,BPO,10k-50k Employees,Conglomerate,20,Noida
1041,Macquarie Group,3.5,Financial Services,1k-5k Employees,Forbes Global 2000,55,Gurgaon
1042,Alembic,3.6,Pharma,5k-10k Employees (Global),Public,117,Vadodara
1043,Samsung SDS,3.5,IT Services & Consulting,1k-5k Employees,Forbes Global 2000,39,Gurgaon
1044,Onicra Credit Rating Agency,2.6,FinTech,501-1k Employees,Public,31,Indore
1045,RPG Life Sciences,4.1,Pharma,1k-5k Employees,Public,31,Ahmedabad
1046,Liberty Shoes,3.8,Fashion & Textile,51-200 Employees,Public,70,Ahmedabad
1047,Alok Industries,3.8,Fashion & Textile,10k-50k Employees,Public,38,Ahmedabad
1048,Acer India,4.2,IT Services & Consulting,51-200 Employees,Public,48,Ahmedabad
1049,Aarvi Encon,4.1,Recruitment,5k-10k Employees,Public,37,Indore
1050,Gokaldas Exports,4.0,Fashion & Textile,10k-50k Employees,Public,45,Bangalore
1051,Cotton Corporation of India,4.5,Fashion & Textile,1k-5k Employees,Public,54,Ahmedabad
1052,Allen Solly,3.9,Fashion & Textile,10k-50k Employees,Public,280,Ahmedabad
1053,AeonX Digital,4.2,IT Services & Consulting,51-200 Employees,Startup,4,Ahmedabad
1054,Maersk Line,4.3,Logistics,1k-5k Employees,Public,120,Ahmedabad
1055,Ministry of Labour & Employment,3.8,Government,501-1k Employees,Public,76,Ahmedabad
1056,Essar Group,4.0,Engineering & Construction,10k-50k Employees,Public,55,Ahmedabad
1057,MTR Foods,4.2,FMCG,1k-5k Employees,Forbes Global 2000,100,Ahmedabad
1058,Indoco Remedies,3.7,Pharma,5k-10k Employees,Public,77,Ahmedabad
1059,JSW Group,4.1,Iron & Steel,10k-50k Employees,Conglomerate,42,Ahmedabad
1060,IKF Finance,3.9,NBFC,1k-5k Employees,Public,33,Ahmedabad
1061,Varaha Infra,4.3,Engineering & Construction,1k-5k Employees,Public,44,Ahmedabad
1062,Consolidated Construction Consortium,4.3,Engineering & Construction,501-1k Employees,Public,27,Ahmedabad
1063,Aditya Birla Insurance Brokers,4.4,Insurance,201-500 Employees,Public,21,Ahmedabad
1064,Edgistify,4.5,Internet,11-50 Employees,Startup,7,Ahmedabad
1065,Automotive Stampings and Assemblies,3.5,Auto Components,501-1k Employees,Public,34,Pune
1066,Navkar Corporation,3.5,Logistics,501-1k Employees,Public,16,Ahmedabad
1067,Blowhorn,4.6,Logistics,501-1k Employees,Startup,10,Ahmedabad
1068,Reliance Lifestyle Holdings,3.8,Retail,51-200 Employees,Public,51,Ahmedabad
1069,ShareChat,3.6,Internet,1k-5k Employees,Indian Unicorn,9,Ahmedabad
1070,Signify,3.6,Consumer Electronics & Appliances,1k-5k Employees,Conglomerate,8,Ahmedabad
1071,EarlySalary.com,3.8,FinTech,501-1k Employees,Startup,9,Ahmedabad
1072,Shanthi Gears,3.6,Auto Components,501-1k Employees,Public,55,Ahmedabad
1073,Freight Systems,3.9,Ports & Shipping,501-1k Employees,Public,36,Ahmedabad
1074,Gillette,4.5,FMCG,1k-5k Employees,Public,40,Ahmedabad
1075,Motilal Oswal,3.9,Financial Services,5k-10k Employees,Public,37,Ahmedabad
1076,SoCoMo Technologies,3.3,Internet,51-200 Employees,Startup,10,Ahmedabad
1077,Ministry of Rural Development India,4.4,Government,51-200 Employees,Public,50,Ahmedabad
1078,Zerodha,3.9,FinTech,1k-5k Employees,Public,14,Ahmedabad
1079,Bigspoon,4.3,Internet,11-50 Employees,Startup,5,Ahmedabad
1080,A2Z Infraservices,4.0,Facility Management Services,201-500 Employees,Public,22,Ahmedabad
1081,Syngene International,3.9,Pharma,1k-5k Employees,Public,31,Ahmedabad
1082,Tata Indicom,4.6,Telecom,5k-10k Employees,Public,28,New
1083,Veritas,4.2,Software Product,1k-5k Employees,Public,35,Pune
1084,Sheela Foam,4.2,Furniture & Furnishing,1k-5k Employees,Public,53,Indore
1085,International Travel House,4.1,Hospitality,501-1k Employees,Public,43,Indore
1086,PTC,4.2,Software Product,1k-5k Employees,Public,39,Pune
1087,Portea Medical,4.4,Healthcare,1k-5k Employees,Startup,11,Indore
1088,Vogo Automotive,4.0,Internet,51-200 Employees,Startup,8,Ahmedabad
1089,Karnataka Bank,3.8,Banking,5k-10k Employees,Public,100,Ahmedabad
1090,Ador Welding,4.0,Industrial Machinery,501-1k Employees,Public,73,Ahmedabad
1091,MTR Foods,4.2,FMCG,1k-5k Employees,Forbes Global 2000,100,Ahmedabad
1092,Shanthi Gears,3.6,Auto Components,501-1k Employees,Public,55,Ahmedabad
1093,Essar Group,4.0,Engineering & Construction,10k-50k Employees,Public,55,Ahmedabad
1094,Maersk Line,4.3,Logistics,1k-5k Employees,Public,120,Ahmedabad
1095,EarlySalary.com,3.8,FinTech,501-1k Employees,Startup,9,Ahmedabad
1096,Tci Finance,3.8,Financial Services,51-200 Employees,Public,51,Ahmedabad
1097,Telesonic Networks,3.7,Telecom,5k-10k Employees,Public,15,Ahmedabad
1098,Fleetx.io,3.7,Computer Software,201-500 Employees,Startup,7,Ahmedabad
1099,Manba Finance,3.9,NBFC,501-1k Employees,Public,28,Ahmedabad
1100,Bigspoon,4.3,Internet,11-50 Employees,Startup,5,Ahmedabad
1101,Alok Industries,3.8,Fashion & Textile,10k-50k Employees,Public,38,Silvassa
1102,Acer India,4.2,IT Services & Consulting,51-200 Employees,Public,48,Bangalore
1103,Birla Corporation,4.2,Building Material,5k-10k Employees,Public,105,Indore
1104,Treebo Hotels,3.5,Internet,51-200 Employees,Startup,9,Ahmedabad
1105,Vogo Automotive,4.0,Internet,51-200 Employees,Startup,8,Ahmedabad
1106,Samsung SDS,3.5,IT Services & Consulting,1k-5k Employees,Forbes Global 2000,39,Ahmedabad
1107,Aarvi Encon,4.1,Recruitment,5k-10k Employees,Public,37,Ahmedabad
1108,Scott Edil Pharmacia,3.8,Pharma,51-200 Employees,Public,28,Ahmedabad
1109,Dilip Buildcon,4.1,Engineering & Construction,10k-50k Employees,Public,37,Ahmedabad
1110,Bharat Parenterals,3.1,Pharma,51-200 Employees,Public,32,Ahmedabad
1111,Cotton Corporation of India,4.5,Fashion & Textile,1k-5k Employees,Public,54,Ahmedabad
1112,Jtekt Sona Automotive India,4.0,Auto Components,51-200 Employees,Public,17,Ahmedabad
1113,Shree Renuka Sugars,4.2,Food Processing,1k-5k Employees,Public,26,Ahmedabad
1114,Filatex India,3.9,Fashion & Textile,1k-5k Employees,Public,34,Ahmedabad
1115,MTS,4.1,Telecom,1k-5k Employees,Conglomerate,58,Ahmedabad
1116,ShipRocket,3.4,Internet,201-500 Employees,Indian Unicorn,12,Ahmedabad
1117,Timex Group India,3.9,Metals & Mining,201-500 Employees,Public,170,Ahmedabad
1118,Cogent E Services,3.3,BPO,10k-50k Employees,Conglomerate,20,Ahmedabad
1119,Prabhat Dairy,3.8,FMCG,201-500 Employees,Public,26,Ahmedabad
1120,Bayer,4.2,Pharma,10k-50k Employees,Public,161,Ahmedabad
1121,UCO Bank,3.6,Banking,10k-50k Employees,Public,81,Ahmedabad
1122,BetterPlace Safety Solutions,3.2,IT Services & Consulting,201-500 Employees,Startup,9,Ahmedabad
1123,Volvo,4.1,Automobile,1k-5k Employees,Forbes Global 2000,97,Ahmedabad
1124,OneCard,3.8,FinTech,51-200 Employees,Indian Unicorn,5,Ahmedabad
1125,eBay,4.1,Internet,1k-5k Employees,Forbes Global 2000,29,Ahmedabad
1126,Agilent Technologies,4.3,Pharma,1k-5k Employees,Forbes Global 2000,25,Ahmedabad
1127,Reliance Infrastructure,4.1,Engineering & Construction,1k-5k Employees,Public,95,Ahmedabad
1128,Aurionpro Solutions,3.7,Software Product,1k-5k Employees,Public,27,Ahmedabad
1129,Tesco,3.9,Retail,1k-5k Employees,Forbes Global 2000,105,Ahmedabad
1130,Saregama India,4.1,Media & Entertainment,201-500 Employees,Public,123,Ahmedabad
1131,Forbes & Company,4.1,Engineering & Construction,501-1k Employees,Fortune India 500,259,Ahmedabad
1132,Archidply Industries,4.0,Furniture & Furnishing,501-1k Employees,Public,48,Ahmedabad
1133,Securitas,4.0,Law Enforcement & Security,10k-50k Employees,Forbes Global 2000,90,Ahmedabad
1134,JTEKT,4.2,Auto Components,1k-5k Employees,Public,18,Ahmedabad
1135,Essel Group,4.1,Media & Entertainment,10k-50k Employees,Conglomerate,98,Ahmedabad
1136,MyGlamm,3.5,Beauty & Personal Care,501-1k Employees,Indian Unicorn,9,Ahmedabad
1137,MagicPin,3.2,Internet,201-500 Employees,Startup,9,Ahmedabad
1138,Kitply Industries,3.6,Petrochemicals,201-500 Employees,Public,42,Ahmedabad
1139,Smarter BIZ Technologies,3.1,IT Services & Consulting,51-200 Employees,Startup,10,Bangalore
1140,MamaEarth,4.0,Beauty & Personal Care,501-1k Employees,Indian Unicorn,8,Indore
1141,Entertainment Network India,3.5,Media & Entertainment,501-1k Employees,Public,25,Ahmedabad
1142,Smart Joules,3.7,Power,51-200 Employees,Startup,10,Ahmedabad
1143,Wakefit,4.2,Furniture & Furnishing,1k-5k Employees,Startup,8,Ahmedabad
1144,Jenburkt Pharmaceuticals,4.3,Pharma,501-1k Employees,Public,39,Ahmedabad
1145,Healthplix Technologies,3.3,Fitness & Wellness,51-200 Employees,Startup,10,Ahmedabad
1146,Aditya Birla Insurance Brokers,4.4,Insurance,201-500 Employees,Public,21,Ahmedabad
1147,DCM Shriram,4.3,Chemicals,5k-10k Employees,Public,34,Ahmedabad
1148,MediBuddy,3.2,Healthcare,1k-5k Employees,Startup,11,Ahmedabad
1149,Reliance Lifestyle Holdings,3.8,Retail,51-200 Employees,Public,51,Ahmedabad
1150,Thinq Pharma Cro,4.0,Pharma,51-200 Employees,Public,22,Ahmedabad
1151,American Tower Corporation,3.9,Telecom,501-1k Employees,Forbes Global 2000,29,Bhubaneswar
1152,MamaEarth,4.0,Beauty & Personal Care,501-1k Employees,Indian Unicorn,8,Ahmedabad
1153,Entertainment Network India,3.5,Media & Entertainment,501-1k Employees,Public,25,Ahmedabad
1154,Wakefit,4.2,Furniture & Furnishing,1k-5k Employees,Startup,8,Ahmedabad
1155,Thinq Pharma Cro,4.0,Pharma,51-200 Employees,Public,22,Indore
1156,DCM Shriram,4.3,Chemicals,5k-10k Employees,Public,34,Indore
1157,Allsec Technologies,4.0,BPO,1k-5k Employees,Public,24,Ahmedabad
1158,L&T Power,3.9,Power,1k-5k Employees,Public,18,Ahmedabad
1159,American Tower Corporation,3.9,Telecom,501-1k Employees,Forbes Global 2000,29,Ahmedabad
1160,Cipla Health,4.2,Pharma,10k-50k Employees,Public,11,Ahmedabad
1161,United Nations Development Programme,4.3,Non-Profit,201-500 Employees,Public,59,Ahmedabad
1162,Bizlog,3.8,Logistics,51-200 Employees,Startup,8,Ahmedabad
1163,RapiPay,4.0,FinTech,1k-5k Employees,Startup,6,Ahmedabad
1164,Consolidated Construction Consortium,4.3,Engineering & Construction,501-1k Employees,Public,27,Ahmedabad
1165,Manba Finance,3.9,NBFC,501-1k Employees,Public,28,Ahmedabad
1166,ShareChat,3.6,Internet,1k-5k Employees,Indian Unicorn,9,Ahmedabad
1167,Aye Finance,4.2,NBFC,5k-10k Employees,Startup,11,Ahmedabad
1168,Olympus,4.1,Healthcare,201-500 Employees,Forbes Global 2000,14,Ahmedabad
1169,Fleetx.io,3.7,Computer Software,201-500 Employees,Startup,7,Ahmedabad
1170,Edgistify,4.5,Internet,11-50 Employees,Startup,7,Ahmedabad
1171,Bharat Financial Inclusion,4.0,NBFC,10k-50k Employees,Public,26,Ahmedabad
1172,Fleeca India,3.2,Logistics,51-200 Employees,Startup,8,Ahmedabad
1173,Jk Industries,4.1,Auto Components,1k-5k Employees,Public,73,Ahmedabad
1174,Persistent Systems,3.8,IT Services & Consulting,10k-50k Employees,Public,34,Ahmedabad
1175,Addverb Technologies,4.0,Industrial Automation,501-1k Employees,Startup,8,Ahmedabad
1176,Pharmarack Technologies,3.8,IT Services & Consulting,51-200 Employees,Startup,9,Ahmedabad
1177,Container Corporation of India,4.2,Logistics,1k-5k Employees,Public,36,Ahmedabad
1178,L&T Power,3.9,Power,1k-5k Employees,Public,18,Ahmedabad
1179,Indostar Capital Finance,4.5,NBFC,1k-5k Employees,Public,13,Ahmedabad
1180,Allsec Technologies,4.0,BPO,1k-5k Employees,Public,24,Ahmedabad
1181,Cipla Health,4.2,Pharma,10k-50k Employees,Public,11,Ahmedabad
1182,Securens System,4.2,Law Enforcement & Security,201-500 Employees,Startup,12,Ahmedabad
1183,India Post,3.9,Government,1 Lakh+ Employees,Public,170,Ahmedabad
1184,Usha Breco,4.0,Industrial Machinery,51-200 Employees,Public,55,Ahmedabad
1185,Microsoft Corporation,4.1,Software Product,10k-50k Employees,Forbes Global 2000,49,Ahmedabad
1186,Container Corporation of India,4.2,Logistics,1k-5k Employees,Public,36,Ahmedabad
1187,Tata Marcopolo Motors,3.6,Auto Components,1k-5k Employees,Public,79,Ahmedabad
1188,Vadilal Dairy International,3.0,Agriculture,201-500 Employees,Public,117,Ahmedabad
1189,VOIZ,4.4,BPO,201-500 Employees,Startup,2,Bangalore
1190,Bizlog,3.8,Logistics,51-200 Employees,Startup,8,Bangalore
1191,VOIZ,4.4,BPO,201-500 Employees,Startup,2,Ahmedabad
1192,Capacit'e Infraprojects,3.6,Engineering & Construction,1k-5k Employees,Public,12,Ahmedabad
1193,Vadilal Dairy International,3.0,Agriculture,201-500 Employees,Public,117,Ahmedabad
1194,Lyka Labs,3.0,Pharma,201-500 Employees,Public,48,Ahmedabad
1195,PolicyBazaar,3.5,Internet,10k-50k Employees,Public,16,Ahmedabad
1196,Lyka Labs,3.0,Pharma,201-500 Employees,Public,48,Ahmedabad
1197,Delta Electronics,4.0,Electronics Manufacturing,501-1k Employees,Forbes Global 2000,32,Ahmedabad
1198,Honeywell International India,4.0,Defence & Aerospace,10k-50k Employees,Forbes Global 2000,118,Ahmedabad
1199,Zee Entertainment Enterprises,3.6,Media & Entertainment,1k-5k Employees,Public,32,Ahmedabad
1200,Cyient,3.8,IT Services & Consulting,10k-50k Employees,Public,33,Ahmedabad
1201,Cadence Design Systems,4.2,IT Services & Consulting,1k-5k Employees,Public,36,Ahmedabad
1202,Gufic Biosciences,3.2,Pharma,501-1k Employees,Public,54,Ahmedabad
1203,Varroc Group,3.8,Auto Components,1k-5k Employees,Public,36,Ahmedabad
1204,FabHotels,3.1,Hospitality,501-1k Employees,Startup,10,Ahmedabad
1205,ICON Plc,4.2,Clinical Research,1k-5k Employees,Public,34,Ahmedabad
1206,Renault,4.3,Automobile,10k-50k Employees,Forbes Global 2000,126,Ahmedabad
1207,Renault,4.3,Automobile,10k-50k Employees,Forbes Global 2000,126,Ahmedabad
1208,Hinduja Global Solutions,4.0,IT Services & Consulting,10k-50k Employees,Public,24,Ahmedabad
1209,SAP,4.3,Software Product,10k-50k Employees,Forbes Global 2000,52,Ahmedabad
1210,Oracle,3.8,Software Product,50k-1 Lakh Employees,Public,47,Ahmedabad
1211,Genpact,3.9,IT Services & Consulting,1 Lakh+ Employees,Public,27,Ahmedabad
1212,Panoramic Universal,1.8,IT Services & Consulting,201-500 Employees,Public,27,Ahmedabad
1213,Invixium,1.0,Internet,11-50 Employees,Startup,12,Ahmedabad
1214,Maxim Integrated,4.3,Semiconductors,201-500 Employees,Public,41,Ahmedabad
1215,Carnival Group,4.0,Media & Entertainment,51-200 Employees,Conglomerate,17,Ahmedabad
1216,TUI India,4.2,Travel & Tourism,501-1k Employees,Forbes Global 2000,19,Ahmedabad
1217,CR2 Technologies,2.0,IT Services & Consulting,11-50 Employees (Global),Public,17,Ahmedabad
1218,Abellon Agrisciences,4.2,Agriculture,51-200 Employees,Public,18,Ahmedabad
1219,Aegon Religare Life Insurance,3.9,Insurance,1k-5k Employees,Public,17,Ahmedabad
1220,India Home Loans,4.3,NBFC,11-50 Employees,Public,34,Ahmedabad
1221,Richa Industries,4.5,Engineering & Construction,501-1k Employees (Global),Public,31,Ahmedabad
1222,Narnolia Securities,4.4,Financial Services,1k-5k Employees (Global),Public,27,Ahmedabad
1223,Maxim Integrated,4.3,Semiconductors,201-500 Employees,Public,41,Ahmedabad
1224,Valspar,4.1,Chemicals,51-200 Employees,Public,13,Ahmedabad
1225,Binani Industries,4.6,Building Material,1k-5k Employees,Public,152,Ahmedabad
1226,Gojavas,3.7,Logistics,1k-5k Employees,Startup,11,Gurgaon
1227,Everonn Education,4.9,Education & Training,5k-10k Employees (Global),Public,37,Ahmedabad
1228,Richa Industries,4.5,Engineering & Construction,501-1k Employees (Global),Public,31,Ahmedabad
1229,RA Consultants,3.9,Engineering & Construction,11-50 Employees (Global),Public,20,Ahmedabad
1230,One Way Cab,4.7,Internet,11-50 Employees (Global),Startup,11,Ahmedabad
1231,Centre For Electronic Governance,4.4,Government,51-200 Employees (Global),Public,18,Ahmedabad
1232,Kalupur Bank,,Banking,501-1k Employees (Global),Public,54,Ahmedabad
1233,Fulford India,4.3,Pharma,501-1k Employees,Public,76,Ahmedabad
1234,Department of Telecommunications,4.3,Telecom,1k-5k Employees (Global),Public,39,Ahmedabad
