,company_name,company_rating,industry,size,type,years_old,location
670,Fiserv,3.6,FinTech,5k-10k Employees,Forbes Global 2000,40,Mumbai
671,Schlumberger,4.1,Oil & Gas,5k-10k Employees,Forbes Global 2000,98,Mumbai
672,Ashok Leyland,4.1,Automobile,5k-10k Employees,Public,76,Mumbai
673,Pratibha Industries,4.7,Engineering & Construction,501-1k Employees,Public,42,Mumbai
674,Reliance Home Finance,4.5,NBFC,501-1k Employees,Public,16,Mumbai
675,Fable Fintech,3.3,Internet,51-200 Employees,Startup,3,Mumbai
676,Glenmark Life Sciences,3.8,Pharma,201-500 Employees,Public,47,Mumbai
677,Fable Fintech,3.3,Internet,51-200 Employees,Startup,3,Mumbai
678,Pratibha Industries,4.7,Engineering & Construction,501-1k Employees,Public,42,New
679,Ashok Leyland,4.1,Automobile,5k-10k Employees,Public,76,Chennai
680,Schlumberger,4.1,Oil & Gas,5k-10k Employees,Forbes Global 2000,98,Pune
681,Nandan Petrochem,3.7,Petrochemicals,201-500 Employees,Public,32,Mumbai
682,Glenmark Life Sciences,3.8,Pharma,201-500 Employees,Public,47,Ankleshwar
683,Sharda Cropchem,3.9,Chemicals,201-500 Employees,Public,37,Mumbai
684,Financepeer,3.1,Financial Services,201-500 Employees,Startup,7,Chennai
685,JK Tyres,3.8,Auto Components,1k-5k Employees,Fortune India 500,73,Chennai
686,RR kabel,4.2,Electrical Equipment,1k-5k Employees,Public,29,Chennai
687,Games24x7,4.0,Gaming,501-1k Employees,Indian Unicorn,18,Bangalore
688,Patanjali Ayurved,3.2,FMCG,1k-5k Employees,Fortune India 500,18,Chennai
689,LIC Housing Finance,4.0,NBFC,1k-5k Employees,Public,35,Chennai
690,Poonawalla Fincorp,3.9,NBFC,1k-5k Employees,Public,36,Chennai
691,Motilal Oswal,3.9,Financial Services,5k-10k Employees,Public,37,Chennai
692,Volkswagen,4.2,Automobile,1k-5k Employees,Forbes Global 2000,23,Chennai
693,IG Petrochemicals,3.6,Chemicals,1k-5k Employees,Public,36,Mumbai
694,Poonawalla Fincorp,3.9,NBFC,1k-5k Employees,Public,36,Mumbai
695,LIC Housing Finance,4.0,NBFC,1k-5k Employees,Public,35,Mumbai
696,StayVista,2.8,Travel & Tourism,201-500 Employees,Startup,9,Mumbai
697,Arvind Group,4.1,Fashion & Textile,10k-50k Employees,Public,93,Mumbai
698,Speciality Restaurants,4.1,Hospitality,1k-5k Employees,Public,33,Mumbai
699,ASM Technologies,3.7,Engineering & Construction,1k-5k Employees,Public,32,Mumbai
700,Aavas Financiers,4.0,Financial Services,5k-10k Employees,Public,13,Mumbai
701,Karvy Innotech,3.2,IT Services & Consulting,501-1k Employees,Public,12,Mumbai
702,Lloyds Engineering Works Limited,4.0,Industrial Machinery,201-500 Employees,Public,50,Mumbai
703,Praxis home Retail,4.1,Retail,1k-5k Employees,Public,17,Mumbai
704,YouGov,3.8,Analytics & KPO,201-500 Employees,Public,24,Mumbai
705,RouteMobile,4.2,IT Services & Consulting,201-500 Employees,Public,20,Mumbai
706,KFintech,3.7,FinTech,5k-10k Employees,Startup,7,Mumbai
707,Cholamandalam Investment & Finance,4.1,NBFC,10k-50k Employees,Fortune India 500,46,Mumbai
708,5Paisa Capital Limited,4.0,Financial Services,501-1k Employees,Public,9,Mumbai
709,Banswara Syntex,4.1,Fashion & Textile,10k-50k Employees,Public,48,Mumbai
710,Safexpress,4.1,Logistics,1k-5k Employees,Conglomerate,27,Mumbai
711,Banswara Syntex,4.1,Fashion & Textile,10k-50k Employees,Public,48,Mumbai
712,5Paisa Capital Limited,4.0,Financial Services,501-1k Employees,Public,9,Mumbai
713,Safexpress,4.1,Logistics,1k-5k Employees,Conglomerate,27,Mumbai
714,Edocs Solutions,2.6,IT Services & Consulting,51-200 Employees,Public,8,Mumbai
715,Nuclear Power Corporation of India,4.1,Power,10k-50k Employees,State,37,Mumbai
716,AB InBev India,3.5,Beverage,1k-5k Employees,Public,36,Mumbai
717,KPIT Technologies,3.6,Software Product,5k-10k Employees,Public,34,Mumbai
718,Eveready Industries,4.0,Consumer Electronics & Appliances,1k-5k Employees,Public,90,Mumbai
719,JK Cement,4.2,Building Material,1k-5k Employees,Public,49,Mumbai
720,Karur Vysya Bank,3.7,Banking,5k-10k Employees,Public,108,Mumbai
721,JSW Energy,4.2,Power,1k-5k Employees,Public,30,Mumbai
722,Smith & Nephew Healthcare,3.9,Medical Equipment,1k-5k Employees,Public,168,Mumbai
723,HIL,4.2,Building Material,1k-5k Employees,Public,78,Mumbai
724,Danaher,4.0,Pharma,1k-5k Employees,Forbes Global 2000,40,Mumbai
725,Security and Intelligence Services (India),4.1,Law Enforcement & Security,1 Lakh+ Employees,Public,39,Mumbai
726,Daikin,4.2,Consumer Electronics & Appliances,1k-5k Employees,Fortune India 500,24,Mumbai
727,Vinati Organics,3.8,Chemicals,501-1k Employees,Public,35,Mumbai
728,RPG Group,4.2,Engineering & Construction,10k-50k Employees,Conglomerate,204,Mumbai
729,Nilkamal Furniture,4.1,Furniture & Furnishing,1k-5k Employees,Public,34,Mumbai
730,Becton Dickinson,4.1,Medical Equipment,201-500 Employees,Forbes Global 2000,23,Mumbai
731,BrowserStack,3.6,IT Services & Consulting,201-500 Employees,Indian Unicorn,13,Mumbai
732,Times Internet,3.6,Internet,10k-50k Employees,Public,25,Chennai
733,Radius Developers,3.6,Engineering & Construction,201-500 Employees,Startup,10,Mumbai
734,Aarti Drugs,3.8,Pharma,201-500 Employees,Public,40,Boisar
735,PayU Payments,3.8,FinTech,1k-5k Employees,Conglomerate,22,Chennai
736,Novartis Healthcare,4.1,Pharma,51-200 Employees,Public,28,Chennai
737,Nepa,3.5,Internet,501-1k Employees,Public,77,Mumbai
738,RentoMojo,4.4,Internet,501-1k Employees,Startup,10,Chennai
739,InsanelyGood,4.1,Internet,11-50 Employees,Startup,9,Chennai
740,Bosch,4.3,Auto Components,5k-10k Employees,Public,138,Chennai
741,Aarti Drugs,3.8,Pharma,201-500 Employees,Public,40,Mumbai
742,Radius Developers,3.6,Engineering & Construction,201-500 Employees,Startup,10,Mumbai
743,Miko,3.5,Emerging Technologies,51-200 Employees,Startup,9,Mumbai
744,Planetcast,3.8,Media & Entertainment,1k-5k Employees,Public,28,Mumbai
745,CenturyPly,4.0,Furniture & Furnishing,1k-5k Employees,Public,38,Mumbai
746,ElasticRun,3.4,Logistics,1k-5k Employees,Indian Unicorn,8,Mumbai
747,Carnival Group,4.0,Media & Entertainment,51-200 Employees,Conglomerate,17,Mumbai
748,The New India Assurance Co.,4.6,Insurance,10k-50k Employees,Public,105,Mumbai
749,Shinhan Bank,3.5,Banking,51-200 Employees,Public,42,Mumbai
750,Texport Syndicate India,3.6,Fashion & Textile,501-1k Employees,Public,46,Mumbai
751,Airpay Payment Services,3.5,FinTech,51-200 Employees,Startup,12,Mumbai
752,Reserve Bank of India,4.6,Banking,10k-50k Employees,Central,89,Mumbai
753,Intas Pharmaceuticals,4.2,Pharma,10k-50k Employees,Fortune India 500,47,Mumbai
754,LogiNext Solutions,2.5,Software Product,51-200 Employees,Startup,10,Mumbai
755,Air India Engineering Services,3.9,Industrial Machinery,501-1k Employees,Public,20,Mumbai
756,Shinhan Bank,3.5,Banking,51-200 Employees,Public,42,Mumbai
757,Airpay Payment Services,3.5,FinTech,51-200 Employees,Startup,12,Mumbai
758,MCaffeine,3.7,Beauty & Personal Care,501-1k Employees,Startup,8,Mumbai
759,Innovcare Lifesciences,4.7,Internet,201-500 Employees,Startup,10,Mumbai
760,Intas Pharmaceuticals,4.2,Pharma,10k-50k Employees,Fortune India 500,47,Mumbai
761,Pepper Content,2.5,Internet,11-50 Employees,Startup,7,Mumbai
762,Zicom Electronic Security Systems,3.4,Consumer Electronics & Appliances,201-500 Employees,Public,30,Mumbai
763,Healthysure,4.8,Insurance,11-50 Employees,Startup,3,Mumbai
764,Weatherford,4.1,Oil & Gas,1k-5k Employees,Forbes Global 2000,83,Mumbai
765,Godrej Tyson Food,4.3,Food Processing,201-500 Employees,Public,16,Mumbai
766,Panasonic,4.1,Consumer Electronics & Appliances,1k-5k Employees,Forbes Global 2000,106,Mumbai
767,Sapat International,3.6,FMCG,51-200 Employees,Conglomerate,127,Mumbai
768,Savita Oil Technologies,4.3,Chemicals / Agri Inputs,1k-5k Employees,Public,63,Mumbai
769,Citizen Co-operative Bank,3.5,Banking,51-200 Employees,Public,27,Mumbai
770,Kuhoo Technology Services,4.3,Financial Services,51-200 Employees,Startup,3,Mumbai
771,Panasonic,4.1,Consumer Electronics & Appliances,1k-5k Employees,Forbes Global 2000,106,Mumbai
772,Visen Industries,4.5,Chemicals,1k-5k Employees,Public,39,Mumbai
773,Savita Oil Technologies,4.3,Chemicals / Agri Inputs,1k-5k Employees,Public,63,Mumbai
774,Sapat International,3.6,FMCG,51-200 Employees,Conglomerate,127,Mumbai
775,Aditya Birla Insurance Brokers,4.4,Insurance,201-500 Employees,Public,21,Mumbai
776,Hitachi,4.1,Industrial Machinery,10k-50k Employees,Forbes Global 2000,114,Mumbai
777,HCC Infrastructure,4.2,Engineering & Construction,501-1k Employees,Public,98,Mumbai
778,AYM Syntex,3.9,Fashion & Textile,1k-5k Employees,Public,39,Mumbai
779,GlaxoSmithKline Consumer Healthcare,4.5,Pharma,1k-5k Employees,Public,24,Mumbai
780,Visen Industries,4.5,Chemicals,1k-5k Employees,Public,39,Mumbai
781,ShopSe,3.6,Internet,51-200 Employees,Startup,5,Mumbai
782,Shop101,3.8,Internet,201-500 Employees,Startup,9,Mumbai
783,Aon,3.9,Financial Services,5k-10k Employees,Forbes Global 2000,84,Mumbai
784,Future Consumer,4.3,FMCG,1k-5k Employees,Public,28,Mumbai
785,ePayLater,3.8,FinTech,51-200 Employees,Startup,9,Mumbai
786,Government of India,4.3,Government,1 Lakh+ Employees,Central,74,Mumbai
787,Experian,3.7,IT Services & Consulting,201-500 Employees,Forbes Global 2000,18,Mumbai
788,Vascon Engineers,3.6,Real Estate,501-1k Employees,Public,38,Mumbai
789,Easy Home Finance,4.2,FinTech,501-1k Employees,Public,6,Mumbai
790,South Indian Bank,3.6,Banking,1k-5k Employees,Public,95,Mumbai
791,Paytm Payments Bank,4.0,FinTech,1k-5k Employees,Public,8,Mumbai
792,ANI INTEGRATED SERVICES,3.8,Engineering & Construction,1k-5k Employees,Public,36,Mumbai
793,Gartner,4.2,Management Consulting,1k-5k Employees,Public,45,Mumbai
794,Bulk MRO Industrial Supply,3.2,Medical Equipment,51-200 Employees,Startup,10,Mumbai
795,Technocraft Industries,3.8,Industrial Machinery,1k-5k Employees,Public,52,Mumbai
796,Marksans Pharma,3.4,Pharma,501-1k Employees,Public,32,Mumbai
797,HDIL,4.2,Real Estate,1k-5k Employees,Public,28,Mumbai
798,Faasos Food Services,4.0,Internet,1k-5k Employees,Indian Unicorn,14,Mumbai
799,Zee Media Corporation,3.6,Media & Entertainment,1k-5k Employees,Public,25,Noida
800,Yethi Consulting,3.4,IT Services & Consulting,501-1k Employees,Startup,11,Bangalore
801,Goldmine Advertising,3.3,Marketing & Advertising,51-200 Employees,Public,36,Mumbai
802,TCL,4.1,Consumer Electronics & Appliances,51-200 Employees,Forbes Global 2000,43,Tirupati
803,Railtel Corporation Of India,3.9,Hardware & Networking,1k-5k Employees,Public,24,New
804,1point1 Solutions,3.4,BPO,5k-10k Employees,Public,16,Mumbai
805,Goldmine Advertising,3.3,Marketing & Advertising,51-200 Employees,Public,36,Mumbai
806,TCL,4.1,Consumer Electronics & Appliances,51-200 Employees,Forbes Global 2000,43,Mumbai
807,Railtel Corporation Of India,3.9,Hardware & Networking,1k-5k Employees,Public,24,Mumbai
808,Yethi Consulting,3.4,IT Services & Consulting,501-1k Employees,Startup,11,Mumbai
809,Zee Media Corporation,3.6,Media & Entertainment,1k-5k Employees,Public,25,Mumbai
810,Praj Hipurity Systems,4.2,Industrial Machinery,51-200 Employees,Public,17,Mumbai
811,Emmbi Industries,3.9,Packaging,201-500 Employees,Public,30,Mumbai
812,Kalyan Jewellers,4.7,Jewellery,5k-10k Employees,Fortune India 500,31,Mumbai
813,Kyndryl,4.1,IT Services & Consulting,10k-50k Employees,Public,2,Mumbai
814,Republic TV,2.8,Media & Entertainment,201-500 Employees,Startup,8,Mumbai
815,91Squarefeet,3.3,Internet,51-200 Employees,Startup,6,Mumbai
816,Groww,3.9,Financial Services,1k-5k Employees,Indian Unicorn,7,Mumbai
817,Evonik,4.3,Chemicals,51-200 Employees,Public,17,Mumbai
818,QX Global Group,3.4,IT Services & Consulting,1k-5k Employees,Public,21,Mumbai
819,Inspirisys Solution,3.9,IT Services & Consulting,1k-5k Employees,Public,33,Mumbai
820,Jubilant Pharmova,4.0,Pharma,1k-5k Employees,Public,46,Mumbai
821,Eris Lifesciences,3.8,Pharma,1k-5k Employees,Public,17,Mumbai
822,KOHINOOR TELEVIDEO,3.1,Internet,501-1k Employees,Public,57,Mumbai
823,Monedo,5.0,Financial Services,11-50 Employees,Startup,7,Mumbai
824,Adani Power,3.9,Power,1k-5k Employees,Public,18,Mumbai
825,Carlsberg,4.3,Beverage,1k-5k Employees,Forbes Global 2000,177,Mumbai
826,Airtel Payments Bank,4.2,FinTech,501-1k Employees,Public,8,Mumbai
827,Page Industries,4.2,Fashion & Textile,10k-50k Employees,Public,30,Mumbai
828,Bhansali Engineering Polymers,3.2,Petrochemicals,501-1k Employees,Public,40,Mumbai
829,Hill International,4.1,Engineering & Construction,201-500 Employees,Public,48,Mumbai
830,Bajaj Healthcare,3.5,Pharma,51-200 Employees,Public,31,Mumbai
831,Bridge & Roof Co,3.6,Engineering & Construction,1k-5k Employees,Central,104,Mumbai
832,Carlsberg,4.3,Beverage,1k-5k Employees,Forbes Global 2000,177,Mumbai
833,HomeLane,3.5,Architecture & Interior Design,1k-5k Employees,Startup,10,Mumbai
834,Page Industries,4.2,Fashion & Textile,10k-50k Employees,Public,30,Mumbai
835,Airtel Payments Bank,4.2,FinTech,501-1k Employees,Public,8,Mumbai
836,Bhansali Engineering Polymers,3.2,Petrochemicals,501-1k Employees,Public,40,Mumbai
837,Hill International,4.1,Engineering & Construction,201-500 Employees,Public,48,Mumbai
838,Paysense Services India,3.6,FinTech,51-200 Employees,Startup,9,Mumbai
839,V-Guard Industries,4.4,Consumer Electronics & Appliances,1k-5k Employees,Public,47,Mumbai
840,Dhanvarsha Finvest,3.4,Financial Services,51-200 Employees,Public,30,Mumbai
841,Infra.Market,4.2,Building Material,1k-5k Employees,Indian Unicorn,8,Thane
842,Securens System,4.2,Law Enforcement & Security,201-500 Employees,Startup,12,Mumbai
843,Weizmann Forex,3.7,Financial Services,201-500 Employees,Public,31,Mumbai
844,Care24,4.3,Healthcare,51-200 Employees,Startup,10,Mumbai
845,DISH TV,3.6,Broadcasting,201-500 Employees,Public,21,Mumbai
846,TVS Electronics,3.9,Consumer Electronics & Appliances,501-1k Employees,Public,38,Mumbai
847,Cornerstone OnDemand,3.8,Software Product,501-1k Employees,Conglomerate,25,Mumbai
848,SafexPay,3.6,FinTech,201-500 Employees,Startup,10,Mumbai
849,GRP,4.0,Auto Components,1k-5k Employees,Public,50,Mumbai
850,Zensar Technologies,3.8,IT Services & Consulting,5k-10k Employees,Public,23,Chennai
851,Kopran,3.5,Pharma,501-1k Employees,Public,66,Khopoli
852,Linde India,4.1,Oil & Gas,201-500 Employees,Public,145,Chennai
853,DISH TV,3.6,Broadcasting,201-500 Employees,Public,21,Chennai
854,Man Industries,3.8,Building Material,1k-5k Employees,Public,36,Mumbai
855,GoComet,4.3,IT Services & Consulting,51-200 Employees,Startup,6,Mumbai
856,Bajaj Capital,3.9,Financial Services,1k-5k Employees,Public,60,Mumbai
857,United Breweries,3.9,Beverage,1k-5k Employees,Public,167,Mumbai
858,FabHotels,3.1,Hospitality,501-1k Employees,Startup,10,Mumbai
859,MINTIFI,3.6,Internet,51-200 Employees,Startup,7,Mumbai
860,Digit Insurance,4.0,Insurance,1k-5k Employees,Fortune India 500,8,New
861,Gitanjali Gems,4.0,Jewellery,501-1k Employees,Public,58,New
862,Unity Infraprojects,3.6,Engineering & Construction,501-1k Employees,Public,45,Mumbai
863,Supreme Infrastructure,3.1,Engineering & Construction,1k-5k Employees,Public,41,Mumbai
864,Agarwal Packers and Movers Limited,3.6,Logistics,5k-10k Employees,Public,37,Mumbai
865,Jetking Infotrain,3.7,Education & Training,51-200 Employees,Public,77,Mumbai
866,SKF,4.0,Auto Components,1k-5k Employees,Public,101,Mumbai
867,Transport Corporation Of India,4.1,Logistics,1k-5k Employees,Public,66,Mumbai
868,Ascent Health And Wellness Solutions,3.8,Healthcare,51-200 Employees,Startup,12,Mumbai
869,Haier Appliances India,4.1,Consumer Electronics & Appliances,1k-5k Employees,Conglomerate,20,Mumbai
870,Coca-Cola Company,4.3,Beverage,5k-10k Employees,Forbes Global 2000,138,Mumbai
871,AGIO Pharmaceuticals,2.4,Pharma,201-500 Employees,Public,33,Mumbai
872,Viswaat Chemicals,3.9,Chemicals,201-500 Employees,Public,26,Mumbai
873,Control Print,3.9,Consumer Electronics & Appliances,501-1k Employees,Public,33,Mumbai
874,Viswaat Chemicals,3.9,Chemicals,201-500 Employees,Public,26,Mumbai
875,Coca-Cola Company,4.3,Beverage,5k-10k Employees,Forbes Global 2000,138,Mumbai
876,Foodhall Future Group,4.2,Retail,201-500 Employees (Global),Public,13,Mumbai
877,Control Print,3.9,Consumer Electronics & Appliances,501-1k Employees,Public,33,Mumbai
878,Inditrade Capital,4.1,NBFC,201-500 Employees,Public,30,Mumbai
879,Amazon Web Services,4.0,Software Product,10k-50k Employees,Public,18,Mumbai
880,AGIO Pharmaceuticals,2.4,Pharma,201-500 Employees,Public,33,Mumbai
881,Jyoti Structures,3.5,Power,11-50 Employees,Public,50,Mumbai
882,Ruloans,3.8,Financial Services,51-200 Employees (Global),Public,28,Mumbai
883,Manba Finance,3.9,NBFC,501-1k Employees,Public,28,Mumbai
884,Astec LifeSciences,3.7,Agro Chemicals,201-500 Employees,Public,30,Mumbai
885,Greenlam Industries,4.2,Building Material,1k-5k Employees,Public,11,Mumbai
886,Narayana Health,4.2,Healthcare,10k-50k Employees,Fortune India 500,24,Bangalore/Bengaluru
887,Jyoti Structures,3.5,Power,11-50 Employees,Public,50,Mumbai
888,Viatris,4.2,Pharma,10k-50k Employees,Forbes Global 2000,4,Canonsburg
889,Hinduja Group,4.0,Automobile,1 Lakh+ Employees,Public,15,Mumbai
890,MahaOnline,4.5,IT Services & Consulting,501-1k Employees (Global),Public,14,Mumbai
891,Walchand Peoplefirst,4.2,Education & Training,11-50 Employees,Public,41,Mumbai
892,Reliance Group,4.3,Other,1 Lakh+ Employees,Conglomerate,58,Mumbai
893,Cadila Pharmaceuticals,3.6,Pharma,5k-10k Employees,Public,73,Mumbai
894,Netmeds.com,3.6,Internet,501-1k Employees,Startup,9,Mumbai
895,Fermenta Biotech,4.2,Pharma,501-1k Employees,Public,73,Mumbai
896,BlackBuck,3.9,Internet,1k-5k Employees,Indian Unicorn,9,Mumbai
897,Prabhat Dairy,3.8,FMCG,201-500 Employees,Public,26,Mumbai
898,SeQuent Scientific,3.7,Pharma,501-1k Employees,Public,39,Mumbai
899,LKP Securities,3.9,Financial Services,501-1k Employees,Public,76,Mumbai
900,Lemon Tree Hotels,4.2,Hospitality,5k-10k Employees,Public,22,Mumbai
901,Fermenta Biotech,4.2,Pharma,501-1k Employees,Public,73,Mumbai
902,Skill Lync,3.1,EdTech,1k-5k Employees,Startup,9,Mumbai
903,BlackBuck,3.9,Internet,1k-5k Employees,Indian Unicorn,9,Mumbai
904,BookEventz,3.1,Internet,11-50 Employees,Startup,12,Mumbai
905,Prabhat Dairy,3.8,FMCG,201-500 Employees,Public,26,Mumbai
906,SeQuent Scientific,3.7,Pharma,501-1k Employees,Public,39,Mumbai
907,Netmeds.com,3.6,Internet,501-1k Employees,Startup,9,Mumbai
908,Tech Data,4.0,IT Services & Consulting,501-1k Employees,Public,50,Mumbai
909,Hike Education Private Limited,3.3,EdTech,201-500 Employees,Startup,10,Mumbai
910,PI Industries,4.2,Agro Chemicals,1k-5k Employees,Public,77,Udaipur
911,Emeritus Institute of Management,4.0,EdTech,501-1k Employees,Startup,9,Mumbai
912,Apollo Tyres,4.1,Auto Components,5k-10k Employees,Public,52,Warangal
913,GrayQuest,4.0,Internet,51-200 Employees,Startup,7,Mumbai
914,DFM Foods,4.0,FMCG,501-1k Employees,Public,41,Mumbai
915,Intelligence Node,3.7,IT Services & Consulting,51-200 Employees,Startup,12,Mumbai
916,AGC Networks,3.7,IT Services & Consulting,501-1k Employees,Public,38,Mumbai
917,OZiva,4.0,Internet,51-200 Employees,Startup,8,Mumbai
918,Vedanta Resources,3.9,Metals & Mining,1k-5k Employees,Public,48,Mumbai
919,Alembic,3.6,Pharma,5k-10k Employees (Global),Public,117,Mumbai
920,Awfis,4.0,Real Estate,501-1k Employees,Startup,9,Mumbai
921,Cashify,3.8,Other,501-1k Employees,Startup,11,Mumbai
922,JL Morison India,4.4,FMCG,201-500 Employees,Public,90,Mumbai
923,Supreme Petrochem,4.0,Chemicals,201-500 Employees,Public,31,Chennai
924,DB Realty,4.0,Engineering & Construction,51-200 Employees,Public,17,Mumbai
925,Zoetis,4.6,Pharma,201-500 Employees,Forbes Global 2000,12,Mumbai
926,Kamat Hotels India,3.3,Hospitality,1k-5k Employees,Public,38,Mumbai
927,Excel Industries,4.3,Agro Chemicals,1k-5k Employees,Public,83,Mumbai
928,Waah Jobs,4.2,Internet,1-10 Employees,Startup,9,Chennai
929,CIEL HR,4.1,Recruitment,1k-5k Employees,Startup,9,Chennai
930,Yubi,2.7,Financial Services,501-1k Employees,Indian Unicorn,7,Mumbai
931,Nikhil Adhesives,4.0,Chemicals,51-200 Employees,Public,38,Mumbai
932,TCNS Clothing Company,4.1,Fashion & Textile,501-1k Employees,Public,23,Mumbai
933,Dai Ichi,3.7,Chemicals,501-1k Employees,Public,64,Mumbai
934,Pharmarack Technologies,3.8,IT Services & Consulting,51-200 Employees,Startup,9,Mumbai
935,Elchemy,3.9,Chemicals,11-50 Employees,Startup,3,Mumbai
936,Jindal Saw,4.1,Building Material,5k-10k Employees,Public,40,Mumbai
937,Antarctica Global,4.4,Software Product,11-50 Employees,Startup,5,Mumbai
938,PivotRoots,3.8,Media & Entertainment,51-200 Employees,Startup,8,Mumbai
939,DATAMARK BPO SERVICE (P) LTD,3.7,BPO,1k-5k Employees,MNC,35,Mumbai
940,Mutual Industries,3.3,Petrochemicals,201-500 Employees,Public,45,Mumbai
941,IL&FS Transportation Networks,3.6,Engineering & Construction,51-200 Employees,Public,24,Mumbai
942,TCI Express,3.9,Logistics,1k-5k Employees,Public,28,Mumbai
943,Empire Industries,3.6,Packaging,501-1k Employees (Global),Public,61,Mumbai
944,Kuwait National Petroleum Company,4.6,Oil & Gas,51-200 Employees,Public,64,Mumbai
945,Sterling Holiday Resort,3.9,Hospitality,1k-5k Employees,Public,38,Mumbai
946,Avenues India,4.3,FinTech,51-200 Employees,Conglomerate,23,Mumbai
947,Diageo,4.0,Beverage,1k-5k Employees,Public,27,Mumbai
948,Mutual Industries,3.3,Petrochemicals,201-500 Employees,Public,45,Mumbai
949,PivotRoots,3.8,Media & Entertainment,51-200 Employees,Startup,8,Mumbai
950,Planet Spark,3.7,EdTech,51-200 Employees,Startup,7,Mumbai
951,DATAMARK BPO SERVICE (P) LTD,3.7,BPO,1k-5k Employees,MNC,35,Mumbai
952,Kuwait National Petroleum Company,4.6,Oil & Gas,51-200 Employees,Public,64,Mumbai
953,IL&FS Transportation Networks,3.6,Engineering & Construction,51-200 Employees,Public,24,Mumbai
954,Sika,3.9,Chemicals,201-500 Employees,Public,114,Mumbai
955,Bell Finvest,2.7,NBFC,51-200 Employees,Public,30,Mumbai
956,Punch,4.5,Financial Services,51-200 Employees,Startup,8,Mumbai
957,Wellthy Therapeutics,3.8,Healthcare,51-200 Employees,Startup,9,Mumbai
958,Bank of Maharashtra,3.7,Banking,10k-50k Employees,Fortune India 500,89,Mumbai
959,Gp Petroleums,3.6,Chemicals / Agri Inputs,201-500 Employees,Public,41,Mumbai
960,Apollo Munich Health Insurance,3.9,Financial Services,1k-5k Employees,Public,17,Mumbai
961,Vendiman,3.2,Internet,51-200 Employees,Startup,11,Mumbai
962,IndiGrid,3.9,Real Estate,51-200 Employees,Public,8,Mumbai
963,Uttam Value Steels,4.1,Iron & Steel,1k-5k Employees,Public,50,Mumbai
964,Škoda Auto Volkswagen,4.3,Automobile,5k-10k Employees,Fortune India 500,23,Mumbai
965,Open Secret,2.7,Internet,11-50 Employees (Global),Startup,5,Mumbai
966,Mahanagar Telephone Nigam,3.7,Telecom,10k-50k Employees,Public,38,Mumbai
967,Apollo Munich Health Insurance,3.9,Financial Services,1k-5k Employees,Public,17,Mumbai
968,Vendiman,3.2,Internet,51-200 Employees,Startup,11,Mumbai
969,Uttam Value Steels,4.1,Iron & Steel,1k-5k Employees,Public,50,Mumbai
970,Securities and Exchange Board of India,4.3,Financial Services,1k-5k Employees,Public,32,Mumbai
971,SRF,4.3,Chemicals,5k-10k Employees,Public,54,Gurgaon/Gurugram
972,Cargill,4.2,Food Processing,1k-5k Employees,Conglomerate,159,Wayzata
973,Adidas,4.0,Fashion & Textile,5k-10k Employees,Public,75,Mumbai
974,TVS Motor,4.1,Automobile,5k-10k Employees,Public,45,Mumbai
975,Air India Express,3.5,Aviation,501-1k Employees,Central,19,Mumbai
976,Amcor Flexibles India,3.6,Packaging,201-500 Employees,Forbes Global 2000,160,Mumbai
977,Alstom Transportation,3.9,Urban Transport,5k-10k Employees,Forbes Global 2000,96,Mumbai
978,Sanghvi Brands,3.8,Fitness & Wellness,51-200 Employees,Public,14,Mumbai
979,Society Applied Microwave Electronics Engineering Research,3.9,Analytics & KPO,51-200 Employees,Public,47,Mumbai
980,Fisdom,3.8,Financial Services,501-1k Employees,Startup,9,Mumbai
981,Megha Engineering & Infrastructures,4.0,Engineering & Construction,5k-10k Employees,Conglomerate,35,Mumbai
982,Lyka Labs,3.0,Pharma,201-500 Employees,Public,48,Mumbai
983,Lykis,3.8,FMCG,51-200 Employees,Public,40,Mumbai
984,Lykis,3.8,FMCG,51-200 Employees,Public,40,Mumbai
985,AccorHotels,4.3,Hospitality,5k-10k Employees,Forbes Global 2000,57,Mumbai
986,Kendriya Vidyalaya Sangathan,4.4,Education & Training,10k-50k Employees,Public,61,Mumbai
987,Ongc Petro Additions,4.0,Petrochemicals,1k-5k Employees,Public,18,Mumbai
988,Chandan Steel,3.6,Metals & Mining,11-50 Employees,Public,55,Mumbai
989,Certification Engineers International,3.9,Oil & Gas,51-200 Employees,Central,30,Mumbai
990,Sun Pharma Advanced Research Company,4.1,Pharma,201-500 Employees,Public,18,Mumbai
991,Mangalam Organics,4.0,Agro Chemicals,201-500 Employees,Public,28,Mumbai
992,Truebil,3.9,Internet,51-200 Employees,Startup,9,Mumbai
993,Aries Agro,4.1,Agro Chemicals,501-1k Employees,Public,55,Mumbai
994,GTL Infrastructure,4.6,Hardware & Networking,1k-5k Employees,Public,20,Mumbai
995,G R Infraprojects,4.2,Engineering & Construction,10k-50k Employees,Public,29,Mumbai
996,Aries Agro,4.1,Agro Chemicals,501-1k Employees,Public,55,Mumbai
997,GTL Infrastructure,4.6,Hardware & Networking,1k-5k Employees,Public,20,Mumbai
998,Muthoot Group,3.6,Financial Services,10k-50k Employees,Public,137,Mumbai
999,Truebil,3.9,Internet,51-200 Employees,Startup,9,Mumbai
1000,Airports Authority of India,4.4,Aviation,10k-50k Employees,Central,29,Mumbai
1001,Indo Count Industries,4.2,Fashion & Textile,1k-5k Employees,Public,36,Mumbai
