,company_name,company_rating,industry,size,type,years_old,location
0,TCS,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,56,Mumbai
1,Accenture,4.0,IT Services & Consulting,1 Lakh+ Employees,Public,35,Dublin
2,Cognizant,3.9,IT Services & Consulting,1 Lakh+ Employees,Forbes Global 2000,30,Teaneck.
3,Wipro,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,79,Bangalore/Bengaluru
4,Capgemini,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,57,Paris
5,HDFC Bank,4.0,Banking,1 Lakh+ Employees,Public,30,Mumbai
6,ICICI Bank,4.0,Banking,1 Lakh+ Employees,Public,30,Mumbai
7,Infosys,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,43,Bengaluru/Bangalore
8,HCLTech,3.7,IT Services & Consulting,1 Lakh+ Employees,Public,33,Noida
9,Tech Mahindra,3.7,IT Services & Consulting,1 Lakh+ Employees,Public,38,Pune
10,Genpact,3.9,IT Services & Consulting,1 Lakh+ Employees,Public,27,New
11,Axis Bank,3.9,Banking,50k-1 Lakh Employees,Public,31,Mumbai
12,Teleperformance,3.8,BPO,50k-1 Lakh Employees,Forbes Global 2000,46,Paris
13,Concentrix Corporation,3.9,BPO,50k-1 Lakh Employees,Public,41,Fremont
14,Jio,4.0,Telecom,50k-1 Lakh Employees,Public,6,Navi
15,Amazon,4.1,Internet,1 Lakh+ Employees,Public,30,Seattle
16,IBM,4.1,IT Services & Consulting,1 Lakh+ Employees,Public,113,Armonk
17,Larsen & Toubro Limited,4.1,Engineering & Construction,10k-50k Employees,Public,86,Mumbai
18,TCS,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,56,Mumbai
19,Accenture,4.0,IT Services & Consulting,1 Lakh+ Employees,Public,35,Dublin
20,Cognizant,3.9,IT Services & Consulting,1 Lakh+ Employees,Forbes Global 2000,30,Teaneck.
21,Wipro,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,79,Bangalore/Bengaluru
22,Capgemini,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,57,Paris
23,HDFC Bank,4.0,Banking,1 Lakh+ Employees,Public,30,Mumbai
24,ICICI Bank,4.0,Banking,1 Lakh+ Employees,Public,30,Mumbai
25,Infosys,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,43,Bengaluru/Bangalore
26,HCLTech,3.7,IT Services & Consulting,1 Lakh+ Employees,Public,33,Noida
27,Tech Mahindra,3.7,IT Services & Consulting,1 Lakh+ Employees,Public,38,Pune
28,Genpact,3.9,IT Services & Consulting,1 Lakh+ Employees,Public,27,New
29,Axis Bank,3.9,Banking,50k-1 Lakh Employees,Public,31,Mumbai
30,Teleperformance,3.8,BPO,50k-1 Lakh Employees,Forbes Global 2000,46,Paris
31,Concentrix Corporation,3.9,BPO,50k-1 Lakh Employees,Public,41,Fremont
32,Jio,4.0,Telecom,50k-1 Lakh Employees,Public,6,Navi
33,Amazon,4.1,Internet,1 Lakh+ Employees,Public,30,Seattle
34,IBM,4.1,IT Services & Consulting,1 Lakh+ Employees,Public,113,Armonk
35,Larsen & Toubro Limited,4.1,Engineering & Construction,10k-50k Employees,Public,86,Mumbai
36,TCS,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,56,Mumbai
37,Accenture,4.0,IT Services & Consulting,1 Lakh+ Employees,Public,35,Dublin
38,Cognizant,3.9,IT Services & Consulting,1 Lakh+ Employees,Forbes Global 2000,30,Teaneck.
39,Wipro,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,79,Bangalore/Bengaluru
40,Capgemini,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,57,Paris
41,HDFC Bank,4.0,Banking,1 Lakh+ Employees,Public,30,Mumbai
42,ICICI Bank,4.0,Banking,1 Lakh+ Employees,Public,30,Mumbai
43,Infosys,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,43,Bengaluru/Bangalore
44,HCLTech,3.7,IT Services & Consulting,1 Lakh+ Employees,Public,33,Noida
45,Tech Mahindra,3.7,IT Services & Consulting,1 Lakh+ Employees,Public,38,Pune
46,Genpact,3.9,IT Services & Consulting,1 Lakh+ Employees,Public,27,New
47,Axis Bank,3.9,Banking,50k-1 Lakh Employees,Public,31,Mumbai
48,Teleperformance,3.8,BPO,50k-1 Lakh Employees,Forbes Global 2000,46,Paris
49,Concentrix Corporation,3.9,BPO,50k-1 Lakh Employees,Public,41,Fremont
50,Jio,4.0,Telecom,50k-1 Lakh Employees,Public,6,Navi
51,Amazon,4.1,Internet,1 Lakh+ Employees,Public,30,Seattle
52,IBM,4.1,IT Services & Consulting,1 Lakh+ Employees,Public,113,Armonk
53,Larsen & Toubro Limited,4.1,Engineering & Construction,10k-50k Employees,Public,86,Mumbai
54,TCS,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,56,Mumbai
55,Accenture,4.0,IT Services & Consulting,1 Lakh+ Employees,Public,35,Dublin
56,Cognizant,3.9,IT Services & Consulting,1 Lakh+ Employees,Forbes Global 2000,30,Teaneck.
57,Wipro,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,79,Bangalore/Bengaluru
58,Capgemini,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,57,Paris
59,HDFC Bank,4.0,Banking,1 Lakh+ Employees,Public,30,Mumbai
60,ICICI Bank,4.0,Banking,1 Lakh+ Employees,Public,30,Mumbai
61,Infosys,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,43,Bengaluru/Bangalore
62,HCLTech,3.7,IT Services & Consulting,1 Lakh+ Employees,Public,33,Noida
63,Tech Mahindra,3.7,IT Services & Consulting,1 Lakh+ Employees,Public,38,Pune
64,Genpact,3.9,IT Services & Consulting,1 Lakh+ Employees,Public,27,New
65,Axis Bank,3.9,Banking,50k-1 Lakh Employees,Public,31,Mumbai
66,Teleperformance,3.8,BPO,50k-1 Lakh Employees,Forbes Global 2000,46,Paris
67,Concentrix Corporation,3.9,BPO,50k-1 Lakh Employees,Public,41,Fremont
68,Jio,4.0,Telecom,50k-1 Lakh Employees,Public,6,Navi
69,Amazon,4.1,Internet,1 Lakh+ Employees,Public,30,Seattle
70,IBM,4.1,IT Services & Consulting,1 Lakh+ Employees,Public,113,Armonk
71,Larsen & Toubro Limited,4.1,Engineering & Construction,10k-50k Employees,Public,86,Mumbai
72,TCS,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,56,Mumbai
73,Accenture,4.0,IT Services & Consulting,1 Lakh+ Employees,Public,35,Dublin
74,Cognizant,3.9,IT Services & Consulting,1 Lakh+ Employees,Forbes Global 2000,30,Teaneck.
75,Wipro,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,79,Bangalore/Bengaluru
76,Capgemini,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,57,Paris
77,HDFC Bank,4.0,Banking,1 Lakh+ Employees,Public,30,Mumbai
78,ICICI Bank,4.0,Banking,1 Lakh+ Employees,Public,30,Mumbai
79,Infosys,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,43,Bengaluru/Bangalore
80,HCLTech,3.7,IT Services & Consulting,1 Lakh+ Employees,Public,33,Noida
81,Tech Mahindra,3.7,IT Services & Consulting,1 Lakh+ Employees,Public,38,Pune
82,Genpact,3.9,IT Services & Consulting,1 Lakh+ Employees,Public,27,New
83,Axis Bank,3.9,Banking,50k-1 Lakh Employees,Public,31,Mumbai
84,Teleperformance,3.8,BPO,50k-1 Lakh Employees,Forbes Global 2000,46,Paris
85,Concentrix Corporation,3.9,BPO,50k-1 Lakh Employees,Public,41,Fremont
86,Jio,4.0,Telecom,50k-1 Lakh Employees,Public,6,Navi
87,Amazon,4.1,Internet,1 Lakh+ Employees,Public,30,Seattle
88,IBM,4.1,IT Services & Consulting,1 Lakh+ Employees,Public,113,Armonk
89,Larsen & Toubro Limited,4.1,Engineering & Construction,10k-50k Employees,Public,86,Mumbai
90,TCS,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,56,Mumbai
91,Accenture,4.0,IT Services & Consulting,1 Lakh+ Employees,Public,35,Dublin
92,Cognizant,3.9,IT Services & Consulting,1 Lakh+ Employees,Forbes Global 2000,30,Teaneck.
93,Wipro,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,79,Bangalore/Bengaluru
94,Capgemini,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,57,Paris
95,HDFC Bank,4.0,Banking,1 Lakh+ Employees,Public,30,Mumbai
96,ICICI Bank,4.0,Banking,1 Lakh+ Employees,Public,30,Mumbai
97,Infosys,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,43,Bengaluru/Bangalore
98,HCLTech,3.7,IT Services & Consulting,1 Lakh+ Employees,Public,33,Noida
99,Tech Mahindra,3.7,IT Services & Consulting,1 Lakh+ Employees,Public,38,Pune
100,Genpact,3.9,IT Services & Consulting,1 Lakh+ Employees,Public,27,New
101,Axis Bank,3.9,Banking,50k-1 Lakh Employees,Public,31,Mumbai
102,Teleperformance,3.8,BPO,50k-1 Lakh Employees,Forbes Global 2000,46,Paris
103,Concentrix Corporation,3.9,BPO,50k-1 Lakh Employees,Public,41,Fremont
104,Jio,4.0,Telecom,50k-1 Lakh Employees,Public,6,Navi
105,Amazon,4.1,Internet,1 Lakh+ Employees,Public,30,Seattle
106,IBM,4.1,IT Services & Consulting,1 Lakh+ Employees,Public,113,Armonk
107,Larsen & Toubro Limited,4.1,Engineering & Construction,10k-50k Employees,Public,86,Mumbai
108,TCS,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,56,Mumbai
109,Accenture,4.0,IT Services & Consulting,1 Lakh+ Employees,Public,35,Dublin
110,Cognizant,3.9,IT Services & Consulting,1 Lakh+ Employees,Forbes Global 2000,30,Teaneck.
111,Wipro,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,79,Bangalore/Bengaluru
112,Capgemini,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,57,Paris
113,HDFC Bank,4.0,Banking,1 Lakh+ Employees,Public,30,Mumbai
114,ICICI Bank,4.0,Banking,1 Lakh+ Employees,Public,30,Mumbai
115,Infosys,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,43,Bengaluru/Bangalore
116,HCLTech,3.7,IT Services & Consulting,1 Lakh+ Employees,Public,33,Noida
117,Tech Mahindra,3.7,IT Services & Consulting,1 Lakh+ Employees,Public,38,Pune
118,Genpact,3.9,IT Services & Consulting,1 Lakh+ Employees,Public,27,New
119,Axis Bank,3.9,Banking,50k-1 Lakh Employees,Public,31,Mumbai
120,Teleperformance,3.8,BPO,50k-1 Lakh Employees,Forbes Global 2000,46,Paris
121,Concentrix Corporation,3.9,BPO,50k-1 Lakh Employees,Public,41,Fremont
122,Jio,4.0,Telecom,50k-1 Lakh Employees,Public,6,Navi
123,Amazon,4.1,Internet,1 Lakh+ Employees,Public,30,Seattle
124,IBM,4.1,IT Services & Consulting,1 Lakh+ Employees,Public,113,Armonk
125,Larsen & Toubro Limited,4.1,Engineering & Construction,10k-50k Employees,Public,86,Mumbai
126,TCS,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,56,Mumbai
127,Accenture,4.0,IT Services & Consulting,1 Lakh+ Employees,Public,35,Dublin
128,Cognizant,3.9,IT Services & Consulting,1 Lakh+ Employees,Forbes Global 2000,30,Teaneck.
129,Wipro,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,79,Bangalore/Bengaluru
130,Capgemini,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,57,Paris
131,HDFC Bank,4.0,Banking,1 Lakh+ Employees,Public,30,Mumbai
132,ICICI Bank,4.0,Banking,1 Lakh+ Employees,Public,30,Mumbai
133,Infosys,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,43,Bengaluru/Bangalore
134,HCLTech,3.7,IT Services & Consulting,1 Lakh+ Employees,Public,33,Noida
135,Tech Mahindra,3.7,IT Services & Consulting,1 Lakh+ Employees,Public,38,Pune
136,Genpact,3.9,IT Services & Consulting,1 Lakh+ Employees,Public,27,New
137,Axis Bank,3.9,Banking,50k-1 Lakh Employees,Public,31,Mumbai
138,Teleperformance,3.8,BPO,50k-1 Lakh Employees,Forbes Global 2000,46,Paris
139,Concentrix Corporation,3.9,BPO,50k-1 Lakh Employees,Public,41,Fremont
140,Jio,4.0,Telecom,50k-1 Lakh Employees,Public,6,Navi
141,Amazon,4.1,Internet,1 Lakh+ Employees,Public,30,Seattle
142,IBM,4.1,IT Services & Consulting,1 Lakh+ Employees,Public,113,Armonk
143,Larsen & Toubro Limited,4.1,Engineering & Construction,10k-50k Employees,Public,86,Mumbai
144,TCS,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,56,Mumbai
145,Accenture,4.0,IT Services & Consulting,1 Lakh+ Employees,Public,35,Dublin
146,Cognizant,3.9,IT Services & Consulting,1 Lakh+ Employees,Forbes Global 2000,30,Teaneck.
147,Wipro,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,79,Bangalore/Bengaluru
148,Capgemini,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,57,Paris
149,HDFC Bank,4.0,Banking,1 Lakh+ Employees,Public,30,Mumbai
150,ICICI Bank,4.0,Banking,1 Lakh+ Employees,Public,30,Mumbai
151,Infosys,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,43,Bengaluru/Bangalore
152,HCLTech,3.7,IT Services & Consulting,1 Lakh+ Employees,Public,33,Noida
153,Tech Mahindra,3.7,IT Services & Consulting,1 Lakh+ Employees,Public,38,Pune
154,Genpact,3.9,IT Services & Consulting,1 Lakh+ Employees,Public,27,New
155,Axis Bank,3.9,Banking,50k-1 Lakh Employees,Public,31,Mumbai
156,Teleperformance,3.8,BPO,50k-1 Lakh Employees,Forbes Global 2000,46,Paris
157,Concentrix Corporation,3.9,BPO,50k-1 Lakh Employees,Public,41,Fremont
158,Jio,4.0,Telecom,50k-1 Lakh Employees,Public,6,Navi
159,Amazon,4.1,Internet,1 Lakh+ Employees,Public,30,Seattle
160,IBM,4.1,IT Services & Consulting,1 Lakh+ Employees,Public,113,Jaipur
161,Larsen & Toubro Limited,4.1,Engineering & Construction,10k-50k Employees,Public,86,Jaipur
162,TCS,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,56,Mumbai
163,Accenture,4.0,IT Services & Consulting,1 Lakh+ Employees,Public,35,Dublin
164,Cognizant,3.9,IT Services & Consulting,1 Lakh+ Employees,Forbes Global 2000,30,Teaneck.
165,Wipro,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,79,Bangalore/Bengaluru
166,Capgemini,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,57,Paris
167,HDFC Bank,4.0,Banking,1 Lakh+ Employees,Public,30,Mumbai
168,ICICI Bank,4.0,Banking,1 Lakh+ Employees,Public,30,Mumbai
169,Infosys,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,43,Bengaluru/Bangalore
170,HCLTech,3.7,IT Services & Consulting,1 Lakh+ Employees,Public,33,Noida
171,Tech Mahindra,3.7,IT Services & Consulting,1 Lakh+ Employees,Public,38,Pune
172,Genpact,3.9,IT Services & Consulting,1 Lakh+ Employees,Public,27,New
173,Axis Bank,3.9,Banking,50k-1 Lakh Employees,Public,31,Mumbai
174,Teleperformance,3.8,BPO,50k-1 Lakh Employees,Forbes Global 2000,46,Paris
175,Concentrix Corporation,3.9,BPO,50k-1 Lakh Employees,Public,41,Fremont
176,Jio,4.0,Telecom,50k-1 Lakh Employees,Public,6,Navi
177,Amazon,4.1,Internet,1 Lakh+ Employees,Public,30,Seattle
178,IBM,4.1,IT Services & Consulting,1 Lakh+ Employees,Public,113,Armonk
179,Larsen & Toubro Limited,4.1,Engineering & Construction,10k-50k Employees,Public,86,Mumbai
180,TCS,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,56,Mumbai
181,Accenture,4.0,IT Services & Consulting,1 Lakh+ Employees,Public,35,Dublin
182,Cognizant,3.9,IT Services & Consulting,1 Lakh+ Employees,Forbes Global 2000,30,Teaneck.
183,Wipro,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,79,Bangalore/Bengaluru
184,Capgemini,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,57,Paris
185,HDFC Bank,4.0,Banking,1 Lakh+ Employees,Public,30,Mumbai
186,ICICI Bank,4.0,Banking,1 Lakh+ Employees,Public,30,Mumbai
187,Infosys,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,43,Bengaluru/Bangalore
188,HCLTech,3.7,IT Services & Consulting,1 Lakh+ Employees,Public,33,Noida
189,Tech Mahindra,3.7,IT Services & Consulting,1 Lakh+ Employees,Public,38,Pune
190,Genpact,3.9,IT Services & Consulting,1 Lakh+ Employees,Public,27,Hyderabad
191,Axis Bank,3.9,Banking,50k-1 Lakh Employees,Public,31,Patancheru
192,Teleperformance,3.8,BPO,50k-1 Lakh Employees,Forbes Global 2000,46,Gurgaon
193,Concentrix Corporation,3.9,BPO,50k-1 Lakh Employees,Public,41,Gurgaon
194,Jio,4.0,Telecom,50k-1 Lakh Employees,Public,6,Navi
195,Amazon,4.1,Internet,1 Lakh+ Employees,Public,30,Patancheru
196,IBM,4.1,IT Services & Consulting,1 Lakh+ Employees,Public,113,Bangalore
197,Larsen & Toubro Limited,4.1,Engineering & Construction,10k-50k Employees,Public,86,Chennai
198,TCS,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,56,Mumbai
199,Accenture,4.0,IT Services & Consulting,1 Lakh+ Employees,Public,35,Dublin
200,Cognizant,3.9,IT Services & Consulting,1 Lakh+ Employees,Forbes Global 2000,30,Teaneck.
201,Wipro,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,79,Bangalore/Bengaluru
202,Capgemini,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,57,Paris
203,HDFC Bank,4.0,Banking,1 Lakh+ Employees,Public,30,Mumbai
204,ICICI Bank,4.0,Banking,1 Lakh+ Employees,Public,30,Mumbai
205,Infosys,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,43,Bengaluru/Bangalore
206,HCLTech,3.7,IT Services & Consulting,1 Lakh+ Employees,Public,33,Noida
207,Tech Mahindra,3.7,IT Services & Consulting,1 Lakh+ Employees,Public,38,Pune
208,Genpact,3.9,IT Services & Consulting,1 Lakh+ Employees,Public,27,New
209,Axis Bank,3.9,Banking,50k-1 Lakh Employees,Public,31,Mumbai
210,Teleperformance,3.8,BPO,50k-1 Lakh Employees,Forbes Global 2000,46,Paris
211,Concentrix Corporation,3.9,BPO,50k-1 Lakh Employees,Public,41,Fremont
212,Jio,4.0,Telecom,50k-1 Lakh Employees,Public,6,Navi
213,Amazon,4.1,Internet,1 Lakh+ Employees,Public,30,Seattle
214,IBM,4.1,IT Services & Consulting,1 Lakh+ Employees,Public,113,Armonk
215,Larsen & Toubro Limited,4.1,Engineering & Construction,10k-50k Employees,Public,86,Mumbai
216,TCS,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,56,Mumbai
217,Accenture,4.0,IT Services & Consulting,1 Lakh+ Employees,Public,35,Dublin
218,Cognizant,3.9,IT Services & Consulting,1 Lakh+ Employees,Forbes Global 2000,30,Teaneck.
219,Wipro,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,79,Bangalore/Bengaluru
220,Capgemini,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,57,Paris
221,HDFC Bank,4.0,Banking,1 Lakh+ Employees,Public,30,Mumbai
222,ICICI Bank,4.0,Banking,1 Lakh+ Employees,Public,30,Mumbai
223,Infosys,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,43,Bengaluru/Bangalore
224,HCLTech,3.7,IT Services & Consulting,1 Lakh+ Employees,Public,33,Noida
225,Tech Mahindra,3.7,IT Services & Consulting,1 Lakh+ Employees,Public,38,Pune
226,Genpact,3.9,IT Services & Consulting,1 Lakh+ Employees,Public,27,New
227,Axis Bank,3.9,Banking,50k-1 Lakh Employees,Public,31,Mumbai
228,Teleperformance,3.8,BPO,50k-1 Lakh Employees,Forbes Global 2000,46,Paris
229,Concentrix Corporation,3.9,BPO,50k-1 Lakh Employees,Public,41,Fremont
230,Jio,4.0,Telecom,50k-1 Lakh Employees,Public,6,Navi
231,Amazon,4.1,Internet,1 Lakh+ Employees,Public,30,Seattle
232,IBM,4.1,IT Services & Consulting,1 Lakh+ Employees,Public,113,Armonk
233,Larsen & Toubro Limited,4.1,Engineering & Construction,10k-50k Employees,Public,86,Mumbai
234,TCS,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,56,Mumbai
235,Accenture,4.0,IT Services & Consulting,1 Lakh+ Employees,Public,35,Dublin
236,Cognizant,3.9,IT Services & Consulting,1 Lakh+ Employees,Forbes Global 2000,30,Teaneck.
237,Wipro,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,79,Bangalore/Bengaluru
238,Capgemini,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,57,Paris
239,HDFC Bank,4.0,Banking,1 Lakh+ Employees,Public,30,Mumbai
240,ICICI Bank,4.0,Banking,1 Lakh+ Employees,Public,30,Mumbai
241,Infosys,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,43,Bengaluru/Bangalore
242,HCLTech,3.7,IT Services & Consulting,1 Lakh+ Employees,Public,33,Noida
243,Tech Mahindra,3.7,IT Services & Consulting,1 Lakh+ Employees,Public,38,Pune
244,Genpact,3.9,IT Services & Consulting,1 Lakh+ Employees,Public,27,New
245,Axis Bank,3.9,Banking,50k-1 Lakh Employees,Public,31,Mumbai
246,Teleperformance,3.8,BPO,50k-1 Lakh Employees,Forbes Global 2000,46,Paris
247,Concentrix Corporation,3.9,BPO,50k-1 Lakh Employees,Public,41,Fremont
248,Jio,4.0,Telecom,50k-1 Lakh Employees,Public,6,Navi
249,Amazon,4.1,Internet,1 Lakh+ Employees,Public,30,Seattle
250,IBM,4.1,IT Services & Consulting,1 Lakh+ Employees,Public,113,Armonk
251,Larsen & Toubro Limited,4.1,Engineering & Construction,10k-50k Employees,Public,86,Mumbai
252,TCS,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,56,Mumbai
253,Accenture,4.0,IT Services & Consulting,1 Lakh+ Employees,Public,35,Dublin
254,Cognizant,3.9,IT Services & Consulting,1 Lakh+ Employees,Forbes Global 2000,30,Teaneck.
255,Wipro,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,79,Bangalore/Bengaluru
256,Capgemini,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,57,Paris
257,HDFC Bank,4.0,Banking,1 Lakh+ Employees,Public,30,Mumbai
258,ICICI Bank,4.0,Banking,1 Lakh+ Employees,Public,30,Mumbai
259,Infosys,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,43,Bengaluru/Bangalore
260,HCLTech,3.7,IT Services & Consulting,1 Lakh+ Employees,Public,33,Noida
261,Tech Mahindra,3.7,IT Services & Consulting,1 Lakh+ Employees,Public,38,Pune
262,Genpact,3.9,IT Services & Consulting,1 Lakh+ Employees,Public,27,New
263,Axis Bank,3.9,Banking,50k-1 Lakh Employees,Public,31,Mumbai
264,Teleperformance,3.8,BPO,50k-1 Lakh Employees,Forbes Global 2000,46,Paris
265,Concentrix Corporation,3.9,BPO,50k-1 Lakh Employees,Public,41,Fremont
266,Jio,4.0,Telecom,50k-1 Lakh Employees,Public,6,Navi
267,Amazon,4.1,Internet,1 Lakh+ Employees,Public,30,Seattle
268,IBM,4.1,IT Services & Consulting,1 Lakh+ Employees,Public,113,Armonk
269,Larsen & Toubro Limited,4.1,Engineering & Construction,10k-50k Employees,Public,86,Mumbai
270,TCS,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,56,Mumbai
271,Accenture,4.0,IT Services & Consulting,1 Lakh+ Employees,Public,35,Dublin
272,Cognizant,3.9,IT Services & Consulting,1 Lakh+ Employees,Forbes Global 2000,30,Teaneck.
273,Wipro,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,79,Bangalore/Bengaluru
274,Capgemini,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,57,Paris
275,HDFC Bank,4.0,Banking,1 Lakh+ Employees,Public,30,Mumbai
276,ICICI Bank,4.0,Banking,1 Lakh+ Employees,Public,30,Mumbai
277,Infosys,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,43,Bengaluru/Bangalore
278,HCLTech,3.7,IT Services & Consulting,1 Lakh+ Employees,Public,33,Noida
279,Tech Mahindra,3.7,IT Services & Consulting,1 Lakh+ Employees,Public,38,Pune
280,Genpact,3.9,IT Services & Consulting,1 Lakh+ Employees,Public,27,New
281,Axis Bank,3.9,Banking,50k-1 Lakh Employees,Public,31,Mumbai
282,Teleperformance,3.8,BPO,50k-1 Lakh Employees,Forbes Global 2000,46,Paris
283,Concentrix Corporation,3.9,BPO,50k-1 Lakh Employees,Public,41,Fremont
284,Jio,4.0,Telecom,50k-1 Lakh Employees,Public,6,Navi
285,Amazon,4.1,Internet,1 Lakh+ Employees,Public,30,Seattle
286,IBM,4.1,IT Services & Consulting,1 Lakh+ Employees,Public,113,Armonk
287,Larsen & Toubro Limited,4.1,Engineering & Construction,10k-50k Employees,Public,86,Mumbai
288,TCS,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,56,Mumbai
289,Accenture,4.0,IT Services & Consulting,1 Lakh+ Employees,Public,35,Dublin
290,Cognizant,3.9,IT Services & Consulting,1 Lakh+ Employees,Forbes Global 2000,30,Teaneck.
291,Wipro,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,79,Bangalore/Bengaluru
292,Capgemini,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,57,Paris
293,HDFC Bank,4.0,Banking,1 Lakh+ Employees,Public,30,Mumbai
294,ICICI Bank,4.0,Banking,1 Lakh+ Employees,Public,30,Mumbai
295,Infosys,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,43,Bengaluru/Bangalore
296,HCLTech,3.7,IT Services & Consulting,1 Lakh+ Employees,Public,33,Noida
297,Tech Mahindra,3.7,IT Services & Consulting,1 Lakh+ Employees,Public,38,Pune
298,Genpact,3.9,IT Services & Consulting,1 Lakh+ Employees,Public,27,New
299,Axis Bank,3.9,Banking,50k-1 Lakh Employees,Public,31,Mumbai
300,Teleperformance,3.8,BPO,50k-1 Lakh Employees,Forbes Global 2000,46,Paris
301,Concentrix Corporation,3.9,BPO,50k-1 Lakh Employees,Public,41,Fremont
302,Jio,4.0,Telecom,50k-1 Lakh Employees,Public,6,Navi
303,Amazon,4.1,Internet,1 Lakh+ Employees,Public,30,Seattle
304,IBM,4.1,IT Services & Consulting,1 Lakh+ Employees,Public,113,Armonk
305,Larsen & Toubro Limited,4.1,Engineering & Construction,10k-50k Employees,Public,86,Mumbai
306,TCS,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,56,Mumbai
307,Accenture,4.0,IT Services & Consulting,1 Lakh+ Employees,Public,35,Dublin
308,Cognizant,3.9,IT Services & Consulting,1 Lakh+ Employees,Forbes Global 2000,30,Teaneck.
309,Wipro,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,79,Bangalore/Bengaluru
310,Capgemini,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,57,Paris
311,HDFC Bank,4.0,Banking,1 Lakh+ Employees,Public,30,Mumbai
312,ICICI Bank,4.0,Banking,1 Lakh+ Employees,Public,30,Mumbai
313,Infosys,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,43,Bengaluru/Bangalore
314,HCLTech,3.7,IT Services & Consulting,1 Lakh+ Employees,Public,33,Noida
315,Tech Mahindra,3.7,IT Services & Consulting,1 Lakh+ Employees,Public,38,Pune
316,Genpact,3.9,IT Services & Consulting,1 Lakh+ Employees,Public,27,New
317,Axis Bank,3.9,Banking,50k-1 Lakh Employees,Public,31,Mumbai
